Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.008904071730847707,0.00736849670729219,0.005771962772024858,0.07274817579750095,0.024831499338833104,0.12236689165646182,0.025358814909332648,0.01821630851054589,0.016549595896733774,0.01642974235897131,0.041179207102498915,0.016437045003431145,0.026212629538613978
