dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,sfs_solution,sfs_validation_fitness,sfs_test_CAC,sfs_test_F1,sfs_size,sfs_test_sensitivity,no+5fold_solution,no+5fold_validation_fitness,no+5fold_test_CAC,no+5fold_test_F1,no+5fold_size,no+5fold_test_sensitivity
Biodegradeable,10,"1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0",23,0.7920796493052975,0.7485564616941485,0.7575757575757576,0.7599821149116923,0.7784911717495987,"1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0",0.7884615384615383,0.7575757575757576,0.7477907809887747,20,0.7757303370786517,"1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0",0.7920796493052975,0.7575757575757576,0.7477907809887747,23,0.7757303370786517
Biodegradeable,11,"1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1",21,0.8041310541310541,0.732638888888889,0.7348484848484849,0.7421722403077834,0.7889566613162119,"1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1",0.7896103896103895,0.7462121212121212,0.7431123375208772,19,0.7947672552166933,"1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1",0.7937712794965142,0.7462121212121212,0.7435295141154465,22,0.7975280898876405
Biodegradeable,12,"0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0",23,0.8259082613829803,0.7406988511220907,0.75,0.7131109022556391,0.7700160513643659,"1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0",0.820729674671276,0.75,0.7382211538461538,22,0.7617335473515249,"1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0",0.8214900417998525,0.7575757575757576,0.7485564616941485,26,0.7784911717495987
Biodegradeable,13,"1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1",22,0.7865176799235463,0.7447107777061478,0.75,0.7435082140964493,0.7865810593900482,"0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1",0.7734240899674459,0.7689393939393939,0.7613762650584557,19,0.7953451043338684,"1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1",0.7828947368421053,0.7537878787878788,0.7464201799884737,24,0.7811556982343499
Biodegradeable,14,"0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1",17,0.7987052790527307,0.7548602001562339,0.7613636363636364,0.7442432372009837,0.7923916532905297,"0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1",0.7848474521018862,0.7575757575757576,0.7506493506493507,20,0.7867736757624398,"0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1",0.7908113684273477,0.7878787878787878,0.7799869039823799,17,0.8123916532905296
Biodegradeable,15,"1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0",20,0.834990177986785,0.774598127539304,0.7803030303030303,0.7642716828382642,0.8149598715890851,"1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0",0.8234638531837433,0.7689393939393939,0.7643098628653388,17,0.8091492776886036,"1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0",0.82238701092888,0.7840909090909091,0.7787546864662207,20,0.8205778491171749
Biodegradeable,16,"0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0",19,0.8185456156160742,0.7799869039823799,0.7878787878787878,0.7485564616941485,0.8123916532905296,"0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0",0.7971477747725597,0.7954545454545454,0.7850811071579328,20,0.8098234349919743,"0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0",0.8097136810465134,0.7916666666666666,0.7814799765226421,19,0.8069662921348315
Biodegradeable,17,"1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0",21,0.8325883535689428,0.7369747406669401,0.7424242424242424,0.7556723190828756,0.7781059390048154,"1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0",0.8191217689193397,0.7462121212121212,0.738617723988119,20,0.7726805778491171,"1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0",0.8251790251790252,0.7575757575757576,0.7512806924571631,22,0.7895345104333868
Biodegradeable,18,"0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0",18,0.7923021060275961,0.7792739273927393,0.7840909090909091,0.7886883636638224,0.823338683788122,"0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0",0.7799166350890488,0.7840909090909091,0.7792739273927393,19,0.823338683788122,"0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0",0.7923021060275961,0.7727272727272727,0.768421052631579,18,0.8147672552166934
Biodegradeable,19,"0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0",22,0.7854324599902469,0.7554657060942438,0.7613636363636364,0.7344877344877345,0.7951524879614766,"0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0",0.7782068477604022,0.7575757575757576,0.7512806924571631,20,0.7895345104333868,"0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0",0.7848474521018862,0.7613636363636364,0.7548602001562339,22,0.7923916532905297
Biodegradeable,20,"1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0",17,0.7848474521018862,0.7265463154779521,0.7348484848484849,0.7492877492877493,0.7585874799357946,"1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0",0.7842335983356861,0.7537878787878788,0.7450033434876291,20,0.7756340288924558,"1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0",0.7848474521018862,0.7386363636363636,0.7308152679877644,20,0.7642054574638844
Biodegradeable,21,"1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0",23,0.8371032552259694,0.7884615384615383,0.7954545454545454,0.7461538461538462,0.8236276083467094,"1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0",0.8242556281771969,0.7840909090909091,0.7776300039898922,20,0.8150561797752809,"1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0",0.8328408611228366,0.7916666666666666,0.7835904314777554,22,0.8152487961476725
Biodegradeable,22,"0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0",24,0.8023360287511232,0.7577981651376147,0.7651515151515151,0.7671296365511984,0.7924879614767255,"0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0",0.7995505071979591,0.7765151515151515,0.7671296365511984,23,0.7955377207062599,"0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0",0.8023360287511232,0.7651515151515151,0.7577981651376147,24,0.7924879614767255
Biodegradeable,23,"1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0",16,0.8016826923076923,0.7750235471765814,0.7840909090909091,0.7663751856129352,0.8040128410914928,"1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0",0.7908113684273477,0.7954545454545454,0.7858173076923076,16,0.8125842696629213,"1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0",0.8016826923076923,0.7840909090909091,0.7750235471765814,17,0.8040128410914928
Biodegradeable,24,"1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1",26,0.7908113684273477,0.770424631892346,0.7765151515151515,0.7584557003794754,0.8093418940609951,"1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1",0.794429469901168,0.7727272727272727,0.7662337662337662,23,0.8037239165329053,"1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1",0.7908113684273477,0.7765151515151515,0.770424631892346,25,0.8093418940609951
Biodegradeable,25,"0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0",21,0.8271325674147271,0.7691999940729326,0.7765151515151515,0.7124391837920268,0.8038202247191011,"1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0",0.8187246238356819,0.7765151515151515,0.7691999940729326,20,0.8038202247191011,"1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0",0.8229376257545272,0.7765151515151515,0.7691999940729326,23,0.8038202247191011
Biodegradeable,26,"0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0",24,0.8029615476474803,0.7698275479895377,0.7765151515151515,0.7663751856129352,0.8065810593900482,"0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0",0.7930410661520835,0.7613636363636364,0.7535525360439788,20,0.7868699839486356,"0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0",0.7966623876765084,0.7840909090909091,0.7763875473660748,23,0.8095345104333869
Biodegradeable,27,"1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1",17,0.8390243902439024,0.7447107777061478,0.75,0.7528493944572405,0.7865810593900482,"1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1",0.8244219317918182,0.7651515151515151,0.7584415584415585,18,0.7952487961476725,"1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1",0.8333102333102334,0.7575757575757576,0.7512806924571631,18,0.7895345104333868
Biodegradeable,28,"1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1",21,0.7770237230874095,0.7575757575757576,0.7613636363636364,0.7506493506493507,0.8061958266452649,"1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1",0.7757209926224011,0.7878787878787878,0.7828947368421053,19,0.8261958266452648,"1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1",0.7763875473660748,0.7878787878787878,0.7828947368421053,21,0.8261958266452648
Biodegradeable,29,"0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0",22,0.7740259740259741,0.7554657060942438,0.7613636363636364,0.7375438596491227,0.7951524879614766,"0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0",0.7740259740259741,0.7651515151515151,0.7590531708178767,23,0.7980096308186195,"0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0",0.7740259740259741,0.7689393939393939,0.76264241602429,22,0.8008667736757624
Breastcancer,0,"0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0",11,0.9849480602077592,0.9150326797385622,0.9230769230769231,0.9464276157345464,0.9039832285115303,"0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0",0.9694031458737341,0.9440559440559441,0.938494623655914,9,0.9284067085953879,"0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0",0.9773343974461293,0.9370629370629371,0.9311212202301312,13,0.9228511530398322
Breastcancer,1,"0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1",14,0.9771496003862039,0.947329650092081,0.951048951048951,0.9546703296703296,0.9455974842767296,"0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0",0.9694031458737341,0.9370629370629371,0.9317205156772244,14,0.9267295597484277,"0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1",0.9696581196581198,0.9370629370629371,0.9317205156772244,13,0.9267295597484277
Breastcancer,2,"0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0",15,0.9775067321400285,0.8862008594620404,0.8951048951048951,0.9400419287211741,0.8817610062893082,"0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0",0.9698961204155183,0.9020979020979021,0.8942307692307693,15,0.8911949685534591,"0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0",0.9775067321400285,0.9230769230769231,0.9172323072875559,17,0.9156184486373166
Breastcancer,3,"0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1",11,0.9849480602077592,0.9620669531540135,0.965034965034965,0.9695225916453538,0.9567085953878407,"0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0",0.9848290598290598,0.958041958041958,0.9542838874680307,11,0.9472746331236898,"0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0",0.9773343974461293,0.965034965034965,0.9620669531540135,10,0.9567085953878407
Breastcancer,4,"0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0",11,1.0,0.9556818181818181,0.958041958041958,0.9848901098901099,0.9627882599580713,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0",0.9849480602077592,0.972027972027972,0.9702455264253016,6,0.9738993710691823,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0",0.9850589225589226,0.972027972027972,0.9704545454545455,9,0.9777777777777779
Breastcancer,5,"0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1",12,0.9773343974461293,0.947329650092081,0.951048951048951,0.9390451832907075,0.9455974842767296,"0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0",0.9698961204155183,0.9300699300699301,0.9244505494505495,9,0.9211740041928722,"0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1",0.9773343974461293,0.951048951048951,0.947329650092081,12,0.9455974842767296
Breastcancer,6,"1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0",13,0.9773343974461293,0.9141984399716359,0.9230769230769231,0.9464276157345464,0.900104821802935,"0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0",0.9619160006436731,0.9370629370629371,0.93048128342246,11,0.9189727463312369,"0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0",0.9698961204155183,0.9090909090909091,0.8985981563301151,12,0.8851153039832285
