Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.49655546555827185,0.45008366069860245,0.5091769245748133,0.40159718421212653,0.503304236475837,0.3952490709532449,0.49443075274211223,0.5148203445962177,0.42373608510420285,0.4499806189978601,0.2907214072027468,0.5141686122874632,0.2931796836624426
