Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
14.333333333333334,8.466666666666667,43.3,1.7333333333333334,21.0,5.233333333333333,9.7,76.46666666666667,4.633333333333334,5.0,10.8,29.866666666666667,0.9
