dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,sfs_solution,sfs_validation_fitness,sfs_test_CAC,sfs_test_F1,sfs_size,sfs_test_sensitivity,no+5fold_solution,no+5fold_validation_fitness,no+5fold_test_CAC,no+5fold_test_F1,no+5fold_size,no+5fold_test_sensitivity
Biodegradeable,15,"1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1",20,0.8753399006757308,0.8308034810767051,0.8560606060606061,0.840950907758691,0.8168860353130016,"1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1",0.8589720760825577,0.8560606060606061,0.8308034810767051,17,0.8168860353130016,"1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0",0.8753399006757308,0.8636363636363636,0.8397085610200364,20,0.8253611556982343
Biodegradeable,16,"0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0",18,0.8992817688722279,0.8135473515248797,0.8333333333333334,0.8341269841269842,0.8135473515248797,"0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0",0.8945616721027757,0.8409090909090909,0.8210227272727272,17,0.8192616372391652,"0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0",0.8945616721027757,0.8371212121212122,0.8172775121927665,18,0.8164044943820224
Biodegradeable,17,"1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0",17,0.9269233900512903,0.8135473515248797,0.8333333333333334,0.8572902845348667,0.8135473515248797,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0",0.9033481994275444,0.821969696969697,0.7979646666123912,10,0.793932584269663,"1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0",0.9183261418220305,0.821969696969697,0.8002800714665121,17,0.799454253611557
Biodegradeable,18,"1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0",17,0.8918865791930808,0.8457042665108123,0.8636363636363636,0.8247834884662081,0.8419261637239166,"1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0",0.8872165626026948,0.8712121212121212,0.8534099817089105,17,0.8476404494382023,"1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0",0.8918865791930808,0.8674242424242424,0.8495481559879507,17,0.8447833065810594
Biodegradeable,19,"0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1",17,0.8633608815426996,0.8389727126805778,0.8560606060606061,0.8690476190476191,0.8389727126805779,"0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0",0.8545454545454545,0.8560606060606061,0.8389727126805778,15,0.8389727126805779,"0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0",0.8633608815426996,0.8674242424242424,0.851272393645275,17,0.8503049759229534
Biodegradeable,20,"1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0",20,0.8992817688722279,0.8003193545676107,0.8295454545454546,0.8166666666666667,0.7886035313001605,"1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0",0.8879017507185786,0.8371212121212122,0.8104683195592286,18,0.7998394863563403,"1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1",0.8952380952380952,0.8371212121212122,0.815159163070911,21,0.8108828250401284
Biodegradeable,21,"1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1",19,0.8581454042172109,0.79518316130338,0.8257575757575758,0.8333306353702954,0.7829855537720707,"1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0",0.843838317449885,0.8106060606060606,0.7803368168807828,16,0.7715569823434992,"1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0",0.8542762517046562,0.8295454545454546,0.8003193545676107,19,0.7886035313001605
Biodegradeable,22,"1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0",20,0.9005356528576343,0.7881219903691814,0.8106060606060606,0.8667426524464708,0.7881219903691814,"1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0",0.8738112112871059,0.8333333333333334,0.8125,17,0.8107865168539325,"1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0",0.8965246929709956,0.8143939393939394,0.7917813511033849,19,0.7909791332263243
Biodegradeable,23,"0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0",16,0.8667426524464708,0.8129933211900424,0.8409090909090909,0.8506290354789323,0.799935794542536,"0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0",0.8477031860361623,0.8560606060606061,0.8308034810767051,12,0.8168860353130016,"0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0",0.8628482368984999,0.8446969696969697,0.8168124968267132,13,0.8027929373996789
Biodegradeable,24,"1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0",16,0.8496381667113374,0.8178113703581991,0.8409090909090909,0.842857142857143,0.8109791332263242,"1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0",0.8477031860361623,0.8333333333333334,0.8091357213276371,18,0.8025040128410914,"1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1",0.8477031860361623,0.8371212121212122,0.8128924857015707,20,0.8053611556982343
Biodegradeable,25,"1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0",23,0.8714202220923437,0.8362282878411911,0.8636363636363636,0.840950907758691,0.8170786516853932,"1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0",0.8675192229866451,0.8636363636363636,0.8374273007184401,20,0.8198394863563403,"1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0",0.8714202220923437,0.8598484848484849,0.8323003759850293,24,0.8142215088282504
Biodegradeable,26,"0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0",20,0.8992817688722279,0.818283683629204,0.8371212121212122,0.842857142857143,0.8191653290529695,"0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0",0.8992817688722279,0.8295454545454546,0.8108491091757288,17,0.8134510433386838,"0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0",0.8945616721027757,0.8409090909090909,0.8220224719101124,18,0.8220224719101124
Biodegradeable,27,"1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1",20,0.9269233900512903,0.8125,0.8333333333333334,0.8525139664804469,0.8107865168539325,"1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1",0.9188021044111696,0.821969696969697,0.801379840245874,18,0.8022150882825041,"1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1",0.9269233900512903,0.8371212121212122,0.8172775121927665,18,0.8164044943820224
Biodegradeable,28,"1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1",14,0.8918865791930808,0.8474478330658106,0.8636363636363636,0.8398467432950192,0.8474478330658106,"1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0",0.8799922072861874,0.8560606060606061,0.8389727126805778,14,0.8389727126805779,"1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0",0.8879017507185786,0.8560606060606061,0.8371322813169686,18,0.8334510433386837
Biodegradeable,29,"0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0",19,0.8603174603174604,0.8474478330658106,0.8636363636363636,0.8611896155110088,0.8474478330658106,"0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0",0.8515873015873014,0.8674242424242424,0.851272393645275,17,0.8503049759229534,"0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0",0.8603174603174604,0.8636363636363636,0.8474478330658106,19,0.8474478330658106
Breastcancer,0,"1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0",15,0.9924447991487098,0.9620669531540135,0.965034965034965,0.9848901098901099,0.9567085953878407,"1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0",0.9773343974461293,0.958041958041958,0.9542838874680307,9,0.9472746331236898,"1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0",0.9924447991487098,0.965034965034965,0.9620669531540135,16,0.9567085953878407
Breastcancer,1,"0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1",15,0.9848290598290598,0.9390451832907075,0.9440559440559441,0.9772401718924081,0.9322851153039833,"0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1",0.9696581196581198,0.958041958041958,0.9546703296703296,13,0.9511530398322852,"1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1",0.9848290598290598,0.958041958041958,0.9546703296703296,12,0.9511530398322852
Breastcancer,2,"1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1",19,1.0,0.9311212202301312,0.9370629370629371,0.9774269928966061,0.9228511530398322,"1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0",0.9925022440466762,0.9300699300699301,0.9238064791133846,10,0.9172955974842767,"1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0",1.0,0.9370629370629371,0.9311212202301312,17,0.9228511530398322
Breastcancer,3,"1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1",19,0.9848290598290598,0.9617340112389617,0.965034965034965,0.9848901098901099,0.9528301886792453,"1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0",0.9771496003862039,0.972027972027972,0.9695225916453538,10,0.9622641509433962,"1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1",0.9848290598290598,0.965034965034965,0.9617340112389617,17,0.9528301886792453
Breastcancer,4,"1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1",14,1.0,0.970020964360587,0.972027972027972,0.9848901098901099,0.970020964360587,"1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0",0.9850589225589226,0.965034965034965,0.9626690335717641,13,0.9644654088050315,"1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0",1.0,0.986013986013986,0.9851227632126509,23,0.9888888888888889
Breastcancer,5,"1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1",11,0.9924447991487098,0.9468937344156189,0.951048951048951,0.9620669531540135,0.9417190775681341,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1",0.9775067321400285,0.965034965034965,0.9620669531540135,7,0.9567085953878407,"0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1",0.9924447991487098,0.951048951048951,0.9468937344156189,11,0.9417190775681341
Breastcancer,6,"1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1",14,0.9848290598290598,0.938494623655914,0.9440559440559441,0.9774269928966061,0.9284067085953879,"1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0",0.961586322566683,0.9370629370629371,0.93048128342246,10,0.9189727463312369,"1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0",0.9848290598290598,0.9440559440559441,0.938494623655914,15,0.9284067085953879
