dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,sfs_solution,sfs_validation_fitness,sfs_test_CAC,sfs_test_F1,sfs_size,sfs_test_sensitivity,no+5fold_solution,no+5fold_validation_fitness,no+5fold_test_CAC,no+5fold_test_F1,no+5fold_size,no+5fold_test_sensitivity
Biodegradeable,0,"1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0",21,0.8205844597145662,0.7399014778325124,0.7537878787878788,0.7532412711813302,0.7590690208667736,"1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0",0.7987052790527307,0.7462121212121212,0.7346972446790958,17,0.758876404494382,"0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0",0.8205844597145662,0.7537878787878788,0.7399014778325124,18,0.7590690208667736
Biodegradeable,1,"1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0",19,0.8882180438157667,0.8109000311429462,0.8257575757575758,0.830497592295345,0.821637239165329,"1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0",0.8652540406774418,0.8181818181818182,0.8026782933665525,16,0.8131621187800964,"1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0",0.8882180438157667,0.8257575757575758,0.8109000311429462,18,0.821637239165329
Biodegradeable,2,"1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0",17,0.8735632183908046,0.7990274519551943,0.8143939393939394,0.817047817047817,0.8103049759229535,"1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0",0.8628482368984999,0.8143939393939394,0.7951057258256118,14,0.7992616372391653,"1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0",0.8611896155110088,0.8257575757575758,0.8090926240332014,15,0.816115569823435
Biodegradeable,3,"0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0",14,0.8633776091081593,0.8314176245210728,0.8484848484848485,0.8185456156160742,0.8332584269662922,"0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0",0.8369208838203849,0.8333333333333334,0.8173929447274099,13,0.8245906902086677,"0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0",0.8526785714285714,0.8333333333333334,0.8155370640919775,17,0.8190690208667737
Biodegradeable,4,"0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0",20,0.8390243902439024,0.8016826923076923,0.8106060606060606,0.7778846153846154,0.8295345104333869,"0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0",0.8302570294980163,0.8106060606060606,0.7995505071979591,15,0.8212520064205457,"0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0",0.8318392965339383,0.8446969696969697,0.8353188187502852,16,0.8580096308186196
Biodegradeable,5,"0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0",18,0.8534895231809934,0.8138920970136941,0.821969696969697,0.7577981651376147,0.8436276083467095,"1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0",0.841346153846154,0.8068181818181818,0.799925700274909,15,0.8349598715890851,"1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0",0.8492788461538462,0.8295454545454546,0.8212108898821617,18,0.8493418940609951
Biodegradeable,6,"0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0",20,0.8437869822485207,0.8495726495726494,0.8598484848484849,0.7505362151460155,0.866677367576244,"1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0",0.8325883535689428,0.8560606060606061,0.8458323088271453,19,0.8638202247191011,"0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0",0.8437869822485207,0.8636363636363636,0.8533242792764986,18,0.8695345104333868
Biodegradeable,7,"1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1",18,0.8898234349919742,0.7854218105418129,0.7992424242424242,0.8273435066957335,0.801637239165329,"1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1",0.8597711140084021,0.8143939393939394,0.80161639087828,14,0.8185874799357946,"1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1",0.8689952137791934,0.8106060606060606,0.792491982644784,17,0.7991653290529694
Biodegradeable,8,"0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0",16,0.8002904865649965,0.7709916930088951,0.7765151515151515,0.7512806924571631,0.8121027287319422,"0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0",0.774294670846395,0.7803030303030303,0.7756549258629784,15,0.8204815409309791,"0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0",0.7930410661520835,0.7840909090909091,0.7792739273927393,26,0.823338683788122
Biodegradeable,9,"1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0",20,0.8254807692307693,0.8010010251462341,0.8106060606060606,0.7521126760563379,0.8267736757624398,"1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0",0.8039257294429708,0.8181818181818182,0.8075684869100407,19,0.8297271268057784,"0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0",0.8199317923455856,0.8181818181818182,0.8082788671023966,18,0.8324879614767255
Biodegradeable,10,"1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0",19,0.8205844597145662,0.7399014778325124,0.7537878787878788,0.7443718228031955,0.7590690208667736,"1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0",0.794429469901168,0.7272727272727273,0.7187333530630364,14,0.7501123595505619,"1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0",0.8169209431345354,0.7537878787878788,0.7399014778325124,18,0.7590690208667736
Biodegradeable,11,"1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0",21,0.8556763651825305,0.7612012301754809,0.7727272727272727,0.7399397191795928,0.7843980738362761,"1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0",0.8346748942279787,0.7613636363636364,0.7488182436003926,19,0.7703049759229534,"1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0",0.8519439181508146,0.7727272727272727,0.7612012301754809,23,0.7843980738362761
Biodegradeable,12,"1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0",15,0.8748736097067745,0.7473918143095253,0.7651515151515151,0.7672569793519449,0.7593579454253612,"1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0",0.8155370640919775,0.7462121212121212,0.7276045276045277,12,0.7395505617977528,"1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0",0.8620099786172488,0.7651515151515151,0.7473918143095253,16,0.7593579454253612
Biodegradeable,13,"1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0",14,0.8646511411126818,0.8034687574245664,0.821969696969697,0.8214900417998525,0.8077367576243981,"1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0",0.8385371744005521,0.875,0.8605432920875287,13,0.8615409309791332,"1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0",0.8550974642056236,0.821969696969697,0.8002800714665121,18,0.799454253611557
Biodegradeable,14,"1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0",20,0.8390243902439024,0.8023360287511232,0.8106060606060606,0.7592357259258152,0.8322953451043338,"1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0",0.8035714285714286,0.8295454545454546,0.817810971214747,20,0.83553772070626,"1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0",0.8346748942279787,0.8143939393939394,0.8053185245383538,20,0.8323916532905297
