Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
8.8,2.8666666666666667,3.9,0.5333333333333333,2.3333333333333335,1.3,7.366666666666666,0.2,3.7666666666666666,4.8,1.3333333333333333,2.466666666666667,0.1
