Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
13.866666666666667,3.6666666666666665,37.53333333333333,0.7666666666666667,20.333333333333332,1.1333333333333333,10.5,43.86666666666667,3.033333333333333,3.966666666666667,15.966666666666667,29.133333333333333,0.1
