Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.812329742287308,0.955444356248593,0.921654573539946,0.6938620023344214,0.6044846951105431,0.6987691534308605,0.9151124059717912,0.5715504448003397,0.8596294803325985,0.8766860207075544,0.7661933379216503,0.7668336899336265,0.9500802572785683
