Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
14.733333333333333,7.6,75.86666666666666,2.4,25.3,0.8,3.533333333333333,175.86666666666667,2.4,3.9,89.83333333333333,59.93333333333333,0.7333333333333333
