Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.46711157391970104,0.30410055462300345,0.3648093729510731,0.3250648094158296,0.45757784005992475,0.23549603430344565,0.4674597675189507,0.24672535228664436,0.3277858819384059,0.321653335100274,0.20391676071606568,0.34646914348824015,0.2012511425082856
