dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,majority_voting,majority_voting_validation_fitness,majority_voting_test_CAC,majority_voting_test_F1,majority_voting_size,majority_voting_test_sensitivity,sfs_intersection_solution,sfs_intersection_validation_fitness,sfs_intersection_test_CAC,sfs_intersection_test_F1,sfs_intersection_size,sfs_intersection_test_sensitivity,duration,intersection_solution,intersection_validation_fitness,intersection_test_CAC,intersection_test_F1,intersection_size,intersection_test_sensitivity,union_solution,union_validation_fitness,unions_test_CAC,unions_test_F1,union_size,union_test_sensitivity
Biodegradeable,0,"1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1",23,0.7926711811163631,0.7333996809460388,0.7386363636363636,0.7333996809460388,0.7752487961476725,"1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1",0.7890500147972773,0.7386363636363636,0.7333996809460388,24,0.7752487961476725,"1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1",0.7926711811163631,0.7386363636363636,0.7333996809460388,23,0.7752487961476725,0.13102984428405762,"1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1",0.7854324599902469,0.7348484848484849,0.7303764225269915,18,0.7751524879614767,"1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1",0.7890500147972773,0.7386363636363636,0.7333996809460388,28,0.7752487961476725
Biodegradeable,1,"0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0",13,0.8376505527140736,0.7187333530630364,0.7272727272727273,0.7513418153004321,0.7501123595505619,"0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0",0.8339622641509434,0.7196969696969697,0.7109203906481207,14,0.741637239165329,"0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0",0.8297310674806138,0.7272727272727273,0.7187333530630364,13,0.7501123595505619,0.1600360870361328,"0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0",0.8029615476474803,0.7272727272727273,0.7194805194805194,10,0.7528731942215088,"1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0",0.8035597356985535,0.7537878787878788,0.7450033434876291,23,0.7756340288924558
Biodegradeable,2,"1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1",25,0.8162672476397967,0.7778846153846154,0.7878787878787878,0.7635538571769763,0.8041091492776886,"1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1",0.8162672476397967,0.7878787878787878,0.7778846153846154,25,0.8041091492776886,"0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1",0.8016826923076923,0.7916666666666666,0.7829174578019645,18,0.8124879614767255,0.1380319595336914,"0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1",0.8016826923076923,0.7916666666666666,0.7829174578019645,18,0.8124879614767255,"1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1",0.8016826923076923,0.7840909090909091,0.7763875473660748,29,0.8095345104333869
Biodegradeable,3,"0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0",17,0.774598127539304,0.7524468147453556,0.7575757575757576,0.7343592778928677,0.7950561797752809,"0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0",0.7637843784378437,0.7613636363636364,0.756039603960396,16,0.7979133226324238,"0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0",0.774598127539304,0.7613636363636364,0.7548602001562339,17,0.7923916532905297,0.1580333709716797,"0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0",0.7088460645460877,0.6553030303030303,0.6526667341362211,11,0.7013483146067416,"0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1",0.7493829504461743,0.7651515151515151,0.7596334586466165,24,0.8007704654895667
Biodegradeable,4,"1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0",21,0.8266102549220266,0.7843137254901961,0.7954545454545454,0.7452813121871795,0.8070626003210273,"1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0",0.8266102549220266,0.7954545454545454,0.7843137254901961,21,0.8070626003210273,"1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0",0.8024163370041698,0.7916666666666666,0.7790862202747728,18,0.7986837881219904,0.149031400680542,"1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0",0.7818181818181817,0.7765151515151515,0.7639105721864343,14,0.7844943820224719,"1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0",0.8023360287511232,0.7651515151515151,0.7577981651376147,26,0.7924879614767255
Biodegradeable,5,"1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1",22,0.8134605193428723,0.7806267806267806,0.7878787878787878,0.738583410997204,0.8151524879614767,"1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1",0.8134605193428723,0.7878787878787878,0.7806267806267806,22,0.8151524879614767,"1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1",0.8134605193428723,0.7878787878787878,0.7806267806267806,22,0.8151524879614767,0.1300363540649414,"0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1",0.806156015037594,0.7878787878787878,0.7812370523823617,19,0.8179133226324238,"1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1",0.7984022556390978,0.7840909090909091,0.7776300039898922,29,0.8150561797752809
Biodegradeable,6,"1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0",17,0.794429469901168,0.7799869039823799,0.7878787878787878,0.7363737983456293,0.8123916532905296,"1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0",0.79375,0.7954545454545454,0.7871984714592788,16,0.8181059390048153,"1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0",0.7714353952710771,0.7992424242424242,0.7908113684273477,16,0.8209630818619582,0.13502955436706543,"1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0",0.7613762650584557,0.7765151515151515,0.7685414963964634,12,0.8010593900481542,"1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0",0.774294670846395,0.7651515151515151,0.7564140722662063,23,0.7869662921348315
Biodegradeable,7,"1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1",20,0.8239660971742706,0.7308946877912396,0.7348484848484849,0.7721292934103221,0.7779133226324237,"1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1",0.82030186445694,0.7234848484848485,0.7196188259256566,18,0.7665810593900482,"1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1",0.8129870129870129,0.7310606060606061,0.7267917267917268,17,0.7722953451043338,0.11302804946899414,"1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1",0.8124889020420243,0.7386363636363636,0.7349821779297301,14,0.7835313001605136,"1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1",0.7947634763476348,0.75,0.7467294610151753,23,0.7976243980738362
Biodegradeable,8,"1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1",21,0.7950800095533795,0.7828947368421053,0.7878787878787878,0.7308946877912396,0.8261958266452648,"1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1",0.7950800095533795,0.7878787878787878,0.7828947368421053,21,0.8261958266452648,"1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1",0.7799869039823799,0.7916666666666666,0.7870187018701871,24,0.8318138041733547,0.1480417251586914,"1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1",0.7806267806267806,0.7575757575757576,0.7539608574091332,16,0.803338683788122,"1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1",0.7757209926224011,0.7916666666666666,0.7870187018701871,28,0.8318138041733547
Biodegradeable,9,"1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1",28,0.774598127539304,0.7848474521018862,0.7916666666666666,0.7628032345013477,0.8207704654895667,"1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1",0.774598127539304,0.7916666666666666,0.7848474521018862,28,0.8207704654895667,"1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1",0.7601828517845631,0.7840909090909091,0.7782068477604022,24,0.817817014446228,0.16002845764160156,"1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1",0.7518796992481203,0.7537878787878788,0.7477027126369183,20,0.786677367576244,"1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1",0.770424631892346,0.7840909090909091,0.7770237230874095,33,0.8122953451043339
