Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.43584874657586054,0.28853333975170703,0.35939109350682924,0.35840614404491905,0.4636975560547446,0.298946968896163,0.3923105794232438,0.28725442848555977,0.3047495121022509,0.34571875214732317,0.20755124203306904,0.3778606277009084,nan
