dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,sfs_solution,sfs_validation_fitness,sfs_test_CAC,sfs_test_F1,sfs_size,sfs_test_sensitivity,no+5fold_solution,no+5fold_validation_fitness,no+5fold_test_CAC,no+5fold_test_F1,no+5fold_size,no+5fold_test_sensitivity
Biodegradeable,0,"1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1",29,0.9152487961476725,0.8162363415621205,0.8371212121212122,0.830497592295345,0.8136436597110754,"1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0",0.8998988877654196,0.8371212121212122,0.8172775121927665,22,0.8164044943820224,"1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1",0.910763436187165,0.821969696969697,0.801379840245874,25,0.8022150882825041
Biodegradeable,1,"1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0",18,0.9011316453635105,0.7854263771625722,0.8143939393939394,0.8310624151332116,0.7771749598715891,"1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0",0.8965246929709956,0.821969696969697,0.795487135534275,17,0.7884109149277689,"1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0",0.9011316453635105,0.8143939393939394,0.7867844604506271,18,0.779935794542536
Biodegradeable,2,"0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0",21,0.9241379310344827,0.770016631028748,0.7916666666666666,0.8360692279522983,0.7738362760834672,"0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0",0.8943509788541883,0.7992424242424242,0.7816172683429321,18,0.790593900481541,"0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0",0.9192621565502921,0.8068181818181818,0.7867426942266572,25,0.7907865168539325
Biodegradeable,3,"0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1",22,0.9072796934865901,0.8053958425475454,0.8295454545454546,0.8210227272727272,0.7996468699839486,"1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1",0.846064139941691,0.8409090909090909,0.8210227272727272,15,0.8192616372391652,"0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0",0.8993838531410786,0.8522727272727273,0.828099173553719,22,0.8167897271268058
Biodegradeable,4,"1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0",17,0.8892045454545454,0.8155370640919775,0.8333333333333334,0.8452839154193394,0.8190690208667737,"1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0",0.8931606636989073,0.8371212121212122,0.818283683629204,14,0.8191653290529695,"1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0",0.8839371489049906,0.8560606060606061,0.8415065722952477,18,0.847255216693419
Biodegradeable,5,"1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1",16,0.8937659954609107,0.8464591173451933,0.8712121212121212,0.8572902845348667,0.828314606741573,"1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0.7954545454545454,0.8674242424242424,0.843620424120365,16,0.8282182985553772,"1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1",0.8865094655054373,0.8636363636363636,0.8407933529884749,22,0.8281219903691814
Biodegradeable,6,"1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1",25,0.9228521332554063,0.8505942275042445,0.8636363636363636,0.8551136363636365,0.8584911717495987,"1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0",0.910763436187165,0.8636363636363636,0.8513141426783479,23,0.8612520064205458,"1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1",0.9228521332554063,0.8636363636363636,0.8505942275042445,24,0.8584911717495987
Biodegradeable,7,"1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1",16,0.9358963982193444,0.8369208838203849,0.8522727272727273,0.8745884318639736,0.8416372391653291,"1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0",0.9188021044111696,0.8560606060606061,0.8415065722952477,17,0.847255216693419,"1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1",0.9314241184492499,0.8484848484848485,0.8323064219017977,17,0.8360192616372392
Biodegradeable,8,"1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1",19,0.8885641924800312,0.8839371489049906,0.8977272727272727,0.8173929447274099,0.8786837881219904,"1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0",0.8474478330658106,0.8939393939393939,0.8799922072861874,17,0.8758266452648475,"1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1",0.8806818181818182,0.8863636363636364,0.8721590909090909,23,0.8701123595505618
Biodegradeable,9,"0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1",24,0.8865094655054373,0.8564481799679959,0.8674242424242424,0.8721590909090909,0.8696308186195827,"0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0",0.8498483316481293,0.8636363636363636,0.8520087200249143,20,0.8640128410914928,"0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0",0.8735632183908046,0.8371212121212122,0.8219768845954804,21,0.8302086677367576
