Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.491222413940994,0.42688881999226774,0.5175545616722086,0.36809234932798135,0.5157867480480871,0.3678182861367976,0.4648788491452457,0.5126617613174335,0.40803352890527644,0.41321604108960436,0.4603307398222707,0.513792268352264,0.2823198742509088
