Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
8.133333333333333,3.0,1.7,1.6,5.3,3.1333333333333333,4.133333333333334,0.5,1.8333333333333333,4.133333333333334,1.1666666666666667,2.533333333333333,0.26666666666666666
