Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
9.8,4.466666666666667,60.93333333333333,2.1666666666666665,18.366666666666667,2.4,9.4,92.13333333333334,3.7666666666666666,3.8,93.2,60.2,1.1
