Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.015752393405948466,0.007110046070190882,0.006424887236508919,0.03806885833184995,0.035075572082719726,0.05740081502248194,0.01761422629084435,0.00975747505447499,0.02584100677397754,0.030817783780888095,0.02322392988633406,0.009093984638013069,0.022963579107974384
