Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
12.666666666666666,5.2,74.23333333333333,1.8666666666666667,22.533333333333335,2.1,11.766666666666667,237.26666666666668,3.7,4.533333333333333,96.76666666666667,65.3,0.3333333333333333
