Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.7647989278513098,0.9647176214957593,0.7746184479983018,0.7188881072516811,0.6639778165040233,0.7901850267438187,0.8976522228960001,0.5975904257140812,0.8409104606408412,0.7019734557461182,0.6313908048859909,0.8229661662464021,0.9557066828946937
