dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,sfs_solution,sfs_validation_fitness,sfs_test_CAC,sfs_test_F1,sfs_size,sfs_test_sensitivity,no+5fold_solution,no+5fold_validation_fitness,no+5fold_test_CAC,no+5fold_test_F1,no+5fold_size,no+5fold_test_sensitivity
Biodegradeable,0,"1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0",23,0.8879017507185786,0.843838317449885,0.8636363636363636,0.8486412108703131,0.8364044943820225,"1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0",0.8730074477084613,0.8674242424242424,0.8504249291784702,19,0.8475441412520064,"1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0",0.8825138863707538,0.8522727272727273,0.832353659529431,21,0.8278330658105939
Biodegradeable,1,"0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0",25,0.8534099817089105,0.7862780813600486,0.8181818181818182,0.8447870394564932,0.7745104333868379,"1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0",0.8292169124355169,0.8181818181818182,0.78323640095792,17,0.7689887640449438,"1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0",0.8477031860361623,0.8409090909090909,0.8129933211900424,27,0.799935794542536
Biodegradeable,2,"1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1",24,0.8898071625344353,0.7735006070416836,0.7992424242424242,0.8275411549516591,0.7712680577849117,"1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1",0.8682020901284697,0.7954545454545454,0.7627637622312454,21,0.7546067415730338,"1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1",0.8898071625344353,0.7954545454545454,0.7685563997662186,24,0.7656500802568218
Biodegradeable,3,"0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0",21,0.8534099817089105,0.8129933211900424,0.8409090909090909,0.8506290354789323,0.799935794542536,"0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0",0.8447870394564932,0.8371212121212122,0.80651429155801,17,0.7915569823434991,"0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0",0.8457042665108123,0.8409090909090909,0.8129933211900424,20,0.799935794542536
Biodegradeable,4,"0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0",19,0.833512297387125,0.818068745272712,0.8446969696969697,0.8620329239613274,0.8055537720706261,"0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0",0.8226939898766524,0.821969696969697,0.801379840245874,18,0.8022150882825041,"0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0",0.8242694535046263,0.8446969696969697,0.8215951607852188,20,0.8138362760834671
Biodegradeable,5,"1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1",19,0.8628482368984999,0.8362282878411911,0.8636363636363636,0.8534099817089105,0.8170786516853932,"1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0",0.8399921372057595,0.8560606060606061,0.8271298593879239,19,0.8086035313001605,"1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1",0.8581454042172109,0.8560606060606061,0.8271298593879239,22,0.8086035313001605
Biodegradeable,6,"1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0",24,0.8682020901284697,0.8390005109525145,0.8598484848484849,0.8253968253968255,0.8307865168539326,"1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0",0.8682020901284697,0.8598484848484849,0.8390005109525145,23,0.8307865168539326,"1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0",0.8642493406538723,0.8636363636363636,0.843838317449885,25,0.8364044943820225
Biodegradeable,7,"1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0",22,0.9057081628677187,0.8333306353702954,0.8522727272727273,0.8620329239613274,0.8305939004815409,"1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0",0.8931606636989073,0.8181818181818182,0.7954545454545454,21,0.7938362760834671,"1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0",0.9022647158240379,0.8333333333333334,0.8125,22,0.8107865168539325
Biodegradeable,8,"1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0",17,0.8817655547630501,0.8495481559879507,0.8674242424242424,0.8333306353702954,0.8447833065810594,"1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0",0.8506290354789323,0.8636363636363636,0.8457042665108123,15,0.8419261637239166,"1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0",0.8698652645415708,0.8787878787878788,0.8620329239613274,18,0.8561155698234351
Biodegradeable,9,"1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0",27,0.8269434406252627,0.8371322813169686,0.8560606060606061,0.8495481559879507,0.8334510433386837,"1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0",0.818068745272712,0.8371212121212122,0.815159163070911,20,0.8108828250401284,"1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0",0.8269434406252627,0.8484848484848485,0.8275411549516591,25,0.822215088282504
