dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,majority_voting,majority_voting_validation_fitness,majority_voting_test_CAC,majority_voting_test_F1,majority_voting_size,majority_voting_test_sensitivity,sfs_intersection_solution,sfs_intersection_validation_fitness,sfs_intersection_test_CAC,sfs_intersection_test_F1,sfs_intersection_size,sfs_intersection_test_sensitivity,duration,intersection_solution,intersection_validation_fitness,intersection_test_CAC,intersection_test_F1,intersection_size,intersection_test_sensitivity,union_solution,union_validation_fitness,unions_test_CAC,unions_test_F1,union_size,union_test_sensitivity
Biodegradeable,0,"0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1",21,0.8748736097067745,0.7724137931034483,0.7954545454545454,0.7772222841403028,0.7739325842696629,"0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1",0.8748736097067745,0.7954545454545454,0.7724137931034483,21,0.7739325842696629,"1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1",0.8528826404700113,0.8106060606060606,0.7881219903691814,23,0.7881219903691814,0.6991612911224365,"0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0",0.8581900910010112,0.7916666666666666,0.7662851900140036,14,0.765553772070626,"1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1",0.8528826404700113,0.8068181818181818,0.7832826307402578,25,0.7825040128410914
Biodegradeable,1,"0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0",17,0.8982985553772072,0.7484596328526965,0.7727272727272727,0.8029425912717503,0.7512680577849118,"0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0",0.8982985553772072,0.7727272727272727,0.7484596328526965,17,0.7512680577849118,"0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1",0.8852672750977836,0.7727272727272727,0.7471264367816091,18,0.7485072231139647,0.8151845932006836,"0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0",0.8892045454545454,0.7689393939393939,0.7435954591048768,16,0.7456500802568218,"0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1",0.8505942275042445,0.7878787878787878,0.7697913422609779,29,0.7792616372391653
Biodegradeable,2,"1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1",20,0.8703730102162034,0.775803501437157,0.803030303030303,0.8276625216934419,0.7713643659711076,"1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1",0.8703730102162034,0.803030303030303,0.775803501437157,20,0.7713643659711076,"1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0",0.846064139941691,0.8143939393939394,0.7905949008498583,18,0.7882182985553772,0.7421708106994629,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0",0.8044598534394454,0.7992424242424242,0.7747839103771308,11,0.7740288924558587,"1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1",0.8452839154193394,0.7840909090909091,0.7564063132335087,24,0.7543178170144462
Biodegradeable,3,"0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0",23,0.8735632183908046,0.7577864696508764,0.7840909090909091,0.8076891946580331,0.7570786516853932,"0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0",0.8735632183908046,0.7840909090909091,0.7577864696508764,23,0.7570786516853932,"1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0",0.8536469470182941,0.7840909090909091,0.7591202317875494,23,0.7598394863563402,0.6741554737091064,"0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0",0.8422939068100359,0.7803030303030303,0.7542215088282505,17,0.7542215088282505,"1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0",0.846064139941691,0.7992424242424242,0.7772222841403028,27,0.7795505617977527
Biodegradeable,4,"1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0",21,0.8551136363636365,0.8452839154193394,0.8598484848484849,0.785700370153906,0.8501123595505617,"1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0",0.851272393645275,0.8598484848484849,0.8436394487041988,22,0.8445906902086677,"1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0",0.8389727126805778,0.8598484848484849,0.8436394487041988,20,0.8445906902086677,0.7231636047363281,"1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0",0.8427736732821478,0.8484848484848485,0.8323064219017977,16,0.8360192616372392,"1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0",0.851272393645275,0.8636363636363636,0.8482758620689654,27,0.8502086677367576
Biodegradeable,5,"1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1",19,0.8520913703958637,0.843838317449885,0.8636363636363636,0.8226939898766524,0.8364044943820225,"1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1",0.8482758620689654,0.8560606060606061,0.8341269841269842,20,0.8251685393258428,"1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0",0.8398467432950192,0.8371212121212122,0.8128924857015707,22,0.8053611556982343,0.9662265777587891,"1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0",0.8398467432950192,0.8598484848484849,0.8399921372057595,15,0.8335473515248796,"1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1",0.8331648129423661,0.8257575757575758,0.8050722311396469,29,0.8050722311396469
Biodegradeable,6,"1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1",23,0.8658451375214381,0.8256932654216186,0.8409090909090909,0.79427235534775,0.8330658105939004,"1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1",0.8620099786172488,0.8333333333333334,0.8173929447274099,22,0.8245906902086677,"1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1",0.8490757797116179,0.8257575757575758,0.8117559523809523,24,0.8243980738362762,0.737159013748169,"0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1",0.8643980738362762,0.8409090909090909,0.8273435066957335,17,0.8385874799357946,"1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1",0.8528826404700113,0.8333333333333334,0.8182728410513141,28,0.8273515248796148
Biodegradeable,7,"0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1",22,0.8588945481984531,0.7391754355701226,0.7613636363636364,0.808139534883721,0.7454574638844302,"0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1",0.8588945481984531,0.7613636363636364,0.7391754355701226,22,0.7454574638844302,"1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1",0.8331648129423661,0.7613636363636364,0.7427577140205708,20,0.7537399678972713,0.9622180461883545,"0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0",0.8039257294429708,0.7348484848484849,0.7160068846815835,13,0.7282182985553771,"1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1",0.8377432826412419,0.7575757575757576,0.7380952380952381,29,0.7481219903691814
Biodegradeable,8,"1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0",21,0.8389727126805778,0.8333306353702954,0.8522727272727273,0.7914560161779576,0.8305939004815409,"1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0",0.8389727126805778,0.8522727272727273,0.8333306353702954,21,0.8305939004815409,"1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0",0.826735605320869,0.8446969696969697,0.826735605320869,21,0.8276404494382023,0.5761382579803467,"1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0",0.8295454545454546,0.8371212121212122,0.818283683629204,15,0.8191653290529695,"1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0",0.8323064219017977,0.8446969696969697,0.8247834884662081,24,0.8221187800963081
Biodegradeable,9,"1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1",22,0.8351875270125338,0.7640158702777298,0.7840909090909091,0.8351626684193231,0.7708828250401284,"1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1",0.8351875270125338,0.7840909090909091,0.7640158702777298,22,0.7708828250401284,"1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0",0.8295454545454546,0.803030303030303,0.7831142568250758,20,0.7879293739967898,1.010221242904663,"1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0",0.8199883109292812,0.7727272727272727,0.749747219413549,17,0.7540288924558587,"1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1",0.808139534883721,0.8106060606060606,0.7934918648310387,33,0.8019261637239166
