Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.8404753810491868,0.964858726475945,0.9236915145350209,0.7316969793579741,0.6498420575820543,0.6124298957780482,0.9445619755518357,0.5971891273123722,0.8627860170111616,0.7164603385591864,0.8137583671896477,0.7890722982751321,0.9609244880263562
