dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,majority_voting,majority_voting_validation_fitness,majority_voting_test_CAC,majority_voting_test_F1,majority_voting_size,majority_voting_test_sensitivity,sfs_intersection_solution,sfs_intersection_validation_fitness,sfs_intersection_test_CAC,sfs_intersection_test_F1,sfs_intersection_size,sfs_intersection_test_sensitivity,duration,intersection_solution,intersection_validation_fitness,intersection_test_CAC,intersection_test_F1,intersection_size,intersection_test_sensitivity,union_solution,union_validation_fitness,unions_test_CAC,unions_test_F1,union_size,union_test_sensitivity
Biodegradeable,0,"0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0",22,0.7920796493052975,0.7414529914529915,0.75,0.7548966756513926,0.772776886035313,"1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0",0.7884615384615383,0.7613636363636364,0.7528493944572405,27,0.7841091492776886,"1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0",0.7878445145544377,0.7613636363636364,0.7521126760563379,19,0.7813483146067415,0.307079553604126,"0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0",0.7488547719056888,0.7159090909090909,0.7095709570957096,9,0.7470626003210272,"1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0",0.7763875473660748,0.7651515151515151,0.7571225071225072,35,0.7897271268057785
Biodegradeable,1,"1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0",14,0.8793475691434876,0.7961389961389962,0.8143939393939394,0.8239217429968875,0.8020224719101123,"1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0",0.8665318503538928,0.821969696969697,0.8044598534394454,15,0.8104975922953451,"1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0",0.8614729304278042,0.8143939393939394,0.80161639087828,11,0.8185874799357946,0.3060758113861084,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",0.548737984771461,0.678030303030303,0.487378640776699,2,0.5362760834670947,"1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0",0.7890500147972773,0.7462121212121212,0.7399397191795928,29,0.7782022471910113
Biodegradeable,2,"1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0",17,0.8832153690596561,0.7611299400371127,0.7765151515151515,0.7443718228031955,0.7762118780096308,"1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0",0.8671948688926618,0.7765151515151515,0.7611299400371127,18,0.7762118780096308,"0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0",0.84824521882331,0.7348484848484849,0.7214014352047278,14,0.7420224719101123,0.22105026245117188,"0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0",0.7662156073764506,0.6628787878787878,0.6463948711002754,6,0.6628892455858748,"1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0",0.8490757797116179,0.7840909090909091,0.7701577797803608,25,0.7874478330658106
Biodegradeable,3,"1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0",13,0.8640258463267313,0.8331648129423661,0.8484848484848485,0.8259082613829803,0.8387800963081862,"1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0",0.8608630952380951,0.8143939393939394,0.7990274519551943,16,0.8103049759229535,"1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0",0.8385869565217392,0.8636363636363636,0.8407933529884749,7,0.8281219903691814,0.26006650924682617,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0",0.7148203934456159,0.7462121212121212,0.721251280434954,3,0.7257463884430176,"1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0",0.8075684869100407,0.803030303030303,0.7872023809523809,26,0.7989727126805779
Biodegradeable,4,"1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0",23,0.8162672476397967,0.7757209926224011,0.7840909090909091,0.774294670846395,0.8067736757624397,"1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0",0.8089609841403848,0.7727272727272727,0.7656111275525304,24,0.8009630818619582,"0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0",0.7886883636638224,0.7803030303030303,0.7714353952710771,22,0.80115569823435,0.36390233039855957,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0",0.5416666666666667,0.5681818181818182,0.5645833333333332,3,0.6687640449438201,"1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1",0.7786163522012579,0.7765151515151515,0.7709916930088951,35,0.8121027287319422
Biodegradeable,5,"0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0",16,0.8550974642056236,0.8447870394564932,0.8636363636363636,0.7635538571769763,0.8391653290529695,"0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0",0.8281148268718556,0.7954545454545454,0.7884615384615383,23,0.8236276083467094,"1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0",0.817047817047817,0.8295454545454546,0.817810971214747,10,0.83553772070626,0.34407806396484375,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0",0.4632477814720023,0.6818181818181818,0.456417295813315,2,0.5280898876404494,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0",0.811965811965812,0.7916666666666666,0.7848474521018862,33,0.8207704654895667
Biodegradeable,6,"1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0",24,0.845175628125193,0.8075684869100407,0.8181818181818182,0.8164812942366027,0.8297271268057784,"1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0",0.8355652444721271,0.8257575757575758,0.8155864666221223,22,0.8382022471910113,"1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0",0.7929279185542091,0.8560606060606061,0.8430538172715896,15,0.852776886035313,0.323073148727417,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",0.44164336939346055,0.6704545454545454,0.44164336939346055,1,0.5167576243980738,"1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0",0.8010010251462341,0.803030303030303,0.79375,30,0.8210593900481541
Biodegradeable,7,"1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1",22,0.8684286037906819,0.7554657060942438,0.7613636363636364,0.7814799765226421,0.7951524879614766,"1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1",0.8551219512195123,0.7613636363636364,0.7528493944572405,21,0.7841091492776886,"1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1",0.8414414414414415,0.7689393939393939,0.7613762650584557,18,0.7953451043338684,0.3050692081451416,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",0.4673149386167498,0.6666666666666666,0.4486948267679164,2,0.5166613162118779,"1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1",0.7787546864662207,0.7310606060606061,0.7273005019276934,29,0.7750561797752809
Biodegradeable,8,"0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1",19,0.7980531265467743,0.7828947368421053,0.7878787878787878,0.7757209926224011,0.8261958266452648,"0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1",0.7894261591945461,0.7878787878787878,0.7828947368421053,17,0.8261958266452648,"1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1",0.7814799765226421,0.7878787878787878,0.7828947368421053,20,0.8261958266452648,0.37308478355407715,"0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0",0.7149693609571053,0.7159090909090909,0.7133384488424954,6,0.7663884430176565,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",0.7663751856129352,0.8068181818181818,0.8010373719909563,38,0.8404815409309792
Biodegradeable,9,"0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0",20,0.8254807692307693,0.7901336413133146,0.7992424242424242,0.7477907809887747,0.8182022471910113,"0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0",0.8218115822471539,0.7992424242424242,0.7901336413133146,18,0.8182022471910113,"0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0",0.8023360287511232,0.821969696969697,0.8132647072102577,16,0.8408667736757625,0.2550501823425293,"0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0",0.7812370523823617,0.8068181818181818,0.7980531265467743,10,0.826677367576244,"1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0",0.7926711811163631,0.7803030303030303,0.7721292934103221,32,0.803916532905297
