Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
0.39205471516268425,0.38806620144783444,0.1654622009713752,0.33180461073318174,0.2885759834679861,0.3542529651793884,0.3976309592745962,0.10656861494940621,0.3726774600901345,0.42689565430789833,0.09136021557271198,0.16752511262287564,0.23274791557648697
