Biodegradeable,Breastcancer,Clean2,Climate,German_credit,Hepatitis,Ionosphere,Madelon,Uci_imageseg,Uci_parkinsons,Uci_voice,Urbanland,Wine
11.366666666666667,6.933333333333334,2.5,1.7,6.666666666666667,5.433333333333334,6.533333333333333,0.8333333333333334,4.8,4.7,1.4,1.8,0.8333333333333334
