min,mean,max
147.20371734842308,153.8228613219783,159.57713526767915
147.20371734842308,154.18402619507287,159.57713526767915
150.65722304793044,153.80068826829034,157.2926947580344
150.65722304793044,153.55555204876876,157.2926947580344
150.65722304793044,153.59718810022568,157.2926947580344
150.65722304793044,153.6049119960998,157.2926947580344
150.65722304793044,153.62622937172756,157.2926947580344
150.65722304793044,153.5280605906771,157.2926947580344
150.65722304793044,153.5280605906771,157.2926947580344
150.65722304793044,153.5280605906771,157.2926947580344
150.65722304793044,153.5280605906771,157.2926947580344
150.65722304793044,153.5280605906771,157.2926947580344
150.65722304793044,153.5280605906771,157.2926947580344
150.65722304793044,153.5280605906771,157.2926947580344

144.5798991484585,154.2199898211651,161.73236649838682
147.23101804681377,155.6784778940215,161.19104470476995
150.6654948108536,155.6179756162265,159.1723001238469
151.32644191074982,156.0823536006991,158.85401022095655
152.4918167682062,155.5858099036084,158.85401022095655
152.4918167682062,155.21164117714974,156.90775852694875
152.4918167682062,155.1395674176103,156.56670075657954
152.4918167682062,155.1166329890833,156.56670075657954
152.4918167682062,155.1166329890833,156.56670075657954
152.4918167682062,155.1166329890833,156.56670075657954
152.4918167682062,155.1166329890833,156.56670075657954
152.4918167682062,155.1166329890833,156.56670075657954
152.4918167682062,155.1166329890833,156.56670075657954
152.4918167682062,155.1166329890833,156.56670075657954

144.22912338400374,156.51772083921796,163.30811969914674
145.0303252585587,157.8355541186523,162.53042172220586
145.0303252585587,159.3921153504712,165.47162555382423
156.87476507525642,160.92805267795603,164.30881983760844
156.87476507525642,161.42321881333336,162.91303416908224
156.87476507525642,161.65096047483033,162.91303416908224
159.1085103910394,161.66731762416285,162.91303416908224
160.28746959395139,161.78463435164468,162.91303416908224
160.28746959395139,161.78784148064207,162.91303416908224
160.28746959395139,161.78784148064207,162.91303416908224
160.28746959395139,161.78784148064207,162.91303416908224
160.28746959395139,161.78784148064207,162.91303416908224
160.28746959395139,161.79114671233927,162.91303416908224
160.28746959395139,161.79114671233927,162.91303416908224

146.98678750017206,156.08741778675585,166.08945455043295
146.98678750017206,156.26883737252234,166.08945455043295
146.98678750017206,157.01323288596433,166.08945455043295
153.18094707791263,157.88671367887855,166.08945455043295
153.78699917669434,157.9694725492658,166.08945455043295
155.61101148273357,157.81432536766792,161.41606461235088
156.0861239988991,157.8035790231551,161.41606461235088
156.0861239988991,157.8035790231551,161.41606461235088
156.0861239988991,157.8035790231551,161.41606461235088
156.0861239988991,157.8035790231551,161.41606461235088
156.0861239988991,157.8035790231551,161.41606461235088
156.0861239988991,157.72074497276424,158.9310431006245
156.0861239988991,157.72074497276424,158.9310431006245
156.0861239988991,157.72074497276424,158.9310431006245

146.8337045396271,155.50248688115872,163.9103968829554
146.8337045396271,154.2853699972017,163.9103968829554
146.8337045396271,152.93178442122738,159.9475220716571
148.90358613193612,152.45668640101812,157.71345954836906
149.5422000470431,151.8940161307064,156.18101352672127
149.62365371451986,151.6801886471139,156.18101352672127
149.62365371451986,151.64688243608555,156.18101352672127
149.62365371451986,151.64688243608555,156.18101352672127
149.62365371451986,151.64688243608555,156.18101352672127
149.62365371451986,151.47939635093243,155.72340448713075
149.62365371451986,151.47939635093243,155.72340448713075
149.62365371451986,151.47939635093243,155.72340448713075
149.62365371451986,151.47939635093243,155.72340448713075
149.62365371451986,151.47939635093243,155.72340448713075

143.80363642338762,154.90904535572025,167.0768820490205
150.20038553716194,155.61677863148495,164.08559384980032
151.93999086413797,155.7936817280305,164.08559384980032
151.93999086413797,156.00358928519674,162.35534423318407
152.50924697706063,156.1676528485803,162.35534423318407
153.079991672381,156.40773279028363,162.35534423318407
153.079991672381,156.38317459527767,162.35534423318407
153.079991672381,156.38317459527767,162.35534423318407
153.079991672381,156.38317459527767,162.35534423318407
153.079991672381,156.38317459527767,162.35534423318407
153.079991672381,156.38317459527767,162.35534423318407
153.079991672381,156.38317459527767,162.35534423318407
153.079991672381,156.38317459527767,162.35534423318407
153.079991672381,156.38317459527767,162.35534423318407

146.1116842380355,155.0070279494999,167.5088302154982
