min,mean,max
7,11.42,18
7,11.26,19
8,9.92,13
5,8.76,12
4,7.7,11
2,5.02,9
3,4.82,7
4,4.8,5
4,4.92,5
4,4.9,5
4,4.76,5
4,4.26,5
4,4.0,4
4,4.0,4

6,10.6,16
7,11.54,16
5,10.92,17
5,9.22,15
3,7.06,11
1,4.48,6
3,3.54,4
3,3.0,3
3,3.0,3
3,3.0,3
3,3.0,3
3,3.0,3
3,3.0,3
3,3.0,3

6,11.92,16
6,11.12,16
6,10.02,14
4,8.04,13
3,6.24,10
3,4.7,7
3,4.56,5
3,4.56,5
2,4.52,5
2,4.22,5
2,2.8,5
2,2.04,4
2,2.04,4
2,2.04,4

5,10.98,15
5,10.8,15
5,10.18,14
6,8.94,13
2,6.7,10
2,4.36,7
2,3.2,5
4,4.2,5
4,4.8,5
5,5.0,5
5,5.0,5
5,5.0,5
5,5.0,5
5,5.0,5

6,11.12,17
8,11.6,17
7,10.86,14
7,10.02,13
6,9.28,12
5,8.68,12
5,8.14,10
5,8.18,10
5,8.12,10
5,8.1,10
4,7.98,11
3,5.3,7
4,5.26,6
5,5.0,5

6,11.04,16
6,10.72,16
6,10.14,14
7,10.38,14
7,10.66,14
6,9.9,14
4,7.54,12
5,5.76,6
4,5.64,6
4,5.62,6
4,5.64,6
4,5.62,6
4,5.62,6
4,5.6,6

6,11.8,16
7,11.48,16
7,11.3,16
3,8.96,12
3,5.72,8
3,4.86,6
4,5.42,6
4,5.42,6
4,5.44,6
4,5.46,6
4,5.44,6
4,5.46,6
4,5.46,6
4,5.42,6

6,11.06,16
6,10.56,16
7,10.22,14
5,8.86,13
4,7.08,10
2,4.02,5
2,4.4,6
2,4.22,6
2,4.24,6
2,4.1,6
2,4.1,6
2,4.02,6
2,4.02,6
2,4.18,6

6,11.12,15
7,10.9,15
7,9.62,15
4,8.4,12
5,6.94,8
4,6.56,9
5,6.54,9
6,6.54,8
6,6.62,7
6,6.14,7
6,6.16,7
6,6.14,7
6,6.14,7
6,6.12,7

6,10.66,15
7,10.94,15
7,10.52,15
7,10.52,15
8,10.9,15
8,10.94,15
8,10.94,15
7,10.84,15
7,10.76,15
7,10.84,15
7,10.82,15
8,10.8,15
8,10.78,15
8,10.74,15

7,11.34,18
7,10.92,19
7,9.5,13
5,9.04,13
4,7.92,11
4,6.62,9
3,5.24,7
3,5.16,7
3,4.56,7
3,3.36,5
3,3.36,5
3,3.34,5
3,3.38,5
3,3.52,5

7,11.16,15
5,10.92,16
5,10.1,15
5,8.28,13
3,6.84,10
2,4.28,7
3,3.6,4
3,3.08,4
3,3.0,3
3,3.0,3
3,3.0,3
3,3.0,3
3,3.0,3
3,3.0,3

6,10.8,17
6,10.14,16
6,9.14,13
5,8.6,12
3,6.76,11
2,5.16,9
2,3.34,5
2,4.34,5
2,4.24,5
2,3.28,5
2,3.3,5
2,3.24,5
2,3.3,5
2,3.3,5

6,10.76,16
5,11.32,16
3,10.56,14
3,10.28,15
6,10.38,13
3,10.04,13
3,5.12,7
2,3.76,6
4,4.72,5
5,5.0,5
5,5.0,5
5,5.0,5
5,5.0,5
5,5.0,5

