min,mean,max
65.31541537353462,71.38625635889633,77.61062256055244
66.47818859198905,70.42941769309138,73.45675018488761
68.35229619665253,70.00819861134796,72.4245180996883
69.08089213304474,70.20860329685489,72.4245180996883
69.02874658661266,70.34869370279776,72.4245180996883
69.6247702760367,70.37907777330047,72.4245180996883
69.6247702760367,70.3802769082924,72.4245180996883
69.6247702760367,70.34138666624831,71.25781083836559
69.6247702760367,70.34138666624831,71.25781083836559
69.6247702760367,70.34138666624831,71.25781083836559
69.6247702760367,70.34138666624831,71.25781083836559
69.6247702760367,70.34138666624831,71.25781083836559
69.6247702760367,70.34138666624831,71.25781083836559
69.6247702760367,70.34138666624831,71.25781083836559

67.69817843842925,73.86369103060414,82.02508485992384
67.69817843842925,73.39308536337103,79.89627272902167
67.69817843842925,72.2758535906137,74.03611765047788
69.57279536795762,72.1553550673025,74.39551351038057
69.57279536795762,72.37302132400764,73.29720784363421
71.61994972644374,72.28505264004362,72.96111901844921
71.04944213020248,71.73221388829846,72.96111901844921
71.04944213020248,71.51257307515536,72.50522740484782
71.04944213020248,71.47564955787166,72.50522740484782
71.04944213020248,71.44791771587646,72.11061663119979
71.04944213020248,71.44791771587646,72.11061663119979
70.97241145532017,71.42790437800765,72.11061663119979
70.97241145532017,71.42604052959709,72.11061663119979
70.97241145532017,71.42604052959709,72.11061663119979

71.40639365051665,76.03249988327237,80.47677785184432
72.00987198694081,75.40646583957314,79.19174409292238
72.62220197824561,74.2805544693461,79.19174409292238
72.38007025948315,74.03275008975132,79.19174409292238
72.67108318449928,73.84274495542736,75.04655078925724
73.07300858506882,73.8052086180478,75.04655078925724
73.07300858506882,73.63619139858983,74.53077972771578
73.1656752489737,73.59969886148956,74.32502527907042
73.1656752489737,73.58011202014339,74.05552208626041
73.1656752489737,73.56542347671396,74.05552208626041
73.1656752489737,73.56542347671396,74.05552208626041
73.1656752489737,73.56542347671396,74.05552208626041
73.1656752489737,73.56542347671396,74.05552208626041
73.1656752489737,73.56542347671396,74.05552208626041

68.28145095654058,72.29644239366554,76.32473993953165
67.42443998344112,70.26425304548935,73.60649002419662
67.48725581201327,69.18770098543969,70.44402115537524
68.53351927792795,69.81077359980078,71.13815608303304
68.53351927792795,70.07591993870852,70.61267032580817
69.23296609812661,70.20877254422075,70.58116013385458
69.23296609812661,70.21285395844536,70.58116013385458
69.23296609812661,70.21609656066248,70.58116013385458
69.23296609812661,70.21609656066248,70.58116013385458
69.23296609812661,70.21609656066248,70.58116013385458
69.23296609812661,70.21609656066248,70.58116013385458
69.23296609812661,70.21609656066248,70.58116013385458
69.23296609812661,70.21609656066248,70.58116013385458
69.23296609812661,70.25134469197701,70.60146704508351

66.3126897046346,73.96859964432923,81.86079468156917
69.20245559808521,73.50712557036802,77.6318162610469
71.31455770457791,73.18279279976748,77.6318162610469
71.7766045415081,72.48800094755758,73.29307649336899
71.61924965144469,72.51000283068326,73.14992769386015
71.61924965144469,72.49354578316374,73.16512630107792
72.0363080932006,72.59736668857934,73.25654767603268
72.0363080932006,72.65031953689815,73.25654767603268
72.10865030721723,72.71237696954005,73.73096640206877
72.10865030721723,72.79938903960091,73.60749256797274
72.10865030721723,72.9096360250426,73.60749256797274
72.10865030721723,72.9455857170228,73.6549450113999
