min,mean,max
50.800146951075014,80.41919998270376,158.7141254071267
83.39543104973802,95.67655275058269,142.22707013403712
85.66461952401214,105.60784484133157,114.70759199890249
85.66461952401214,113.41706302593836,120.93441688743536
99.49286158587454,112.98299985793405,117.65197873031124
109.54829499576309,113.61299691560566,115.29398410089748
112.32944617869632,114.02869883465198,115.3868772662308
112.41147071068909,113.60652379558374,115.2212210355435
112.71163856178855,113.42157914693418,114.30633203280968
112.71163856178855,113.46051520311072,114.27515246611888
112.71163856178855,113.41067169512053,113.96228568592387
112.71163856178855,113.41067169512053,113.96228568592387
112.71163856178855,113.41067169512053,113.96228568592387
112.71163856178855,113.41067169512053,113.96228568592387
48.67807341412129,80.39108708715008,163.05701806461386
92.74662008720789,104.78188102472944,132.43746945820598
94.85006467867055,115.38457813916419,132.43746945820598
96.22045535312022,113.91443521345339,132.43746945820598
109.67976255108523,124.34597030098591,133.06392065466366
121.30456311265642,125.84254736297679,131.13641744208002
121.30456311265642,125.49744043470422,128.73973876002995
120.7414094845458,124.65549007888636,127.13374093819701
120.7414094845458,124.52881036397552,126.05797783844801
120.7414094845458,124.60335421690885,126.65059717078323
122.73624826259703,124.45002034730724,126.65059717078323
122.73624826259703,124.38008202474393,125.84072617809059
122.73624826259703,124.22847246656703,125.63182845536905
122.73624826259703,124.1946566606184,125.13870275316474
48.899782833522956,77.41870316001693,154.80439535296392
108.72412626837497,119.017342999641,154.80439535296392
110.26648720822195,135.07002042617927,154.80439535296392
131.2125653502714,146.1661928647809,151.29166590082457
139.78950645268463,147.04690446586903,151.5865237948514
145.18398543273665,146.97581144130558,148.89326730435846
145.9529570469308,146.92831232174086,147.8710948338566
145.9529570469308,146.90418604720205,147.75271002908
145.9529570469308,146.87429366542403,147.75271002908
145.9529570469308,146.87429366542403,147.75271002908
145.9529570469308,146.87429366542403,147.75271002908
145.9529570469308,146.87429366542403,147.75271002908
145.9529570469308,146.87429366542403,147.75271002908
145.9529570469308,146.87429366542403,147.75271002908
50.341254204239746,80.71128432384539,161.21542002759574
99.35092701121172,111.68488362768838,138.99991151559158
102.5363320367099,127.68250536568053,135.4921658059247
108.10059435842238,133.25270441878013,142.10551472765806
120.04357966376318,126.82869527729413,132.99136347776704
121.33982056655474,123.86507939968783,126.07148965559387
121.33982056655474,124.2852256261278,126.23721600974399
122.92054159874252,124.06361964396204,125.8263795482852
122.92054159874252,123.98684398676592,125.8263795482852
122.92054159874252,123.99542308647843,125.8263795482852
122.92054159874252,123.9277127347411,124.76701720145026
122.92054159874252,123.95252776960048,124.76701720145026
122.92054159874252,123.95252776960048,124.76701720145026
122.92054159874252,123.95252776960048,124.76701720145026
49.94574350576079,77.45013142213442,165.6309456324649
86.98150502564958,99.61814328199283,165.6309456324649
88.75233843661343,103.46838581725088,165.6309456324649
83.18832964253365,99.35142359769908,131.97014741289627
89.96103016231862,92.99917584875622,102.43226212558574
90.7305042851173,92.02908308040588,93.0587455320344
90.90694484904468,91.86844386413918,92.81714161674525
90.59723195108788,91.76045262739015,92.83997945398198
89.55664349828317,90.82226983346851,91.74900389344012
89.65834667629527,90.84420170222211,92.13866813447582
89.65834667629527,90.81017685427436,91.74900389344012
89.65834667629527,90.81017685427436,91.74900389344012
89.65834667629527,90.81017685427436,91.74900389344012
89.65834667629527,90.81017685427436,91.74900389344012
48.80945587177964,83.96076208814829,154.4056891359771
107.58761945738243,118.56388843647437,150.41913034889456
110.17414366264276,132.23956991531642,141.42125324429642
110.17414366264276,140.30253556820387,145.9332870235887
134.83587159250783,142.38344334208736,145.9332870235887
140.49822114170672,142.18468883997815,143.563514215033
140.75505942682184,141.77981024452308,142.6868768023965
140.75505942682184,141.7557662394514,142.44877172112706
140.75505942682184,141.7557662394514,142.44877172112706
140.75505942682184,141.7557662394514,142.44877172112706
140.75505942682184,141.7557662394514,142.44877172112706
140.70581847101766,141.75412487425788,142.44877172112706
139.77447110814865,141.06501923015483,142.15913322467767
139.77447110814865,140.90805424340613,141.47050933576963
