min,mean,max
2,6.62,11
5,7.62,11
5,8.28,12
6,7.8,10
6,7.82,10
6,7.84,10
6,7.98,10
6,7.9,10
6,7.94,10
6,8.0,10
6,7.92,10
6,7.98,10
6,8.04,10
6,7.98,10

2,6.46,11
4,7.68,11
4,8.1,11
6,8.48,11
6,8.52,11
6,8.38,11
6,8.58,11
6,8.48,11
5,8.42,11
5,8.38,11
5,8.44,11
5,8.38,11
5,8.42,11
5,8.18,11

2,6.48,9
3,7.36,11
3,7.52,11
3,7.74,12
5,8.18,11
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

3,6.34,10
4,6.86,10
4,6.54,9
5,7.02,9
5,7.0,8
5,6.9,8
5,7.12,8
5,7.2,8
5,7.24,8
5,7.3,8
5,7.3,8
5,7.26,8
5,7.26,8
5,7.22,8

3,6.46,11
4,7.7,12
5,8.02,12
6,8.64,12
6,8.54,12
6,8.5,12
6,8.52,12
6,8.38,12
6,8.24,12
6,8.22,12
6,8.16,12
6,8.06,12
6,8.12,12
6,8.1,12

3,6.46,10
4,7.1,12
5,7.36,12
5,7.72,12
5,7.52,11
5,7.64,11
5,7.76,11
5,7.7,11
5,7.54,11
5,7.7,11
5,7.62,11
5,7.92,11
5,7.62,11
5,7.7,11

2,6.5,11
4,7.74,11
5,7.6,11
6,7.54,11
6,7.54,11
6,7.64,11
6,7.66,11
6,7.76,11
6,7.72,11
6,7.78,11
6,7.62,11
6,7.7,11
6,7.68,11
6,7.82,11

3,6.82,11
5,8.54,12
6,9.0,12
6,8.44,11
6,8.32,11
6,8.26,10
6,8.38,10
6,8.34,11
6,8.18,11
6,8.24,11
6,8.4,11
6,8.38,11
6,8.26,10
6,8.36,10

2,5.9,11
4,7.04,12
5,7.94,11
6,8.08,10
6,8.16,10
6,8.0,10
6,8.06,10
6,8.18,11
6,8.3,11
6,8.36,11
6,8.4,11
6,8.52,11
6,8.48,11
6,8.5,11

3,6.14,10
4,7.32,11
4,7.2,9
4,6.54,10
6,7.0,9
6,6.42,8
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

3,7.08,11
5,8.54,12
5,8.52,12
6,8.2,10
6,7.44,9
6,7.4,9
6,7.34,9
6,7.3,9
6,7.32,9
6,7.46,10
6,7.58,10
6,7.68,10
6,7.62,10
6,7.66,10

3,5.8,9
4,6.54,10
4,6.94,10
5,7.1,10
5,7.16,10
5,7.2,10
5,7.12,10
5,7.1,10
5,6.84,10
5,6.72,10
5,6.88,10
5,6.86,10
5,6.98,10
5,6.96,10

3,6.86,11
4,7.72,11
4,7.86,12
5,8.04,12
5,8.16,10
5,8.58,11
5,8.62,11
5,8.7,11
5,8.74,11
5,8.9,11
5,9.04,11
5,9.04,11
5,9.1,11
5,9.12,11

2,6.28,12
3,8.0,12
3,7.86,12
5,7.54,11
5,7.52,11
5,7.12,8
5,5.7,8
5,5.74,8
5,5.78,8
5,5.68,8
5,5.64,8
5,5.66,8
5,5.7,8
5,5.72,8

2,6.38,9
5,7.56,11
5,8.0,11
5,8.2,12
5,8.06,12
5,8.02,12
5,8.42,12
5,8.4,12
5,8.56,12
5,8.58,12
5,8.52,12
5,8.44,12
5,8.18,11
5,7.9,11

1,6.2,10
5,7.44,11
4,7.7,12
6,8.52,11
6,8.8,11
6,8.72,11
7,8.82,11
7,8.96,11
7,8.92,11
7,8.92,11
7,8.9,11
6,8.7,11
6,8.82,11
6,8.9,11

3,6.54,11
5,7.56,12
5,7.98,11
5,7.84,11
6,7.92,11
6,7.98,11
5,7.8,11
5,7.76,11
5,7.8,11
5,7.7,10
5,7.66,10
5,7.66,10
5,7.54,10
5,7.6,10

3,6.8,11
5,8.12,11
5,8.34,11
6,8.3,11
5,8.16,11
5,8.22,11
5,8.2,11
5,8.3,11
5,8.24,11
5,8.3,11
5,8.28,11
5,8.26,11
4,8.44,11
4,8.3,11

2,6.4,10
3,8.14,11
5,8.88,13
6,8.88,12
6,8.94,12
6,8.94,12
6,8.82,12
6,8.78,12
6,8.7,12
6,8.52,12
6,8.56,12
6,8.36,12
6,8.28,12
6,8.3,12

3,6.38,10
4,6.88,9
4,6.78,9
5,6.84,10
6,7.48,9
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

3,6.56,11
5,7.6,11
5,8.14,11
5,8.32,11
6,8.04,10
6,8.1,10
6,8.0,10
6,8.06,10
6,8.26,10
6,8.32,10
5,8.16,10
5,8.18,10
5,8.22,10
5,8.16,10

1,6.48,13
4,7.9,11
5,7.76,11
5,7.8,11
5,7.92,11
5,7.9,11
5,8.1,11
5,8.08,11
5,7.92,11
5,7.94,11
5,7.66,11
5,7.86,11
5,8.04,11
5,7.82,11

3,6.74,9
5,7.5,10
5,7.68,10
5,7.8,10
5,7.64,10
6,8.84,10
6,8.78,10
6,8.9,10
6,8.9,10
6,8.9,10
6,8.86,11
6,8.8,11
6,8.76,11
6,8.76,11

3,6.48,10
4,6.96,11
5,7.42,11
5,7.24,9
6,7.46,9
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8

3,6.96,9
6,8.5,11
6,8.38,11
6,8.3,11
6,8.42,11
6,8.32,11
5,8.22,11
5,8.24,13
5,8.3,12
5,8.34,12
5,8.16,12
4,8.04,12
4,8.1,12
5,8.12,12

3,6.92,12
5,8.26,11
5,8.26,11
6,8.66,11
6,8.94,11
6,8.92,11
6,8.94,11
6,8.96,11
6,8.92,11
6,9.06,11
6,8.9,11
6,8.94,11
6,9.06,11
6,9.14,11

3,6.7,10
4,7.78,12
5,8.22,11
4,8.12,10
6,8.36,10
6,8.24,10
6,8.08,10
6,8.06,10
6,8.12,10
6,8.0,10
6,8.1,10
6,8.1,10
6,8.14,10
6,8.16,10

3,6.58,10
5,7.64,11
5,7.88,11
5,8.04,11
5,8.14,11
5,8.16,11
6,8.22,11
6,8.26,11
6,8.22,11
6,8.18,11
6,8.2,11
6,8.12,11
