min,mean,max
4,10.78,19
6,10.98,16
6,10.86,15
6,10.72,14
6,9.22,13
5,7.66,11
5,7.72,11
5,7.82,11
5,7.86,11
5,8.02,12
5,7.92,12
5,7.9,12
5,8.0,12
7,8.1,10

7,11.28,16
6,11.1,16
5,10.18,15
5,9.98,14
6,9.32,12
5,8.0,11
5,7.94,11
5,7.96,11
5,7.78,11
5,7.86,11
5,7.88,11
5,7.8,10
5,7.88,10
5,7.94,10

7,11.18,15
7,11.6,15
5,11.52,16
5,11.08,15
7,10.54,14
8,10.86,14
9,10.74,14
9,10.78,14
9,10.76,14
9,10.68,14
8,10.56,14
8,10.34,14
8,9.6,14
7,8.78,9

6,11.32,17
5,11.16,17
5,10.48,14
5,10.34,16
7,10.92,14
7,10.66,14
6,10.14,13
5,8.08,11
5,8.56,11
7,8.64,9
7,8.66,9
7,8.68,9
7,8.68,9
7,8.68,9

5,10.8,17
5,10.58,16
5,9.7,15
4,10.04,14
4,9.72,13
4,9.22,14
4,8.18,11
4,8.26,11
4,8.38,12
4,8.4,12
4,8.38,12
4,8.28,12
4,8.3,12
4,8.26,12

6,11.06,17
7,11.62,17
7,11.56,16
8,11.44,15
8,11.1,15
6,11.34,14
5,9.2,14
5,7.76,11
5,7.94,11
5,8.0,11
5,8.0,11
5,7.9,11
5,8.04,11
5,8.0,11

7,11.16,17
7,12.16,17
7,12.1,17
7,11.48,16
5,9.64,14
4,9.1,13
6,8.66,11
6,8.6,11
6,8.62,11
6,8.6,11
6,8.62,11
6,8.58,11
6,8.64,11
6,8.44,11

5,11.0,16
6,11.3,16
7,10.84,17
7,10.4,13
6,9.44,13
6,8.22,11
6,8.26,10
6,8.28,10
6,8.38,10
6,8.38,11
6,8.48,11
6,8.54,11
6,8.44,11
6,8.3,10

5,10.84,16
7,11.62,16
8,11.36,15
6,11.38,15
6,10.04,15
6,9.72,13
4,8.16,13
4,6.76,9
4,6.76,9
4,6.8,9
4,6.82,9
4,6.78,9
4,6.82,9
4,6.84,9

6,11.66,17
6,12.08,17
5,11.86,16
10,11.98,16
7,9.98,12
6,10.16,14
6,9.34,14
4,7.56,10
4,7.46,10
4,7.48,10
4,7.54,10
4,7.42,10
4,7.56,10
4,7.62,10

7,11.24,15
7,12.06,17
8,11.58,17
8,11.9,16
7,11.96,16
8,10.64,13
8,10.34,13
7,10.26,12
6,9.44,12
4,7.32,10
4,7.3,10
4,7.32,10
4,7.34,10
4,7.38,10

6,11.22,17
7,11.22,17
7,11.1,15
7,11.08,17
5,10.34,14
3,8.54,12
6,7.92,10
6,7.94,10
6,7.94,10
6,7.98,10
5,7.92,10
5,7.82,10
5,7.76,10
5,7.84,11

5,11.08,16
7,11.56,16
7,11.54,16
5,10.94,15
7,10.22,14
7,10.24,14
6,7.98,11
6,7.94,11
6,8.06,11
6,8.0,10
6,8.02,10
6,8.06,10
6,8.08,10
6,8.06,10

6,10.5,15
6,10.9,16
7,10.68,16
6,9.64,16
7,10.16,13
7,10.1,14
7,10.0,14
7,9.92,14
7,9.74,14
5,8.04,11
5,8.28,10
7,8.34,10
7,8.26,9
7,8.28,9

6,11.8,16
7,12.18,19
7,11.58,15
7,11.42,15
7,10.46,15
5,7.92,12
5,7.9,12
5,7.84,12
5,7.84,12
5,7.74,12
5,7.78,12
5,7.98,12
5,8.1,12
5,7.96,12

6,10.96,16
8,11.92,16
8,11.24,15
8,11.36,16
7,10.86,15
6,10.1,13
6,10.18,14
6,10.16,14
6,10.22,14
6,10.44,14
6,10.5,14
6,10.22,14
6,8.12,10
6,8.04,10

3,11.48,18
8,12.26,17
8,11.9,17
7,11.24,17
6,10.02,13
5,8.52,11
5,8.62,11
5,8.62,11
5,8.84,11
5,8.76,11
5,8.54,11
5,8.54,11
5,8.6,11
5,8.52,11

6,10.48,17
5,11.24,17
4,10.94,17
5,10.52,15
5,10.0,14
4,8.52,12
4,7.24,11
4,7.04,11
4,6.88,11
4,6.14,11
4,4.0,4
4,4.0,4
4,4.0,4
4,4.02,5

6,11.32,15
6,11.76,17
7,10.56,15
7,10.38,13
7,9.5,13
4,7.52,10
4,7.48,10
4,7.5,10
4,7.42,10
4,7.5,10
3,7.4,10
4,7.5,10
4,7.48,10
4,7.5,10

7,11.32,15
7,12.74,16
7,12.58,18
8,11.44,16
7,9.84,13
6,9.82,13
5,7.96,10
5,7.98,10
5,8.28,10
6,9.2,11
7,8.72,9
7,8.74,9
7,8.74,9
7,8.76,9

5,10.36,16
5,9.46,15
4,8.88,12
5,8.98,14
5,8.02,12
5,7.48,10
3,5.9,8
3,5.88,8
3,5.86,8
3,5.96,9
3,5.82,8
3,5.82,8
3,5.82,8
3,5.82,8

7,11.18,16
7,11.34,15
6,10.6,14
5,11.08,15
4,9.98,14
4,9.6,14
4,9.58,14
4,9.64,14
4,9.54,14
4,8.74,14
4,8.28,11
7,8.62,10
7,7.46,9
7,7.4,9

7,11.3,16
7,11.62,17
6,11.4,17
7,11.2,15
6,9.9,13
6,8.5,12
6,8.5,12
6,8.46,12
6,8.44,12
6,8.44,12
6,8.46,12
6,8.58,12
6,8.7,12
6,8.6,12

6,11.08,17
6,11.32,17
7,11.2,15
8,11.82,15
8,12.18,14
9,11.74,15
9,11.72,15
7,10.18,12
7,10.1,12
7,10.16,12
7,10.22,12
7,10.16,12
7,10.12,12
7,10.1,12

5,11.28,15
7,11.52,17
6,10.68,16
5,10.04,14
5,9.58,13
5,8.62,12
5,8.66,12
5,8.7,12
5,8.58,12
5,8.64,12
5,8.72,12
5,8.54,12
5,8.58,12
6,8.64,12

5,11.16,16
8,11.54,15
8,11.64,15
8,11.7,15
7,10.6,15
6,9.0,11
4,8.44,12
3,6.38,9
3,6.32,9
3,6.28,9
3,6.22,9
3,6.26,9
3,6.2,9
3,6.12,9

5,11.62,17
8,11.72,17
7,10.56,16
6,9.86,14
6,9.1,12
6,8.74,11
6,8.7,11
6,8.62,11
6,8.7,11
6,8.7,11
6,8.78,11
6,8.9,11
6,8.9,11
6,8.78,11

6,10.96,17
6,10.94,17
3,11.0,15
3,10.12,14
3,9.58,14
5,7.32,10
5,7.2,10
5,7.34,11
5,7.68,11
5,8.9,11
8,9.86,11
7,8.52,9
7,8.5,9
7,8.48,9

8,11.64,16
8,11.64,16
7,11.08,16
7,10.94,15
7,10.12,15
7,10.18,14
5,8.64,12
5,8.48,12
6,8.44,12
6,8.54,12
6,8.46,12
6,8.5,12
6,8.48,12
6,8.56,12

7,11.44,17
6,10.88,17
6,11.16,18
6,10.16,14
5,9.24,12
5,8.86,12
5,8.94,12
5,8.9,12
5,8.84,12
5,8.72,12
5,8.86,12
7,8.94,12
7,9.02,12
7,9.0,12

