min,mean,max
24,31.36,39
24,32.98,39
26,32.92,44
26,31.94,40
22,30.64,39
25,30.9,39
25,28.78,37
22,28.24,36
21,27.24,32
20,26.32,34
20,25.38,31
20,24.1,29
18,23.7,28
20,23.78,29

23,29.78,37
23,30.2,36
21,29.98,37
22,30.92,42
22,29.94,35
22,28.06,35
19,27.0,34
18,25.04,32
16,23.78,32
14,22.3,29
14,21.08,27
14,20.88,27
16,20.72,26
14,20.44,26

22,30.14,38
23,30.66,38
22,30.28,39
18,27.44,37
18,27.76,35
18,26.28,34
18,25.16,33
20,24.76,30
18,23.48,29
18,23.4,29
17,23.34,28
15,22.94,28
15,22.92,28
15,22.2,28

21,30.1,41
21,29.2,36
23,28.88,36
22,28.8,36
21,29.18,38
21,27.94,35
23,27.02,32
22,26.92,35
21,27.56,38
22,26.94,35
20,24.92,32
16,22.78,30
14,21.12,25
16,20.78,25

21,30.08,36
24,31.56,41
22,29.44,41
19,29.66,38
24,29.76,40
22,27.82,33
22,26.3,33
22,26.54,33
19,25.12,31
19,23.74,31
18,22.24,27
16,21.74,27
16,21.42,27
15,21.16,27

24,31.48,38
23,31.92,41
22,31.56,38
22,30.4,37
22,29.02,36
23,28.92,35
22,28.1,34
20,26.68,31
20,25.92,32
20,25.68,31
17,25.32,32
17,22.72,32
17,21.56,28
17,20.96,28

22,30.44,38
25,30.46,37
25,30.88,42
24,30.64,40
26,31.38,40
26,31.4,38
24,30.14,37
23,28.98,35
23,28.28,34
22,27.5,32
22,27.38,32
22,27.5,32
22,27.48,32
20,27.36,32

23,29.76,39
23,30.66,38
24,31.38,38
24,31.2,37
25,32.04,38
22,30.54,38
22,30.44,37
22,30.36,37
23,30.72,35
23,30.02,35
20,27.16,35
18,26.26,31
18,25.42,31
21,25.28,30

24,30.36,40
24,30.12,38
24,29.8,38
21,29.28,38
23,29.6,41
23,29.6,37
22,29.0,35
22,28.3,32
22,27.74,34
22,27.18,34
21,27.08,34
21,26.96,34
21,26.6,34
21,26.66,34

19,28.9,37
21,29.88,39
21,30.1,38
20,30.48,38
21,29.44,39
24,28.76,39
21,27.16,33
21,26.48,32
20,25.52,31
20,25.38,30
19,25.2,30
19,25.02,30
19,24.88,30
19,24.54,30

21,29.74,38
24,30.2,41
24,30.1,41
24,30.38,40
21,30.52,37
21,30.12,37
24,29.0,37
24,28.94,37
24,28.56,37
22,27.76,33
22,27.18,33
22,26.7,32
22,26.48,31
22,26.32,31

22,29.9,39
22,29.74,35
20,29.08,37
20,28.12,39
20,27.02,32
21,25.84,32
17,24.82,34
17,24.8,30
19,24.42,29
17,23.42,29
15,21.78,27
18,22.32,27
18,22.86,28
17,22.68,28

19,29.74,38
21,30.9,39
21,31.32,38
19,28.64,36
20,28.58,38
17,26.74,34
19,27.24,34
17,25.36,31
17,25.38,31
17,24.28,31
15,22.52,28
15,22.28,28
15,22.66,29
15,22.52,31

20,30.66,38
23,30.4,37
23,30.7,37
24,30.2,38
22,30.66,37
22,29.26,37
18,28.2,35
18,27.52,33
18,27.14,33
19,27.5,31
19,27.24,31
19,26.78,31
19,25.82,31
19,24.2,29

21,30.38,41
20,31.72,42
18,30.64,42
22,30.88,38
23,30.16,38
21,29.1,38
21,28.48,36
20,26.98,31
22,26.98,35
19,25.52,33
18,25.18,33
18,24.8,33
17,24.58,33
17,24.04,33

19,29.14,37
22,29.64,39
23,29.08,37
20,27.94,37
21,27.54,38
21,27.34,33
23,26.78,33
17,26.0,32
15,23.44,31
15,20.56,29
15,19.8,26
15,19.62,24
15,19.2,23
14,18.82,23

20,29.7,38
24,30.46,39
24,30.5,37
24,29.88,37
22,28.4,36
18,25.46,33
18,25.68,32
18,26.48,32
19,26.04,32
18,24.02,31
17,23.42,31
17,23.42,30
17,22.96,29
17,22.84,29

22,29.78,41
23,29.66,41
20,28.96,35
18,27.98,35
18,27.22,34
18,25.66,31
18,25.98,31
18,25.3,31
16,25.02,31
16,23.96,31
16,21.84,28
14,19.64,26
15,19.72,25
16,20.3,25

22,29.9,39
22,29.8,39
22,30.48,38
22,31.3,38
22,28.88,40
19,26.98,40
19,27.48,40
19,26.44,31
18,24.64,31
19,24.36,30
19,22.92,28
19,22.84,27
18,22.18,27
18,21.5,26

23,30.44,41
23,30.58,42
19,29.3,38
19,30.12,39
16,28.38,35
20,28.42,35
19,26.62,35
19,26.12,35
19,25.5,33
19,24.42,33
19,24.14,33
19,23.48,29
16,22.6,29
14,22.3,29

18,29.44,39
22,30.46,36
23,30.84,37
24,30.74,37
24,30.4,40
22,30.38,41
22,29.66,41
20,26.68,36
20,25.92,34
19,25.24,30
19,24.48,30
19,24.46,29
19,24.36,29
19,24.4,29

18,30.0,39
23,31.3,39
23,31.46,41
23,30.42,38
22,29.16,35
22,29.04,35
21,25.68,32
19,25.06,29
19,25.3,30
19,25.4,30
19,25.42,30
19,25.22,29
20,25.62,31
20,25.62,31

22,30.14,40
23,31.32,38
23,30.92,38
25,31.7,39
26,31.36,39
23,30.98,39
24,31.3,38
24,31.26,38
20,29.68,38
20,26.56,31
20,26.3,31
20,26.28,31
20,26.22,31
20,25.74,31

22,29.96,40
18,30.84,38
22,30.92,38
23,30.84,38
22,31.02,39
23,29.4,39
23,29.08,39
20,25.9,32
20,25.68,32
20,25.04,30
15,24.1,30
18,23.0,28
17,22.82,28
18,23.08,28

21,30.26,38
22,30.78,37
21,30.16,38
24,31.24,41
24,29.74,38
21,26.74,32
21,26.14,31
18,25.36,31
18,24.8,30
18,24.56,30
18,24.66,29
20,24.44,29
20,24.0,29
19,23.7,29

23,30.18,37
25,30.62,37
24,31.36,37
24,32.3,42
27,32.76,40
25,30.86,37
23,28.84,33
19,25.84,33
20,25.72,30
20,25.74,30
16,24.82,30
16,23.38,30
16,23.08,30
16,23.6,30

22,30.02,41
24,31.32,45
25,30.98,36
24,30.12,36
21,30.46,38
21,29.44,38
21,27.88,36
17,24.58,36
15,22.04,30
15,21.38,27
15,20.02,27
15,19.48,28
15,19.58,27
13,18.86,25

23,30.54,39
20,29.84,39
22,29.32,35
22,29.88,35
22,29.36,39
18,26.46,34
17,24.74,33
17,23.76,33
17,22.64,27
17,21.74,26
14,21.32,27
14,21.46,27
14,20.86,27
14,20.06,27

22,30.36,39
21,30.62,39
23,31.24,40
23,31.02,39
21,30.6,37
22,28.72,36
22,28.24,36
19,26.38,31
19,25.28,31
19,23.46,29
15,23.0,29
14,22.1,28
14,21.66,27
14,21.14,27

22,30.98,40
22,31.66,38
21,31.42,38
24,30.4,38
21,29.5,38
19,29.6,38
19,29.52,37
23,29.72,36
23,29.54,36
22,28.46,36
20,26.0,36
20,24.52,30
18,23.26,27
17,23.68,29

