min,mean,max
7,11.08,17
8,11.58,17
8,11.94,16
7,12.04,16
6,13.16,16
7,11.78,15
8,10.06,12
6,9.28,11
6,7.3,9
6,7.22,9
6,7.22,9
6,7.26,9
6,7.34,9
6,7.28,9

6,10.32,17
6,10.92,17
6,10.62,15
5,10.56,15
5,10.84,14
5,8.86,12
5,8.46,11
6,8.04,9
7,8.16,9
7,8.16,9
7,8.12,9
7,8.04,9
7,8.0,9
7,7.96,9

5,10.64,16
6,11.36,17
5,10.32,16
4,9.9,15
4,7.9,12
6,8.16,12
6,7.32,9
6,6.98,9
6,7.0,9
6,6.96,9
6,6.96,9
6,6.96,9
6,6.96,9
6,6.96,9

6,10.84,17
6,11.5,17
8,11.58,17
6,11.64,16
8,11.48,16
8,10.58,15
7,8.86,12
6,7.46,9
6,6.84,9
6,6.78,9
6,6.72,9
6,6.74,9
6,6.72,9
6,6.72,9

6,10.44,16
7,11.04,16
8,10.56,16
6,10.64,14
6,10.26,14
7,9.64,13
6,8.7,12
6,7.56,9
6,7.04,9
6,7.06,9
6,7.02,9
6,7.04,9
6,7.04,9
6,7.0,9

6,11.48,18
6,11.0,15
6,10.82,16
6,11.54,16
4,10.96,15
5,7.2,10
6,7.18,9
6,7.18,9
6,7.18,9
6,7.22,9
6,7.18,9
6,7.18,9
6,7.18,9
6,7.18,9

5,10.56,14
5,11.12,16
6,11.66,17
6,11.08,15
5,10.22,15
6,8.9,12
6,8.18,10
7,8.76,9
6,8.5,9
6,8.54,9
7,8.56,9
7,8.52,9
7,8.56,9
6,8.46,9

5,11.22,15
7,11.7,16
7,11.1,16
7,11.56,15
5,11.08,17
6,10.4,12
6,8.32,11
7,7.4,9
7,7.36,9
7,7.32,9
7,7.32,9
7,7.32,9
7,7.32,9
7,7.32,9

5,11.2,15
7,11.54,17
9,11.56,14
9,12.0,15
6,11.72,15
6,9.94,12
6,7.84,10
6,7.08,9
6,7.02,9
6,7.04,9
6,7.06,9
6,7.06,9
6,7.02,9
6,7.0,9

7,11.16,15
7,11.64,16
7,11.08,16
5,10.84,15
5,10.06,15
5,8.22,10
6,7.04,9
6,6.56,9
6,6.56,9
6,6.6,9
6,6.6,9
6,6.64,9
6,6.68,9
6,6.66,9

6,10.7,18
8,10.68,17
8,10.96,15
6,10.54,15
7,10.18,14
7,9.34,12
8,9.66,12
6,8.06,11
6,7.58,9
6,7.62,9
6,7.62,9
6,7.56,9
6,7.54,9
6,7.54,9

5,11.14,17
5,11.4,17
5,10.86,14
6,10.96,14
6,11.14,15
4,9.22,12
6,8.16,10
6,6.76,9
6,6.76,9
6,6.82,9
6,6.8,9
6,6.78,9
6,6.78,9
6,6.8,9

7,10.94,15
7,11.0,15
8,11.08,14
6,10.08,13
7,9.46,13
7,8.34,10
6,7.58,9
6,7.2,9
6,7.22,9
6,7.26,9
6,7.28,9
6,7.28,9
6,7.32,9
6,7.24,9

6,10.4,17
6,10.22,17
3,9.6,14
3,9.98,14
6,9.8,13
6,8.48,12
6,7.38,8
6,6.94,7
6,6.94,7
6,6.94,7
6,6.96,7
6,6.96,7
6,6.96,7
6,6.96,7

6,11.18,16
8,11.42,15
7,11.12,15
7,10.9,16
7,10.76,14
8,12.08,17
8,11.06,14
8,11.44,13
6,9.72,12
6,8.44,11
6,7.72,9
6,7.66,9
6,7.38,9
6,7.34,9

6,11.56,16
8,12.2,16
5,11.24,16
5,11.62,17
6,11.76,16
6,12.18,15
6,12.16,16
6,9.94,12
5,8.56,12
5,8.26,12
6,6.32,9
6,6.32,9
6,6.32,9
6,6.36,9

6,11.08,18
8,11.38,18
8,11.52,17
7,11.94,15
6,11.66,16
5,11.12,15
6,10.16,14
6,9.34,12
6,8.72,11
6,8.48,9
6,8.48,9
6,8.52,9
6,8.56,9
6,8.48,9

5,10.52,19
5,10.76,19
5,10.4,15
5,9.96,16
5,9.62,16
3,6.0,15
4,6.2,9
6,6.8,9
6,6.78,9
6,6.82,9
6,6.82,9
6,6.86,9
6,6.86,9
6,6.8,9

6,10.76,16
7,11.14,15
7,11.58,16
8,12.0,16
9,12.26,16
9,12.4,15
9,11.72,15
8,10.58,12
6,7.82,11
6,7.34,9
6,7.32,9
6,7.3,9
6,7.34,9
6,7.3,9

6,11.14,15
6,11.18,18
6,11.0,16
4,10.58,15
5,10.24,16
5,8.42,13
4,7.58,10
6,6.88,9
6,6.88,9
6,6.9,9
6,6.88,9
6,6.88,9
6,6.88,9
6,6.9,9

7,11.1,16
7,11.12,15
6,10.82,15
7,11.46,16
6,9.58,14
6,8.98,12
6,7.24,9
6,7.24,9
6,7.2,9
6,7.2,9
6,7.22,9
6,7.18,9
6,7.18,9
6,7.18,9

6,11.34,16
8,12.04,17
9,11.4,14
7,11.14,15
7,11.3,15
6,9.76,14
7,8.1,11
5,7.96,11
6,6.84,9
6,7.12,9
6,7.12,9
6,7.12,9
6,7.12,9
6,7.08,9

5,10.98,17
4,11.24,17
4,10.1,16
4,9.3,14
4,8.98,16
4,7.56,10
6,6.5,7
6,6.52,7
6,6.48,7
6,6.46,7
6,6.46,7
6,6.46,7
6,6.46,7
6,6.5,7

5,10.72,18
5,11.8,18
5,12.02,18
6,12.08,18
6,10.82,16
7,10.3,13
7,9.8,12
6,8.74,11
6,7.72,9
6,7.68,9
6,7.7,9
6,7.58,9
6,7.48,9
6,7.5,9

6,10.8,16
6,10.8,16
8,11.18,15
7,11.16,17
7,11.06,15
5,10.5,16
7,9.2,12
6,7.18,9
6,6.82,9
6,6.82,9
6,6.8,9
6,6.86,9
6,6.88,9
6,6.88,9

5,10.82,17
6,11.0,16
6,11.36,18
6,11.2,16
6,9.86,15
6,9.6,13
6,8.02,11
6,7.68,10
6,7.06,9
6,7.04,9
6,7.08,9
6,7.04,9
6,7.04,9
6,7.0,9

6,11.04,16
7,11.48,17
7,10.88,16
7,11.82,17
8,12.08,17
7,11.2,14
6,8.24,10
6,7.76,9
6,7.46,9
6,7.5,9
6,7.44,9
6,7.46,9
6,7.48,9
6,7.5,9

6,10.66,17
7,11.02,16
6,10.46,16
5,9.96,15
6,9.46,13
8,8.82,11
7,8.48,10
8,8.62,9
7,8.84,9
7,8.88,9
7,8.88,9
7,8.88,9
7,8.88,9
7,8.88,9

