min,mean,max
52,73.42,86
61,73.68,96
59,72.32,91
60,70.92,84
60,72.38,86
60,71.64,82
60,72.56,82
63,72.08,82
66,73.0,82
64,73.28,83
63,72.6,82
61,71.94,82
61,73.0,82
60,72.34,82

62,73.1,87
60,72.4,84
60,71.88,87
60,70.64,83
59,70.64,85
60,72.4,83
60,70.6,83
60,70.14,79
57,69.44,79
60,70.68,79
59,71.08,79
59,71.46,86
59,70.5,86
59,70.4,86

61,72.84,83
59,72.54,85
62,72.42,85
56,70.78,83
61,69.96,78
60,68.44,78
57,67.6,76
57,66.44,75
58,65.66,74
55,63.62,71
51,62.06,68
52,61.86,69
52,61.46,68
52,60.94,68

61,72.86,85
61,72.86,83
61,73.04,84
61,71.62,84
53,70.84,85
59,69.72,79
55,68.96,81
53,67.66,78
53,68.22,86
53,66.54,75
53,65.92,80
53,66.94,80
53,68.18,80
53,67.78,80

62,73.54,88
61,73.26,90
61,74.04,92
58,70.46,81
64,73.12,91
61,72.52,88
63,71.28,81
61,69.3,78
56,68.54,77
57,67.76,77
58,68.24,78
58,67.72,78
58,67.62,78
58,66.68,77

51,73.46,87
56,75.4,89
58,75.44,88
63,73.42,85
50,68.3,80
55,65.6,75
54,65.12,72
54,65.42,73
53,63.82,78
52,63.68,79
51,64.24,79
51,63.62,79
51,63.54,77
52,64.36,80

58,72.84,88
58,73.58,88
58,72.48,87
60,72.98,83
64,73.04,85
61,69.84,81
60,69.68,81
58,69.04,82
58,68.1,77
58,67.9,75
59,67.62,75
58,68.14,75
58,67.72,75
58,67.22,76

58,73.7,85
65,74.08,87
63,72.38,85
54,67.7,85
54,68.82,79
55,68.84,82
57,67.88,78
58,66.4,77
55,64.36,73
50,65.08,73
54,63.2,76
48,62.76,76
48,62.32,76
48,62.28,72

58,74.28,86
62,74.16,87
62,75.34,87
59,73.54,86
62,70.66,81
61,70.78,84
64,71.04,78
61,71.2,80
59,69.06,78
53,68.54,82
53,65.62,77
52,65.66,77
52,65.76,77
52,65.04,77

56,72.94,87
61,70.86,85
58,70.06,80
57,70.06,82
57,70.98,82
61,72.14,82
60,71.34,81
57,68.98,81
54,66.76,75
54,67.5,78
54,66.8,78
54,66.8,78
56,67.4,78
56,67.68,78

62,72.24,88
63,73.78,88
64,74.04,88
54,71.84,84
62,71.76,87
61,71.76,81
60,70.96,81
61,70.34,78
61,69.52,82
61,69.08,82
61,68.88,82
61,69.38,82
58,69.3,82
58,69.6,82

56,72.36,88
58,73.56,81
62,74.94,86
65,75.2,87
61,74.54,88
60,73.5,87
65,74.54,90
61,73.36,90
61,73.84,90
60,73.68,90
60,72.76,90
60,71.44,81
60,70.9,81
60,71.48,81

58,73.74,83
58,73.32,84
58,72.42,82
64,72.24,81
57,70.54,84
54,63.0,75
47,60.82,75
47,60.16,73
50,60.4,73
50,59.98,73
48,58.8,73
48,58.42,69
48,58.82,68
48,59.2,68

60,74.0,86
59,76.48,97
61,75.74,93
64,75.32,93
54,70.84,89
57,68.04,78
57,66.64,76
57,65.88,75
55,65.6,75
56,66.02,76
55,65.8,76
55,66.12,79
57,66.82,79
58,67.08,76

61,73.08,87
63,75.46,92
63,73.46,85
62,73.64,85
61,73.34,83
54,69.66,87
54,66.58,81
57,66.78,81
57,66.56,75
54,66.1,73
51,66.4,74
51,66.66,74
54,66.94,83
54,66.2,77

60,72.22,86
63,73.8,87
61,72.46,87
56,71.38,88
63,70.96,83
56,68.04,80
54,67.98,80
51,67.82,77
54,66.92,76
54,65.82,76
56,66.28,76
56,65.98,73
56,66.24,73
57,66.28,73

62,73.94,88
61,72.28,88
61,72.3,84
61,74.4,87
62,74.66,85
62,73.66,84
63,72.44,82
63,71.12,82
60,70.54,82
60,70.04,82
62,70.34,79
62,70.26,79
62,70.58,79
58,68.98,77

58,73.36,86
59,74.28,87
63,74.32,87
63,72.26,83
62,70.16,82
61,69.28,81
56,68.22,81
60,68.06,81
53,66.4,76
54,63.96,72
54,63.04,72
56,62.56,74
52,62.78,76
52,63.1,76

57,73.46,88
63,75.64,88
61,74.8,94
64,74.1,94
65,73.72,84
62,72.44,81
62,70.46,80
57,69.9,78
60,69.14,76
56,68.72,75
56,68.02,75
55,67.62,76
54,65.4,76
48,64.6,75

55,72.66,86
55,71.44,88
57,72.16,86
57,72.18,86
58,73.14,85
59,69.58,82
56,67.4,77
56,67.04,78
56,66.2,76
56,65.56,78
56,64.9,78
56,64.98,78
57,64.56,76
55,63.8,76

60,73.96,85
62,73.76,86
63,73.98,85
62,72.32,80
62,71.52,80
60,72.02,84
59,70.94,80
59,69.2,81
59,70.12,81
60,68.58,76
61,68.52,76
61,68.84,80
58,68.18,80
58,68.14,80

61,73.92,85
61,74.22,83
63,74.28,85
63,75.32,85
63,74.74,86
67,75.08,84
61,73.84,85
63,75.04,85
62,74.0,85
62,75.4,85
62,74.58,85
62,73.88,85
62,73.58,85
62,74.08,85

62,73.08,85
