min,mean,max
4,9.74,15
6,9.96,13
7,10.02,13
6,9.4,12
6,10.0,13
7,9.0,11
7,9.02,11
7,9.04,11
7,9.06,11
5,8.9,11
5,8.94,11
5,8.9,11
5,8.78,11
5,8.74,12

5,9.6,14
6,9.08,14
6,9.04,13
5,7.94,13
5,7.52,10
5,7.54,10
5,7.48,10
5,7.54,11
5,7.4,11
5,7.3,11
5,7.4,11
5,7.18,10
5,7.34,10
5,7.3,10

5,10.06,14
5,9.48,13
5,9.02,13
5,8.0,11
4,7.32,11
5,6.36,8
5,6.3,8
5,6.32,8
5,6.38,8
5,6.3,8
5,6.32,8
5,6.36,8
5,6.38,8
5,6.38,8

5,9.9,15
5,9.64,13
6,10.2,13
6,10.72,16
6,10.86,16
9,10.66,13
9,10.4,12
9,10.4,12
9,10.38,12
9,10.36,12
9,10.38,12
9,10.46,12
9,10.44,12
9,10.5,12

4,9.2,14
7,10.38,14
7,10.5,15
6,10.4,15
6,10.26,15
6,10.24,15
6,10.2,15
6,10.16,15
6,10.16,15
6,10.24,15
6,10.3,15
6,10.44,15
6,10.56,15
6,10.64,15

5,9.32,14
6,9.76,14
6,9.72,14
6,9.88,14
6,9.82,14
6,9.72,14
5,7.76,12
4,7.78,12
4,7.9,12
4,7.9,12
4,7.86,12
5,8.04,12
5,8.12,12
5,8.18,11

6,9.44,15
4,9.1,15
3,8.58,13
3,7.94,12
3,7.96,12
3,7.98,12
3,7.94,12
3,8.16,12
3,7.98,12
3,8.2,12
3,8.14,12
3,8.06,12
3,8.18,12
3,8.38,12

5,9.7,16
4,9.2,14
6,9.48,14
5,9.58,14
6,9.28,14
6,9.22,13
6,9.14,13
6,9.08,13
6,9.02,11
6,9.08,11
5,9.02,11
6,9.2,11
6,9.36,11
6,9.38,11

5,9.38,15
5,9.02,13
4,8.78,12
4,8.24,12
3,6.78,10
3,5.4,10
5,5.56,7
5,5.54,7
5,5.58,7
5,5.6,7
5,5.56,7
5,5.56,7
5,5.56,7
5,5.54,7

4,8.6,13
4,8.82,14
6,8.88,14
6,9.62,14
6,9.48,13
6,9.44,13
6,9.4,13
6,9.44,13
6,9.72,14
6,9.72,14
6,9.84,14
6,9.9,14
6,9.96,14
6,9.98,14

3,9.36,13
4,9.88,14
6,9.84,13
7,9.64,14
5,9.08,14
5,8.18,11
5,8.18,11
5,8.26,11
5,8.32,11
6,8.32,11
6,8.42,11
6,8.46,11
6,8.48,11
6,8.54,11

4,9.84,14
4,9.54,14
4,9.42,13
5,9.52,12
5,9.7,12
5,9.62,12
5,9.66,12
5,9.76,12
6,9.66,12
6,9.92,13
6,9.96,12
6,9.88,12
6,9.78,12
6,9.9,12

4,9.3,14
5,9.12,14
4,8.16,14
5,7.62,12
5,7.62,12
5,6.36,8
5,6.34,8
5,6.34,8
5,6.34,8
5,6.4,8
5,6.46,8
5,6.4,8
5,6.46,8
5,6.4,8

6,9.7,15
6,9.58,14
6,9.7,14
8,10.44,14
8,10.44,14
6,9.82,13
6,9.58,12
7,9.24,12
7,9.28,12
7,9.34,12
7,9.3,12
7,9.24,12
7,9.28,12
7,9.34,12

5,9.22,14
5,10.38,15
8,10.62,15
8,11.34,15
7,11.2,15
8,11.36,15
8,11.16,15
8,11.36,15
8,11.5,15
8,11.46,15
8,11.5,15
8,11.58,15
8,11.6,15
8,11.6,15

3,9.68,15
6,9.7,15
6,9.66,15
5,9.66,14
3,9.6,14
3,8.94,12
3,8.98,12
3,9.1,12
3,8.94,12
3,8.86,12
3,8.9,12
3,8.9,12
3,8.52,11
3,8.52,11

5,9.72,15
6,9.72,15
5,9.46,13
5,7.92,11
4,7.38,11
4,7.42,11
4,7.5,11
4,7.3,11
4,7.28,11
4,7.5,11
4,7.44,11
4,7.3,11
4,7.32,11
4,7.22,11

5,8.96,15
3,8.26,13
5,8.4,12
6,8.62,13
6,8.22,11
6,8.38,11
6,8.26,11
5,8.26,11
5,8.36,11
5,8.48,11
5,8.38,10
6,8.42,10
6,8.5,10
6,8.56,10

6,10.26,15
5,9.8,15
5,9.04,13
5,8.38,12
4,7.6,12
4,6.62,9
4,6.36,9
4,5.62,9
5,5.7,7
5,5.68,7
5,5.68,7
5,5.7,7
5,5.68,7
5,5.6,7

6,9.48,16
6,9.7,13
5,10.0,14
5,9.56,14
5,10.1,14
5,10.1,14
5,10.16,14
5,10.46,14
5,10.38,14
5,10.32,14
5,10.34,14
5,10.22,14
5,10.18,14
5,10.14,14

4,9.06,15
4,8.86,15
4,9.04,15
5,8.84,12
6,8.54,11
5,8.32,12
5,8.44,12
5,8.5,12
5,8.56,12
5,8.66,12
6,8.66,12
6,8.56,11
6,8.5,11
6,8.32,11

4,9.14,12
5,8.78,13
5,8.46,13
3,7.7,11
5,8.22,12
5,8.14,12
5,8.36,12
5,8.42,12
5,8.4,12
5,8.46,12
5,8.44,12
4,8.3,12
4,8.22,12
4,8.24,12

5,9.5,15
5,9.2,15
4,8.64,12
4,8.7,13
5,7.84,11
5,6.7,9
5,6.32,7
5,6.3,7
5,6.3,7
5,6.28,7
5,6.3,7
5,6.28,7
5,6.3,7
5,6.22,7

5,9.6,15
6,9.18,13
6,9.26,13
6,9.2,13
6,9.32,13
6,9.2,13
6,8.4,10
6,8.34,10
6,8.28,10
6,8.18,10
6,8.2,10
6,8.14,10
6,8.08,10
6,8.06,10

2,9.62,14
6,10.72,14
7,10.86,14
7,10.48,16
7,10.52,16
7,10.4,16
7,10.46,16
7,10.36,16
7,10.3,16
7,10.3,16
7,10.2,16
7,10.22,16
7,10.14,16
7,10.14,16

4,9.76,17
6,9.42,15
7,9.36,13
6,9.02,12
6,8.84,11
6,8.96,12
