min,mean,max
5,9.04,15
6,9.16,15
7,9.0,12
4,9.06,12
6,8.24,12
7,7.74,8
7,7.76,8
7,7.72,8
7,7.74,8
7,7.76,8
7,7.74,8
6,7.72,8
6,7.7,8
6,7.44,8

2,8.96,16
2,9.46,16
6,8.96,15
6,8.58,13
6,7.96,10
8,9.0,10
9,9.16,10
9,9.3,10
9,9.3,10
9,9.3,10
9,9.3,10
9,9.3,10
9,9.26,10
9,9.22,10

4,8.7,13
5,9.7,14
5,9.88,14
5,9.22,13
6,8.64,11
6,8.46,10
6,7.04,9
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

3,8.94,13
5,9.68,13
5,10.14,14
5,10.76,15
6,10.16,15
7,10.12,13
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11

4,8.66,13
4,8.58,13
5,8.66,13
5,8.28,11
4,7.94,12
6,6.16,7
7,7.18,8
7,7.22,8
7,7.22,8
7,7.2,8
7,7.2,8
7,7.18,8
7,7.18,8
7,7.18,8

5,9.1,14
5,9.64,16
5,10.1,16
6,9.74,13
6,9.1,12
7,8.98,10
10,10.0,10
10,10.0,10
10,10.0,10
10,10.0,10
10,10.0,10
10,10.0,10
10,10.0,10
10,10.0,10

5,9.08,13
5,10.02,13
6,9.64,13
6,9.14,14
5,8.3,11
7,7.08,8
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

4,9.36,13
6,9.68,13
6,9.78,15
6,9.54,13
6,8.3,12
7,8.24,9
7,7.38,8
7,7.38,8
7,7.34,8
7,7.3,8
7,7.3,8
7,7.3,8
7,7.32,8
7,7.32,8

4,9.48,14
6,9.4,13
4,8.94,12
5,9.14,12
6,8.7,12
6,7.18,10
6,6.04,8
6,6.12,8
6,6.64,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8

6,9.28,13
3,8.66,14
3,8.76,13
5,8.16,12
5,8.68,12
7,9.12,10
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8

3,9.02,13
5,9.86,15
6,9.62,15
6,9.04,15
7,9.28,12
6,7.5,9
7,7.36,9
7,7.4,9
7,7.9,10
10,10.0,10
10,10.0,10
10,10.0,10
10,10.0,10
10,10.0,10

4,8.68,14
6,8.88,14
6,9.44,14
6,9.22,13
7,9.66,14
6,7.62,11
9,9.0,9
9,9.0,9
9,9.0,9
9,9.0,9
9,9.0,9
9,9.0,9
9,9.0,9
9,9.0,9

4,8.88,13
5,8.58,13
4,8.16,13
5,8.68,13
6,8.2,11
7,7.64,9
6,8.02,9
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

5,8.62,14
6,9.92,15
5,10.02,14
6,10.08,15
7,9.84,12
10,10.78,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11
11,11.0,11

4,8.08,12
4,8.82,14
5,8.74,13
6,8.76,13
6,8.44,11
6,7.9,10
7,7.56,8
7,7.56,8
7,7.54,8
7,7.58,8
7,7.62,8
7,7.64,8
7,7.66,8
7,7.66,8

6,9.6,14
7,10.48,15
7,10.5,14
6,9.7,13
5,8.86,13
5,7.48,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8

5,9.06,13
6,9.32,14
6,9.82,14
6,9.78,14
6,9.9,13
6,10.14,12
6,8.46,10
6,6.66,8
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

5,8.96,14
6,10.14,15
6,10.02,14
5,8.74,12
4,7.46,10
7,7.22,8
7,7.22,8
7,7.22,8
7,7.26,8
7,7.24,8
7,7.24,8
7,7.26,8
7,7.24,8
7,7.2,8

5,8.7,14
5,9.22,12
5,9.18,13
5,8.96,12
5,8.6,13
7,8.54,10
7,8.02,10
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8

4,9.02,15
6,8.8,15
5,8.68,14
5,8.14,13
4,8.28,10
7,8.88,10
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8

4,8.9,14
5,9.62,13
5,9.58,13
4,8.28,12
4,7.52,11
6,7.96,10
6,8.88,10
6,6.0,6
6,6.0,6
6,6.0,6
6,6.0,6
6,6.0,6
6,6.0,6
6,6.0,6

4,8.76,14
6,9.92,15
7,10.08,14
7,10.48,14
5,8.62,13
7,8.52,10
9,9.06,10
9,9.06,10
9,9.06,10
9,9.06,10
9,9.06,10
9,9.06,10
9,9.06,10
9,9.06,10

6,9.54,13
6,9.5,16
3,9.16,12
5,8.38,12
7,8.2,10
7,8.3,9
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

6,9.24,14
6,9.14,14
6,9.72,14
5,9.84,14
6,8.98,12
7,10.16,11
8,10.88,11
8,10.88,11
8,10.94,11
8,10.94,11
8,10.94,11
8,10.94,11
8,10.94,11
8,10.94,11

5,9.0,13
5,9.28,13
5,9.22,12
6,9.44,13
6,7.76,12
6,7.24,9
7,7.78,8
7,7.8,8
7,7.78,8
7,7.76,8
7,7.8,8
7,7.76,8
7,7.76,8
7,7.76,8

3,8.58,13
6,9.16,13
5,8.86,13
6,8.74,12
6,8.26,11
5,6.96,7
5,6.88,7
5,6.64,7
5,5.48,8
5,6.44,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8

5,9.1,13
5,9.08,12
6,8.6,14
6,8.64,14
5,7.54,11
6,6.8,8
7,7.08,8
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7
7,7.0,7

4,8.92,14
6,9.7,14
4,9.52,14
6,8.98,12
5,7.42,10
7,7.32,8
7,7.3,8
7,7.28,8
7,7.26,8
7,7.3,8
7,7.3,8
7,7.3,8
7,7.28,8
7,7.28,8

4,8.4,13
5,9.38,14
5,9.08,12
5,8.58,12
6,8.62,12
7,8.68,10
8,9.2,10
8,9.24,10
8,9.16,10
8,9.36,10
8,9.36,10
8,9.28,10
8,9.36,10
8,9.32,10

4,9.18,14
5,8.86,14
4,8.86,14
5,9.1,12
6,8.66,11
8,9.1,10
8,9.1,10
8,8.56,10
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8
8,8.0,8

