min,mean,max
14,20.02,28
15,20.66,27
15,21.0,26
18,22.3,27
18,22.22,29
19,23.22,28
20,23.58,27
20,23.3,27
20,23.4,30
20,23.26,30
20,23.32,30
20,23.32,30
20,23.38,30
20,23.46,30

16,20.76,28
15,20.46,25
15,20.56,27
17,20.92,27
17,19.8,26
15,18.78,22
12,17.3,23
12,16.7,22
13,16.26,21
13,16.86,20
12,16.64,21
12,16.7,21
12,15.6,20
13,15.68,20

13,20.38,26
13,19.76,27
14,19.2,26
14,20.32,28
16,21.34,27
13,18.74,27
13,17.98,25
14,17.44,22
14,17.06,21
14,17.5,23
14,17.36,20
13,17.24,20
15,17.2,20
15,16.86,20

11,20.74,28
15,22.0,31
15,21.0,28
13,19.86,25
10,17.92,22
12,16.68,21
11,16.66,20
11,15.88,20
11,15.5,20
11,15.24,19
11,15.58,19
11,15.72,19
11,15.7,18
11,15.58,18

13,20.84,27
16,20.76,29
15,20.04,27
12,21.08,29
19,22.2,26
16,22.54,26
19,22.78,27
18,22.44,27
18,22.54,27
19,22.64,26
19,22.58,26
19,22.36,26
20,22.64,26
18,22.76,26

12,20.56,27
14,21.36,29
15,23.54,29
16,24.38,32
20,25.34,31
17,23.66,29
18,23.46,28
18,23.2,28
18,21.4,25
15,21.06,25
15,20.58,24
15,20.26,23
15,19.96,23
15,19.68,24

12,21.16,30
11,21.18,31
11,20.7,31
11,19.64,24
15,20.08,24
14,20.2,25
17,20.74,25
15,20.42,25
15,20.42,24
15,20.8,24
14,20.44,24
13,19.9,23
13,19.86,23
13,19.32,24

14,19.96,27
15,21.66,30
16,22.38,28
14,22.02,28
15,19.9,25
13,18.58,22
14,18.98,22
14,18.88,23
14,18.28,23
14,18.18,23
16,18.48,23
13,18.2,23
13,18.32,22
13,18.34,22

13,20.44,29
14,20.5,28
14,20.32,28
13,20.04,25
16,20.6,30
14,20.06,26
14,19.98,27
14,20.0,25
14,19.14,24
13,18.8,23
13,18.64,23
14,18.6,23
14,18.8,24
