dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,majority_voting,majority_voting_validation_fitness,majority_voting_test_CAC,majority_voting_test_F1,majority_voting_size,majority_voting_test_sensitivity,sfs_intersection_solution,sfs_intersection_validation_fitness,sfs_intersection_test_CAC,sfs_intersection_test_F1,sfs_intersection_size,sfs_intersection_test_sensitivity,duration,intersection_solution,intersection_validation_fitness,intersection_test_CAC,intersection_test_F1,intersection_size,intersection_test_sensitivity,union_solution,union_validation_fitness,unions_test_CAC,unions_test_F1,union_size,union_test_sensitivity
Biodegradeable,0,"1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0",19,0.8809917355371901,0.8192837465564737,0.8446969696969697,0.8379750194901057,0.8083146067415731,"1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0",0.8809917355371901,0.8446969696969697,0.8192837465564737,19,0.8083146067415731,"1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0",0.8302978358688665,0.8333333333333334,0.8066963988550888,12,0.7969823434991974,1.1803832054138184,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0",0.8102952704468253,0.8409090909090909,0.8129933211900424,8,0.799935794542536,"1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1",0.8809917355371901,0.8371212121212122,0.8117006983263391,33,0.8026003210272874
Biodegradeable,1,"1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1",23,0.8817655547630501,0.8117006983263391,0.8371212121212122,0.8166666666666667,0.8026003210272874,"1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1",0.8817655547630501,0.8371212121212122,0.8117006983263391,23,0.8026003210272874,"1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1",0.8495481559879507,0.8257575757575758,0.8004600722970752,21,0.7940288924558587,0.8671889305114746,"1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0",0.843620424120365,0.8143939393939394,0.7854263771625722,11,0.7771749598715891,"1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1",0.8777777777777778,0.8371212121212122,0.8128924857015707,27,0.8053611556982343
Biodegradeable,2,"1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0",18,0.8912165614544016,0.7766682701079834,0.8068181818181818,0.8003193545676107,0.7686998394863563,"1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0",0.890523661817639,0.7992424242424242,0.7693791102833314,18,0.7629855537720707,"1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0",0.8642493406538723,0.821969696969697,0.795487135534275,15,0.7884109149277689,0.6911647319793701,"1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0",0.8515873015873014,0.8143939393939394,0.7840220385674932,13,0.774414125200642,"1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0",0.8769886174532384,0.8143939393939394,0.7854263771625722,26,0.7771749598715891
Biodegradeable,3,"1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1",28,0.8817655547630501,0.8128924857015707,0.8371212121212122,0.8341269841269842,0.8053611556982343,"1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1",0.8809917355371901,0.8371212121212122,0.8140449162120988,27,0.8081219903691814,"1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1",0.8467331265446946,0.8522727272727273,0.8333306353702954,21,0.8305939004815409,0.9043090343475342,"1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1",0.8633608815426996,0.8560606060606061,0.8341269841269842,15,0.8251685393258428,"1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1",0.8603174603174604,0.8409090909090909,0.8166666666666667,32,0.8082182985553772
Biodegradeable,4,"1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1",22,0.8809917355371901,0.8218984011333739,0.8484848484848485,0.8418425081541636,0.8084109149277688,"1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1",0.8809917355371901,0.8484848484848485,0.8218984011333739,22,0.8084109149277688,"1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0",0.8515873015873014,0.8598484848484849,0.8379750194901057,21,0.8280256821829856,1.180267572402954,"1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0",0.7858201058201058,0.7651515151515151,0.7089615931721196,10,0.6958587479935795,"1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1",0.8603174603174604,0.8712121212121212,0.8506290354789323,31,0.8393579454253612
Biodegradeable,5,"1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0",21,0.8698652645415708,0.807936507936508,0.8333333333333334,0.8253968253968255,0.7997431781701445,"1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0",0.8603174603174604,0.8295454545454546,0.8029425912717503,22,0.7941252006420545,"1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0",0.8525139664804469,0.8446969696969697,0.8226939898766524,16,0.8165971107544141,1.4833321571350098,"1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",0.8091940499201613,0.8143939393939394,0.779516285728895,5,0.7661316211878009,"1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1",0.8525139664804469,0.8371212121212122,0.8117006983263391,37,0.8026003210272874
Biodegradeable,6,"1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0",21,0.8745884318639736,0.7991420477539457,0.821969696969697,0.8076891946580331,0.79669341894061,"1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0",0.8745884318639736,0.821969696969697,0.7991420477539457,21,0.79669341894061,"1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0",0.8706558662137444,0.821969696969697,0.7991420477539457,23,0.79669341894061,0.7071571350097656,"1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0",0.8642493406538723,0.8295454545454546,0.8053958425475454,17,0.7996468699839486,"1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1",0.8589720760825577,0.821969696969697,0.7991420477539457,30,0.79669341894061
Biodegradeable,7,"1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1",22,0.8817655547630501,0.8330559808293949,0.8560606060606061,0.8379750194901057,0.8224077046548957,"1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1",0.8817655547630501,0.8560606060606061,0.8330559808293949,22,0.8224077046548957,"1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0",0.8817655547630501,0.8522727272727273,0.8292169124355169,21,0.8195505617977528,0.5381226539611816,"1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0",0.8817655547630501,0.8522727272727273,0.831343063541206,18,0.8250722311396469,"1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1",0.8730074477084613,0.8522727272727273,0.828099173553719,27,0.8167897271268058
Biodegradeable,8,"1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0",20,0.8872165626026948,0.7904761904761906,0.8181818181818182,0.8142589118198874,0.7827929373996789,"1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0",0.8872165626026948,0.8181818181818182,0.7904761904761906,20,0.7827929373996789,"1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0",0.8738112112871059,0.821969696969697,0.795487135534275,18,0.7884109149277689,0.9822204113006592,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0",0.865108536203458,0.8143939393939394,0.7880976952184382,11,0.7826966292134832,"1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1",0.8545454545454545,0.821969696969697,0.7941844842171613,30,0.7856500802568218
Biodegradeable,9,"1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0",23,0.8825138863707538,0.8457042665108123,0.8636363636363636,0.8542762517046562,0.8419261637239166,"1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0",0.8825138863707538,0.8636363636363636,0.8457042665108123,23,0.8419261637239166,"1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0",0.8659393581994201,0.8522727272727273,0.832353659529431,21,0.8278330658105939,0.710153341293335,"1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0",0.8534099817089105,0.8636363636363636,0.8457042665108123,17,0.8419261637239166,"1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1",0.8706558662137444,0.8636363636363636,0.8457042665108123,30,0.8419261637239166
