f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector,wrapper_duration,archive_duration
0.8205490196078431,0.8522727272727273,19,13,0,56,0.796875,17,1010101011001111110011000001110000,81.13392949104309,79.6651041507721
0.7435189446234085,0.7840909090909091,17,15,4,52,0.7299107142857143,13,1100001000000010111000011010001011,79.46754932403564,78.01432847976685
0.8089330024813897,0.8409090909090909,19,13,1,55,0.7879464285714286,18,1110000100111000111100011110001101,80.01135921478271,78.55813574790955
0.8362282878411911,0.8636363636363636,20,12,0,56,0.8125,7,1101000100000010000000010000000100,75.69811868667603,74.33878135681152
0.7765079365079365,0.8181818181818182,17,15,1,55,0.7566964285714286,19,0100111111111101001001001100001011,83.49291205406189,81.94556021690369
0.7765079365079365,0.8181818181818182,17,15,1,55,0.7566964285714286,14,1000110000101110100110011000000011,80.91633915901184,79.47301650047302
0.781637717121588,0.8181818181818182,18,14,2,54,0.7633928571428572,17,1001111010001000000001011110110111,80.27519392967224,78.8268654346466
0.7135416666666666,0.7727272727272727,14,18,2,54,0.7008928571428572,17,1111100100111000001010110110000101,82.29264569282532,80.79230546951294
0.8832375055285271,0.8977272727272727,24,8,1,55,0.8660714285714286,13,1100000110010111001011100000100000,81.07336616516113,79.60203266143799
0.8089330024813897,0.8409090909090909,19,13,1,55,0.7879464285714286,13,0101101110000011000000010110000101,81.62449169158936,80.15516924858093
0.851510967939868,0.875,21,11,0,56,0.828125,16,1101100101111110010000101100001000,81.32043051719666,79.81309294700623
0.8166666666666667,0.8409090909090909,21,11,3,53,0.8013392857142857,13,1110001110110011100000010000000001,81.29742693901062,79.89809942245483
0.9091847265221877,0.9204545454545454,25,7,0,56,0.890625,13,1001010010101000000010101010010011,81.94757533073425,80.47125315666199
0.8205490196078431,0.8522727272727273,19,13,0,56,0.796875,11,1111100010001010010010100000000000,79.25196170806885,77.8166389465332
0.869047619047619,0.8863636363636364,23,9,1,55,0.8504464285714286,11,0100111110000001100101000000000001,78.93290066719055,77.46655678749084
0.8089330024813897,0.8409090909090909,19,13,1,55,0.7879464285714286,9,1000100000100100000010111000000001,79.23895978927612,77.8396315574646
0.8129933211900424,0.8409090909090909,20,12,2,54,0.7946428571428572,15,1101100110011110000100101000000110,81.30041551589966,79.78108382225037
0.6566581849024598,0.7386363636363636,11,21,2,54,0.6540178571428572,11,1101000001010000001010100101000001,80.87132811546326,79.41999912261963
0.8832375055285271,0.8977272727272727,24,8,1,55,0.8660714285714286,11,1100101100100010001100100000000001,80.43522691726685,79.01390480995178
0.8545454545454545,0.875,22,10,1,55,0.8348214285714286,11,1100000000000011010001100000011011,77.5655837059021,76.1562602519989
0.8714202220923437,0.8863636363636364,24,8,2,54,0.8571428571428572,7,1000100000001010001000110000000000,76.76139712333679,75.34207534790039
0.7206349206349206,0.7727272727272727,15,17,3,53,0.7075892857142857,16,1010001001111110001010100011010010,80.08014702796936,78.61981892585754
0.7975149562816384,0.8295454545454546,19,13,2,54,0.7790178571428572,19,1100101001100000101110101111011011,82.1466155052185,80.68127465248108
0.8362282878411911,0.8636363636363636,20,12,0,56,0.8125,13,1101111000100011101010001000000000,79.50301861763,78.0726912021637
0.8545454545454545,0.875,22,10,1,55,0.8348214285714286,11,1000110010100010010000101000010001,79.35799622535706,77.9256603717804
0.7596014783866303,0.8068181818181818,16,16,1,55,0.7410714285714286,13,1100110011110000000001101010000001,80.10515546798706,78.63581991195679
0.7975149562816384,0.8295454545454546,19,13,2,54,0.7790178571428572,13,1000011100000101000110101000000111,80.03913974761963,78.61081600189209
0.7653333333333333,0.8068181818181818,17,15,2,54,0.7477678571428572,7,0100000000011110000010000010000000,77.29250240325928,75.93819999694824
0.7929411764705883,0.8295454545454546,18,14,1,55,0.7723214285714286,10,1001001100011000000101010000000100,77.42854928970337,76.03523349761963
0.869047619047619,0.8863636363636364,23,9,1,55,0.8504464285714286,11,1100110010100010010000000000001101,77.69861674308777,76.24328923225403
