f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector,wrapper_duration,archive_duration
0.8419780033225412,0.8490566037735849,6,0,1,0,0.8469387755102041,9,0101100110000101011,104.18477129936218,101.60646939277649
0.8595848595848595,0.8679245283018868,8,0,0,0,0.8698979591836735,13,0110111101101001111,105.05464768409729,102.50759720802307
0.8091836734693878,0.8113207547169812,6,0,1,0,0.8137755102040816,9,1110100100101100001,101.93474531173706,99.84085154533386
0.7796392020186802,0.7924528301886793,7,0,0,0,0.7908163265306122,5,0100101000100000001,101.38795781135559,98.76277947425842
0.8795787545787545,0.8867924528301887,8,0,0,0,0.8877551020408163,10,0101010011100101011,103.78510880470276,101.62871146202087
0.8692087361260292,0.8679245283018868,7,0,0,0,0.8673469387755102,8,0110110100100001010,102.86943531036377,100.68178367614746
0.8666666666666666,0.8679245283018868,7,0,1,0,0.875,9,0110110110010001001,103.15656900405884,100.92204070091248
0.9014867485455721,0.9056603773584906,8,0,0,0,0.9056122448979592,9,0100100110010110011,100.9014024734497,98.90126895904541
0.8073260073260073,0.8113207547169812,8,0,0,0,0.8137755102040816,10,0110101101000101011,101.01132273674011,98.71428728103638
0.7687028927630432,0.7735849056603774,7,1,0,0,0.7729591836734694,13,1100101111011111100,103.95039415359497,101.38728165626526
0.8435786435786436,0.8490566037735849,6,0,1,0,0.8469387755102041,10,0110101110000101011,103.54326319694519,100.9805862903595
0.8595848595848595,0.8679245283018868,8,0,0,0,0.8698979591836735,12,0110110101101001111,99.5313766002655,97.57811546325684
0.7680225936528459,0.7735849056603774,6,1,0,0,0.7729591836734694,7,0110101000100000011,100.74953031539917,98.33860993385315
0.7796392020186802,0.7924528301886793,7,0,0,0,0.7908163265306122,4,0100100000100000001,96.90554618835449,94.79602456092834
0.8795787545787545,0.8867924528301887,8,0,0,0,0.8877551020408163,9,0101010001100101011,100.12497138977051,97.51542329788208
0.8692087361260292,0.8679245283018868,7,0,0,0,0.8673469387755102,8,0110110100100001010,103.63629817962646,101.39878702163696
0.8666666666666666,0.8679245283018868,7,0,1,0,0.875,8,0110110100000001101,99.47154140472412,97.39327549934387
0.8784313725490197,0.8867924528301887,8,0,0,0,0.8852040816326531,10,0110100110001111010,100.78026223182678,98.4051034450531
0.8073260073260073,0.8113207547169812,8,0,0,0,0.8137755102040816,9,0100101101000101011,99.91399598121643,97.4607036113739
0.8136446886446888,0.8113207547169812,7,1,0,0,0.8137755102040816,11,1100101101001101011,101.15477299690247,98.71710801124573
0.8435786435786436,0.8490566037735849,6,0,1,0,0.8469387755102041,8,0110100100000101011,101.40195083618164,99.3549337387085
0.8595848595848595,0.8679245283018868,8,0,0,0,0.8698979591836735,13,0110111011111001011,104.63611698150635,102.49535083770752
0.8043280249162602,0.8113207547169812,7,0,0,0,0.8137755102040816,7,0100001110101001000,101.10993242263794,98.59395599365234
0.8563527975292681,0.8679245283018868,8,0,0,0,0.8673469387755102,6,0110010000001001001,101.93615818023682,99.81413269042969
0.8983862775879583,0.9056603773584906,8,0,0,0,0.9081632653061226,11,0101000100111101111,102.95061087608337,100.54419827461243
0.8692087361260292,0.8679245283018868,7,0,0,0,0.8673469387755102,9,0110110111000001010,102.63708996772766,100.24630069732666
0.8666666666666666,0.8679245283018868,7,0,1,0,0.875,8,0100111100000001101,102.10490775108337,99.682870388031
0.8808823529411766,0.8867924528301887,8,0,0,0,0.8852040816326531,11,0100100111111101001,103.62541270256042,101.59402537345886
0.8073260073260073,0.8113207547169812,8,0,0,0,0.8137755102040816,10,0100101110010101011,107.7073347568512,105.39468455314636
0.8080963154492568,0.8113207547169812,7,1,0,0,0.8137755102040816,10,1100100100110111100,108.13343811035156,105.14834880828857
