f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector,wrapper_duration,archive_duration
0.7849462365591398,0.85,3,0,3,14,0.9117647058823529,5,0000000010000101011,42.66868019104004,41.82147812843323
0.6875,0.8,2,1,3,14,0.7450980392156863,8,1100001100110100001,42.50063180923462,41.65643763542175
0.4444444444444444,0.8,0,3,1,16,0.47058823529411764,8,1011100010000111000,42.57765340805054,41.73345899581909
0.6875,0.8,2,1,3,14,0.7450980392156863,11,1001010011010101111,42.906818866729736,42.0595281124115
0.7333333333333333,0.8,3,0,4,13,0.8823529411764706,8,0000010010100011111,42.72568607330322,41.89648747444153
0.8857142857142857,0.95,2,1,0,17,0.8333333333333333,6,1011000010010010000,43.18279480934143,42.31659984588623
0.6571428571428571,0.85,1,2,1,16,0.6372549019607843,6,0000010000011100110,42.485639810562134,41.650439500808716
0.9134199134199135,0.95,3,0,1,16,0.9705882352941176,6,0011010000010110000,41.85348629951477,41.01629710197449
0.7222222222222222,0.9,1,2,0,17,0.6666666666666666,8,1001110010000011010,42.69967699050903,41.856483697891235
0.6571428571428571,0.85,1,2,1,16,0.6372549019607843,4,0000010000010001010,42.57664895057678,41.73345637321472
0.84375,0.9,3,0,2,15,0.9411764705882353,5,0000000000000111011,43.01776123046875,42.16156578063965
0.6875,0.8,2,1,3,14,0.7450980392156863,12,1100111111010001011,43.38383197784424,42.524640798568726
0.6078431372549019,0.8,1,2,2,15,0.6078431372549019,9,1001110010000111010,42.6656699180603,41.80946469306946
0.6875,0.8,2,1,3,14,0.7450980392156863,7,0001000000010101111,42.15255284309387,41.30335354804993
0.84375,0.9,3,0,2,15,0.9411764705882353,4,0000100000000001101,41.55241656303406,40.69521355628967
0.4982078853046595,0.65,1,2,5,12,0.5196078431372549,6,0011100000000011001,43.36483669281006,42.512635469436646
0.7402597402597403,0.85,2,1,2,15,0.7745098039215685,12,0011110011111010110,42.26258635520935,41.421396017074585
0.7333333333333333,0.8,3,0,4,13,0.8823529411764706,7,0000010000011110110,42.09955024719238,41.26436114311218
0.6078431372549019,0.8,1,2,2,15,0.6078431372549019,6,1000000001000011110,42.191561460494995,41.3483726978302
0.7222222222222222,0.9,1,2,0,17,0.6666666666666666,6,0010110000010010010,42.14854383468628,41.30235481262207
0.6000000000000001,0.7,2,1,5,12,0.6862745098039216,8,0001110001000110011,41.700443744659424,40.85525417327881
0.6875,0.8,2,1,3,14,0.7450980392156863,11,1100111101001010011,43.43284559249878,42.59664559364319
0.6078431372549019,0.8,1,2,2,15,0.6078431372549019,9,1001110010000111010,42.93574547767639,42.04453992843628
0.6875,0.8,2,1,3,14,0.7450980392156863,10,1001100011010001111,42.26557898521423,41.42939209938049
0.6875,0.8,2,1,3,14,0.7450980392156863,7,0000010010100011011,41.70345139503479,40.857264041900635
0.393939393939394,0.65,0,3,4,13,0.38235294117647056,3,0011000000000000001,41.85648012161255,41.01228046417236
0.803921568627451,0.9,2,1,1,16,0.803921568627451,4,0000010000010100010,42.19856405258179,41.35137319564819
0.7849462365591398,0.85,3,0,3,14,0.9117647058823529,7,0010010000011011010,41.937496185302734,41.086304903030396
0.6078431372549019,0.8,1,2,2,15,0.6078431372549019,8,1011100001000011010,42.05552887916565,41.19433617591858
0.4444444444444444,0.8,0,3,1,16,0.47058823529411764,6,0000110010100010010,41.76645517349243,40.9212749004364
