f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector,wrapper_duration,archive_duration
0.9542838874680307,0.958041958041958,89,1,5,48,0.9472746331236898,14,011110010111010000001101100010,61.22528696060181,59.88144588470459
0.947329650092081,0.951048951048951,87,3,4,49,0.9455974842767296,9,100100010110010100000100010000,59.008124351501465,57.633031606674194
0.9390451832907075,0.9440559440559441,88,2,6,47,0.9322851153039833,15,000100110111011100101100000111,58.991591453552246,57.553998947143555
0.9617340112389617,0.965034965034965,90,0,5,48,0.9528301886792453,21,011111011000101011011011111111,59.21192193031311,57.881402254104614
0.992533806714353,0.993006993006993,89,1,0,53,0.9944444444444445,18,011111101001110101011100010110,60.9441020488739,59.47525358200073
0.9395604395604396,0.9440559440559441,87,3,5,48,0.9361635220125786,13,010000001000111101101011000011,58.788578033447266,57.46035575866699
0.9297987236131566,0.9370629370629371,90,0,9,44,0.9150943396226415,14,000100010111111000110100100011,58.30427885055542,56.95702624320984
0.9620669531540135,0.965034965034965,89,1,4,49,0.9567085953878407,16,110101101011110111100100010000,58.86578345298767,57.506322383880615
0.9695225916453538,0.972027972027972,90,0,4,49,0.9622641509433962,16,001001110110010101001101111010,58.976165533065796,57.60107350349426
0.9924756642988688,0.993006993006993,90,0,1,52,0.9905660377358491,17,011101000010101110001100111111,59.49425196647644,58.103530168533325
0.9620669531540135,0.965034965034965,89,1,4,49,0.9567085953878407,17,111010010111110001010110100011,57.94383215904236,56.615615367889404
0.9322809786898185,0.9370629370629371,86,4,5,48,0.930607966457023,11,110000010110100101101100000000,58.61337876319885,57.26953744888306
0.9158148247257158,0.9230769230769231,87,3,8,45,0.9078616352201259,16,100011011110101101100100010110,58.80032730102539,57.40902280807495
0.9695225916453538,0.972027972027972,90,0,4,49,0.9622641509433962,13,100000100010101110101100100101,57.30497622489929,55.953670024871826
0.992533806714353,0.993006993006993,89,1,0,53,0.9944444444444445,16,110100011001011110001111011000,59.50847601890564,58.11116051673889
0.9542838874680307,0.958041958041958,89,1,5,48,0.9472746331236898,13,011001000000101101101011010010,59.30042839050293,57.92011332511902
0.9542838874680307,0.958041958041958,89,1,5,48,0.9472746331236898,15,111100000110110100010100101011,58.11117076873779,56.813873529434204
0.9623783214943435,0.965034965034965,88,2,3,50,0.960587002096436,13,010101100010110011101100010000,59.069398164749146,57.702078342437744
0.9620669531540135,0.965034965034965,89,1,4,49,0.9567085953878407,15,001000011110011001011110101010,59.976593017578125,58.608283042907715
0.9924756642988688,0.993006993006993,90,0,1,52,0.9905660377358491,16,010100000010110100010111111111,59.50348973274231,58.07116198539734
0.9620669531540135,0.965034965034965,89,1,4,49,0.9567085953878407,17,111100011100111100011110100010,57.346986532211304,56.04169988632202
0.9695225916453538,0.972027972027972,90,0,4,49,0.9622641509433962,11,011000010110110100001100001000,58.882346391677856,57.557058334350586
0.9238064791133846,0.9300699300699301,87,3,7,46,0.9172955974842767,17,010011010111110101100101001110,57.541040897369385,56.24575757980347
0.9459298871063577,0.951048951048951,90,0,7,46,0.9339622641509434,14,000011110000110110000111110100,57.936129331588745,56.543813705444336
0.9704545454545455,0.972027972027972,86,4,0,53,0.9777777777777779,18,111100010111000011110110011110,59.46247601509094,58.11017918586731
0.9395604395604396,0.9440559440559441,87,3,5,48,0.9361635220125786,16,110000001010111101011011010011,58.691312074661255,57.2959930896759
0.9542838874680307,0.958041958041958,89,1,5,48,0.9472746331236898,15,111100000110110100010100101011,56.36976671218872,55.052467584609985
0.9623783214943435,0.965034965034965,88,2,3,50,0.960587002096436,11,011110000011000100010100011000,59.154404163360596,57.72507286071777
0.9620669531540135,0.965034965034965,89,1,4,49,0.9567085953878407,13,001001110100101010001101100010,58.017149925231934,56.6688437461853
0.9924756642988688,0.993006993006993,90,0,1,52,0.9905660377358491,16,110001010010101111011100111000,58.83733820915222,57.43901777267456
