f1_macro,accuracy,tn,fp,fn,tp,size,vector,wrapper_duration,archive_duration
0.7923767803296191,0.8078817733990148,15,0,0,0,92,111110111111100010110110111110010110100100100111101010010111101011101011101110100011110100111011100011100001001100110110111101111111101101110101100,364.52003955841064,340.89173555374146
0.7459243574826651,0.7635467980295566,16,0,0,0,115,110111101111011111111111110111111100101111011011110001111111111111110110111111111100110110011111110111111111110111101010101111101111111001010111100,416.69233417510986,389.2786223888397
0.8124198530841784,0.8177339901477833,18,0,0,0,90,111011111110110011110111101111001111100100110110011000001101101110010111110111110110110100011101001100001011111101110101110100101001101001110011000,363.1208140850067,339.4431436061859
0.7748744465661007,0.7832512315270936,16,0,0,0,106,101101111000111111111101111111111111111100011010010110010101011110111100100110010111001101111111010111111001011111001111111111101111110110110011111,398.16962909698486,371.2146563529968
0.8198931312528926,0.8275862068965517,18,0,0,0,76,001100101101101010100000100011011100001101101011011011110010110101111111110101101111010011000010000111000001000110011010100001110100001001111010111,328.7986116409302,306.59250664711
0.7754185808585158,0.7881773399014779,15,1,0,0,64,000000110110100001101000110111000111001111000000001001110001100100001100011100110110000000001101110100101100111000110010010110001101000011100001111,294.0884838104248,275.1184320449829
0.8105312563717475,0.8078817733990148,16,1,0,0,73,110010011101101110001010010111011010001001100000111100010100011011111100011110000110010011110100100000101011101110011101000110010001100111010000110,314.70936584472656,293.89342737197876
0.8082093193597284,0.812807881773399,16,0,0,0,94,100111110101111111111101111111110111111101000010000101011101100110101010011010010110111011110001110001101001111111011000101100101111110110110001111,374.06686210632324,350.11169838905334
0.7726680869400968,0.7881773399014779,16,0,0,0,46,010100110001010000100000000011011000010110000011001000000001011010010001000000000100011100100100010110110000001111000000000001100000010110000010011,242.01542234420776,225.34240674972534
0.7688965570544517,0.7733990147783252,16,0,0,0,114,111111111110110011111111111111110111110101110100111101111111101111101101111111011101101011010111111010111110011101110111111111011010010101111101110,413.05658769607544,386.11649465560913
0.7725320142958735,0.7832512315270936,15,0,0,0,95,111101111001100010101100101111101111111101011111011111010110111111010010111111100001111010011111011110111101011000111011110001011001001010010010110,367.65338492393494,343.99551129341125
0.7760408789820554,0.7832512315270936,16,0,0,0,120,111101111111111111111110100001111101011110110111111111111101100111110111111101111111111111011111010110101110111011000110111111111011111111111111111,436.43486499786377,408.3681161403656
0.7969962904232901,0.8078817733990148,17,0,0,0,23,000100000011100100100000101010100000100100000000101000000000000000000000000010000000000000000000101000000000000000100100000000000010000100101000000,199.27869200706482,186.13354206085205
0.7586080636364797,0.7684729064039408,16,0,0,0,110,011011011101111111110110111111101101011111101101111101111111111000101111111111001011111111111111111110111010111011001110110111010011110010110011001,404.9895980358124,378.9687514305115
0.8305650366795877,0.8177339901477833,18,0,0,0,79,000111011001110110100111111110101111100100001101011100100101111101111111011111000001010011100101011110101000010001000000101000100100110001010101111,322.4504806995392,301.5115420818329
0.7917861106528559,0.7931034482758621,14,0,0,0,100,110111111011101010111111011111111101111101101111111011101110101000110000100100100111011100111011011011010110111101101111001100101111111011110101010,381.74985337257385,357.3263108730316
0.7945072581263145,0.7931034482758621,15,0,0,0,54,000010110110001001011100110100110000100100010001001100101011100100101001010101000010100001010110000011100100001101001101100110000001000000000000100,273.2393362522125,255.58098101615906
