f1_macro,accuracy,tn,fp,fn,tp,size,vector,wrapper_duration,archive_duration
0.8614836476084837,0.8769716088328076,192,18,21,86,29,10111111100110111011110100010111100111111,351.2118306159973,338.195880651474
0.7914662916250794,0.8170347003154574,185,25,33,74,29,11101111010100110101110110101010111111111,365.7238881587982,352.4228835105896
0.8120553359683795,0.8296529968454258,180,30,24,83,35,11110001101011111111111101111111111111111,386.3555624485016,371.5132074356079
0.8256325632563256,0.8485804416403786,192,18,30,77,32,11011111111111011111111100100011110111110,415.3381326198578,398.1812355518341
0.8346117555641894,0.8517350157728707,186,24,23,84,27,00100001011110111111011111101010110110111,381.57047271728516,368.1814444065094
0.8299204149154967,0.8485804416403786,187,23,25,82,29,01011111111111101011111100100111110010110,384.96025824546814,370.29693150520325
0.8360675579028443,0.8517350157728707,184,26,21,86,34,11111111101111111111011101110101110111101,415.7092077732086,400.40973830223083
0.8236064285948086,0.8391167192429022,180,30,21,86,30,11111111010110111110110100100011101111111,379.02590250968933,364.8166832923889
0.8741619618913197,0.886435331230284,190,20,16,91,21,11110010001100000111101001001011100111100,326.96405029296875,314.6796226501465
0.872028193294273,0.8832807570977917,187,23,14,93,28,11101111101010111011001000111011011011111,374.46735310554504,360.21637535095215
0.8353501530572777,0.8517350157728707,185,25,22,85,29,11111101111010101111001100101111110010111,383.0578534603119,368.9787611961365
0.8236537605696485,0.8422712933753943,185,25,25,82,32,11111111100110111111111101010110111100111,392.6589467525482,377.98605394363403
0.8267077757369021,0.8422712933753943,181,29,21,86,31,10111011011110110111010101110111101111111,389.6263711452484,375.0628659725189
0.8288120597934117,0.8517350157728707,193,17,30,77,19,11110010111010011011001000001010010000011,329.2401807308197,316.7531819343567
0.8221158607030863,0.8391167192429022,182,28,23,84,27,10101110100110101101111101111011010011110,357.20802664756775,343.34770917892456
0.860816211652125,0.8769716088328076,193,17,22,85,25,10111100111111000111000110111011000111010,366.68655014038086,352.5760154724121
0.8398989898989899,0.8548895899053628,184,26,20,87,37,11111111111111111111101101111011111111011,432.7698528766632,416.6281244754791
0.8089796544432637,0.8264984227129337,179,31,24,83,25,11101111010010110100100011100111101101110,368.5133812427521,355.0280818939209
0.8468599033816424,0.861198738170347,185,25,19,88,31,10111111101101101111110010111011110011111,389.8922097682953,375.0005600452423
0.852460790786782,0.8643533123028391,182,28,15,92,28,11111011111100011111101100100101110011011,373.02936148643494,359.15342831611633
0.8448153093012907,0.861198738170347,188,22,22,85,28,11111111011010111111001100000110110111110,389.4362850189209,374.93284344673157
0.7914662916250794,0.8170347003154574,185,25,33,74,31,11010011110111111001011111010110111111111,389.65198254585266,374.4456205368042
0.8165999109924343,0.8359621451104101,184,26,26,81,30,11111111111011111111010100101001001111110,383.5747911930084,369.1675593852997
0.8179904306220096,0.8391167192429022,187,23,28,79,25,11000101110111110011100010101101111011100,372.2350573539734,358.96738624572754
0.8143545028630921,0.8296529968454258,177,33,21,86,29,11101110110010110101111111111011000011111,376.46676778793335,362.74707770347595
0.8259564277787512,0.8517350157728707,196,14,33,74,22,10110010000000000010111110111111010110111,335.3990080356598,322.56653571128845
0.8353501530572777,0.8517350157728707,185,25,22,85,28,11110110011111110001110010010111110011111,375.40578508377075,361.0610535144806
0.8228720432110262,0.8391167192429022,181,29,22,85,25,11100110011001101001110101101001110111110,348.88064670562744,335.71905875205994
0.8314383011460702,0.8517350157728707,190,20,27,80,25,10111111011000111100111000011010100101111,346.45615434646606,333.5333950519562
0.8267077757369021,0.8422712933753943,181,29,21,86,23,11011001111100001010010001111101110100110,346.94276452064514,333.69185519218445
