f1_macro,accuracy,tn,fp,fn,tp,size,vector,wrapper_duration,archive_duration
1.0,1.0,18,0,0,0,8,1111001001011,87.55755710601807,84.7737684249878
0.909944831591173,0.9074074074074074,16,2,0,1,9,0101001111111,90.15039324760437,87.05644512176514
0.981117230527144,0.9814814814814815,18,0,0,0,10,1100011111111,84.27461218833923,81.47754669189453
0.9635716361522814,0.9629629629629629,18,0,0,1,7,1100000011111,86.39929866790771,83.60223388671875
0.9460624265378086,0.9444444444444444,18,0,0,2,12,1111011111111,86.63327598571777,83.80495715141296
0.981117230527144,0.9814814814814815,18,0,0,0,8,1110000101111,89.6047215461731,86.57326459884644
0.9657894736842105,0.9629629629629629,18,0,0,2,8,1110011001011,84.76279807090759,81.95010709762573
0.9460624265378086,0.9444444444444444,18,0,0,2,7,1010011000111,83.62221360206604,80.79389381408691
0.9625,0.9629629629629629,18,0,0,0,8,1011001011011,83.61853051185608,80.80583810806274
0.981117230527144,0.9814814814814815,18,0,0,0,8,1010101011101,89.63689994812012,86.71482372283936
0.9619047619047619,0.9629629629629629,18,0,0,0,5,1100001000101,86.96668314933777,83.98210597038269
0.981117230527144,0.9814814814814815,18,0,0,0,8,1011001101101,88.07588648796082,85.13818883895874
0.9619047619047619,0.9629629629629629,18,0,0,0,8,1111000100111,84.91649746894836,81.91543650627136
0.981117230527144,0.9814814814814815,18,0,0,0,10,1111001011111,87.63585233688354,84.6512725353241
0.9265350877192983,0.9259259259259259,18,0,0,2,9,1110010011111,88.63498592376709,85.7597906589508
0.981117230527144,0.9814814814814815,18,0,0,0,7,1100000011111,87.61838841438293,84.58682250976562
0.9235831378277485,0.9259259259259259,18,0,0,1,7,1110100001011,86.62282657623291,83.79450631141663
0.9828609096901779,0.9814814814814815,18,0,0,1,9,1111000101111,89.69776725769043,86.79132080078125
0.9657894736842105,0.9629629629629629,18,0,0,2,7,1001101001101,83.85494756698608,81.02757453918457
0.9625,0.9629629629629629,18,0,0,0,7,1000111001011,84.79074692726135,81.99367690086365
0.9460624265378086,0.9444444444444444,18,0,0,2,10,1111011010111,86.44824957847595,83.41679096221924
0.9265350877192983,0.9259259259259259,18,0,0,2,12,1111101111111,90.48079085350037,87.49620699882507
0.943351691581432,0.9444444444444444,18,0,0,0,11,1111011101111,89.3532612323761,86.33744025230408
0.9635716361522814,0.9629629629629629,18,0,0,1,11,1111011011111,87.22920203208923,84.38525581359863
0.9635716361522814,0.9629629629629629,18,0,0,1,8,1110100001111,87.57258462905884,84.50987482070923
0.981117230527144,0.9814814814814815,18,0,0,0,9,1110001101111,91.10610628128052,88.12153100967407
0.9828609096901779,0.9814814814814815,18,0,0,1,9,1111100001111,85.1968002319336,82.39973640441895
0.9460624265378086,0.9444444444444444,18,0,0,2,9,1011111011001,88.65514039993286,85.57680678367615
0.981117230527144,0.9814814814814815,18,0,0,0,10,1011101011111,92.58768200874329,89.3687071800232
0.981117230527144,0.9814814814814815,18,0,0,0,8,1001001101111,93.04341888427734,90.05883598327637
