f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector,wrapper_duration,archive_duration
0.843838317449885,0.8636363636363636,161,14,22,67,0.8364044943820225,23,11111100110001011111000010101100110110010,118.6338906288147,116.36437559127808
0.7862780813600486,0.8181818181818182,159,16,32,57,0.7745104333868379,25,01110011100011001110101111110101001111010,128.49612402915955,125.93854331970215
0.7735006070416836,0.7992424242424242,150,25,28,61,0.7712680577849117,24,11010111000000001100101100111110111111011,126.36462831497192,123.96908736228943
0.8129933211900424,0.8409090909090909,162,13,29,60,0.799935794542536,21,00111100001011000101000100011111110111010,119.87516570091248,117.61466145515442
0.818068745272712,0.8446969696969697,162,13,28,61,0.8055537720706261,19,01110100110000100111001000001111110010010,120.43674111366272,118.20219659805298
0.8362282878411911,0.8636363636363636,168,7,29,60,0.8170786516853932,19,10101001001001010001110010010101010011101,119.47082018852234,117.1738018989563
0.8390005109525145,0.8598484848484849,161,14,23,66,0.8307865168539326,24,11001101010110111110010011101110010100110,130.12517952919006,127.64063453674316
0.8333306353702954,0.8522727272727273,157,18,21,68,0.8305939004815409,22,11110011111000011001100100000111001111100,119.9526207447052,117.6087121963501
0.8495481559879507,0.8674242424242424,160,15,20,69,0.8447833065810594,17,10101111101000010000001000000101010111100,116.92195987701416,114.609299659729
0.8371322813169686,0.8560606060606061,158,17,21,68,0.8334510433386837,27,11111111110001111101000111101000100111110,126.88950324058533,124.46746397018433
0.8066963988550888,0.8333333333333334,159,16,28,61,0.7969823434991974,22,10110101000101011110001110100110010011011,125.4212818145752,122.98361825942993
0.7928374655647383,0.821969696969697,158,17,30,59,0.7828892455858747,21,11000011001110110011000011011001010001111,127.31404995918274,124.93888545036316
0.8024424029168722,0.821969696969697,150,25,22,67,0.804975922953451,26,11111001111000111011100111110111010110000,129.01450037956238,126.43620038032532
0.828099173553719,0.8522727272727273,162,13,26,63,0.8167897271268058,21,11110010011010100011111000011010010011001,126.3475980758667,123.90993595123291
0.8041898106179228,0.8295454545454546,157,18,27,62,0.7968860353130016,20,11100001111010000011000000001111100110111,116.95443034172058,114.71746468544006
0.80651429155801,0.8371212121212122,163,12,31,58,0.7915569823434991,16,10000111100101000100011010001011010100000,115.84374952316284,113.62483525276184
0.809831761937539,0.8295454545454546,152,23,22,67,0.8106902086677368,19,01001001001011101001100110101110010010010,120.07854771614075,117.79475235939026
0.782047753945771,0.8068181818181818,151,24,27,62,0.7797431781701445,20,10111001111010110001001001101000001100110,125.44811964035034,123.05733132362366
0.8525139664804469,0.8712121212121212,162,13,21,68,0.8448796147672553,21,11101011110000010100001101011101010011001,127.48262143135071,124.9824469089508
0.8360692279522983,0.8522727272727273,154,21,18,71,0.8388764044943819,23,11010111110000000111100110001011010111101,120.96699118614197,118.5449390411377
0.8054140980970248,0.8333333333333334,160,15,29,60,0.7942215088282504,21,10011101101000111100010010110111010000011,126.2655382156372,123.82787275314331
0.7992063492063493,0.8257575757575758,157,18,28,61,0.7912680577849117,26,11001111110011011111001110111100100010110,130.77136373519897,128.27119183540344
0.7929279185542091,0.8143939393939394,150,25,24,65,0.7937399678972712,22,11100111011001101011000101100001000110111,118.87285542488098,116.54457092285156
0.8078765210621626,0.8371212121212122,162,13,30,59,0.7943178170144463,16,01000001010011001010000100001110110011010,118.53086376190186,116.25534844398499
0.8361640972040763,0.8560606060606061,159,16,22,67,0.8306902086677368,18,10100100001010011011100010010001110101010,118.83093166351318,116.55441546440125
0.8323003759850293,0.8598484848484849,167,8,29,60,0.8142215088282504,15,11101000100001010101000000010000101011100,115.8502562046051,113.61174964904785
0.8226939898766524,0.8446969696969697,158,17,24,65,0.8165971107544141,19,00100101110011000101000010001111001011011,121.54755020141602,119.19502329826355
0.8172775121927665,0.8371212121212122,154,21,22,67,0.8164044943820224,24,11110101010000110111000011111101000111011,130.28752756118774,127.71694540977478
0.8467331265446946,0.8674242424242424,163,12,23,66,0.8365008025682183,15,00110100100001001011100011000000110101000,118.74991369247437,116.50140619277954
0.8389727126805778,0.8560606060606061,156,19,19,70,0.8389727126805779,25,01001111111001111001000011100101111111010,125.87538504600525,123.45092558860779
