f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector,wrapper_duration,archive_duration
0.9362579971275625,0.9333333333333333,14,1,0,1,0.9314814814814815,7,1110101011000,47.58538746833801,46.6946976184845
0.9595588235294118,0.9555555555555556,15,0,0,2,0.9629629629629629,8,0100101011111,46.50562334060669,45.63056254386902
0.9794967381174278,0.9777777777777777,14,1,0,0,0.9777777777777779,8,1011001011101,46.883031368255615,45.97671842575073
0.9797235023041475,0.9777777777777777,15,0,0,1,0.9814814814814815,6,1000101001101,47.411962032318115,46.58378314971924
0.9563061353573689,0.9555555555555556,15,0,0,1,0.9629629629629629,8,1100111000111,45.39523482322693,44.488921880722046
0.9771428571428572,0.9777777777777777,15,0,0,0,0.9814814814814815,8,1100111001101,46.35157823562622,45.53902578353882
0.9771428571428572,0.9777777777777777,15,0,0,0,0.9814814814814815,6,1001000011011,46.87947463989258,45.97315955162048
0.9595588235294118,0.9555555555555556,15,0,0,2,0.9629629629629629,8,1110001010111,45.612499713897705,44.815568685531616
0.9325616911823809,0.9333333333333333,14,1,0,0,0.9222222222222222,7,1001100011110,47.206356048583984,46.47193002700806
0.9794967381174278,0.9777777777777777,14,1,0,0,0.9777777777777779,4,0000101000101,46.54009175300598,45.85253930091858
0.9191176470588235,0.9111111111111111,14,1,0,3,0.9222222222222222,7,0110110011100,47.44634413719177,46.55565929412842
0.9129210658622423,0.9111111111111111,14,1,0,1,0.9222222222222222,7,1100101100101,47.14676833152771,46.27170467376709
0.9794967381174278,0.9777777777777777,14,1,0,0,0.9777777777777779,8,1101001001111,47.7096586227417,47.06899333000183
0.9592592592592593,0.9555555555555556,14,1,0,1,0.9592592592592593,6,1000011001101,47.02520132064819,46.29077506065369
0.931781045751634,0.9333333333333333,15,0,0,1,0.9351851851851851,6,1100000001111,47.74225950241089,46.96095633506775
0.9358730158730159,0.9333333333333333,14,1,0,1,0.9407407407407407,7,0100110001111,47.0193829536438,46.300586223602295
0.9151929158760278,0.9111111111111111,14,1,0,2,0.9222222222222222,7,1010100110110,48.87939524650574,48.14496827125549
0.9595588235294118,0.9555555555555556,15,0,0,2,0.9629629629629629,9,1011111010011,47.130083322525024,46.31752896308899
0.9521531100478469,0.9555555555555556,15,0,0,0,0.9444444444444445,9,1011100111101,47.289836406707764,46.60228967666626
0.9794967381174278,0.9777777777777777,14,1,0,0,0.9777777777777779,7,1000111001101,46.66292119026184,45.86599040031433
1.0,1.0,15,0,0,0,1.0,7,1000110001111,46.06591606140137,45.23773646354675
0.9563061353573689,0.9555555555555556,15,0,0,1,0.9629629629629629,11,1110111011111,47.10370373725891,46.44740700721741
0.9794967381174278,0.9777777777777777,14,1,0,0,0.9777777777777779,7,1001001001111,46.944557428359985,46.22575831413269
0.8946031746031746,0.8888888888888888,13,2,0,2,0.9,4,0100101000100,48.42859435081482,47.55353760719299
0.9563061353573689,0.9555555555555556,15,0,0,1,0.9629629629629629,6,1000000011111,46.33129167556763,45.62811756134033
1.0,1.0,15,0,0,0,1.0,7,1100101011001,47.785579204559326,46.910524129867554
0.9358730158730159,0.9333333333333333,14,1,0,1,0.9407407407407407,6,0010101001110,47.66114282608032,46.723578214645386
0.9797235023041475,0.9777777777777777,15,0,0,1,0.9814814814814815,8,1101100010111,46.88387441635132,46.180702209472656
1.0,1.0,15,0,0,0,1.0,8,1011111001001,48.72824287414551,47.85318446159363
0.9794967381174278,0.9777777777777777,14,1,0,0,0.9777777777777779,5,1000101000101,46.506579637527466,45.70965242385864
