f1_macro_best,f1_macro_mean,f1_macro_worst,accuracy__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
0.601038933955177,0.5581422004467472,0.5107507029852018,0.6015384615384616,184,141,118,207,0.6015384615384616,30,0.024159191476466637
0.6217150974276626,0.5906146067907229,0.5536940400988739,0.6230769230769231,183,142,103,222,0.6230769230769231,29,0.01658123455802345
0.6300828045414448,0.6047770173953203,0.5713939393939395,0.6307692307692307,191,134,106,219,0.6307692307692307,29,0.013403846097040375
0.6368921375549159,0.6185617030907822,0.5713939393939395,0.6369230769230769,210,115,121,204,0.6369230769230769,30,0.013167703578807364
0.6682689454631773,0.6420912557866383,0.6246604834857742,0.6692307692307692,200,125,90,235,0.6692307692307693,28,0.011223654588899575
0.6959378435688657,0.6692882397861574,0.6353837523875796,0.696923076923077,208,117,80,245,0.696923076923077,30,0.011370320303733483
0.6968362536963248,0.6847245925702461,0.6353837523875796,0.696923076923077,221,104,93,232,0.696923076923077,22,0.012717794189308688
0.7138028008976508,0.6932407097541083,0.6553552492046659,0.7138461538461538,228,97,89,236,0.7138461538461538,27,0.013273422602920809
0.7138217694288744,0.6994326163530817,0.6691673433249924,0.7138461538461538,229,96,90,235,0.7138461538461538,28,0.012550916743773474
0.7230533252537494,0.7069737809863162,0.6691673433249924,0.7230769230769231,238,87,93,232,0.7230769230769231,24,0.013555535761185232
0.7230533252537494,0.7127456774014854,0.6707661137620238,0.7230769230769231,238,87,93,232,0.7230769230769231,19,0.01334472499482008
0.723066435652001,0.7183854215595843,0.6922610762340331,0.7230769230769231,237,88,92,233,0.7230769230769231,12,0.008637482875591244
0.7245834428134861,0.7207984203399541,0.7030199872638304,0.7246153846153847,232,93,86,239,0.7246153846153847,10,0.004883810185417182
0.7245834428134861,0.722281269725243,0.7030199872638304,0.7246153846153847,232,93,86,239,0.7246153846153847,7,0.003932528255148372

0.6040296296296297,0.5683760460676908,0.5313092979127134,0.6046153846153847,184,141,116,209,0.6046153846153846,30,0.02108134260517167
0.6199919051530092,0.5889564292310595,0.5643421244075744,0.62,203,122,125,200,0.62,30,0.015361012201756123
0.6307657350602136,0.5993433270838473,0.5643421244075744,0.6307692307692307,206,119,121,204,0.6307692307692307,28,0.013094256191860687
0.6307657350602136,0.609858384678655,0.5869257984046135,0.6307692307692307,206,119,121,204,0.6307692307692307,29,0.010567084156143025
0.6594962962962964,0.6301678887213457,0.6097633901345718,0.66,227,98,123,202,0.6599999999999999,28,0.010027489503845924
0.6860508552407737,0.6594964210739338,0.6315743290194209,0.6876923076923077,247,78,125,200,0.6876923076923077,30,0.012999115606942443
0.687632421837086,0.6762299235719661,0.6597672727617234,0.6876923076923077,228,97,106,219,0.6876923076923077,30,0.007200856572542955
0.6907333631592778,0.680955985278206,0.6660202542555483,0.6907692307692308,228,97,104,221,0.6907692307692308,28,0.006176613469486399
0.7046125880481708,0.6880475816993868,0.6707411755794577,0.7046153846153846,228,97,95,230,0.7046153846153846,28,0.008342318014377981
0.7245834428134861,0.701208671276395,0.6799727314043327,0.7246153846153847,239,86,93,232,0.7246153846153847,28,0.012560354209391136
0.7261434752558676,0.7100331151800183,0.6839863491589175,0.7261538461538461,238,87,91,234,0.7261538461538461,26,0.012840994382942481
0.7397283318209066,0.7211393352373587,0.6839863491589175,0.74,251,74,95,230,0.74,27,0.013467503176490226
0.7399944614204801,0.7291059738772766,0.6933169895512019,0.74,242,83,86,239,0.74,23,0.012304119693974018
0.7492301756927234,0.7380205410387498,0.7153516029077929,0.7492307692307693,244,81,82,243,0.7492307692307691,19,0.0104371635447495

0.6138233031540328,0.5707389053307801,0.5399989112400265,0.6138461538461538,202,123,128,197,0.6138461538461538,29,0.01687995226132585
0.6353768482642235,0.592648064237658,0.5721618729223688,0.6353846153846154,205,120,117,208,0.6353846153846154,28,0.015993612862853945
