accuracy_best,accuracy_mean,accuracy_worst,f1_macro__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
0.7362445759368835,0.15104250840640163,1.463901511897e-312,0.8224436597569826,11,0,0,0,0.8297675751513348,193,0.26207924489887424
0.7363196933077756,0.22171598685869076,1.463901511897e-312,0.8256282241137981,12,0,0,0,0.8332067285904883,188,0.30385350232805114
0.7363196933077756,0.2922044407278476,1.463901511897e-312,0.8256282241137981,12,0,0,0,0.8332067285904883,183,0.3252783355152317
0.746827952962325,0.43341658343850625,1.463901511897e-312,0.8397729481599022,12,0,0,0,0.8410064001832633,177,0.3211515133685542
0.746827952962325,0.7063287247246844,0.6457675871137409,0.8397729481599022,12,0,0,0,0.8410064001832633,144,0.017327549278478765
0.746827952962325,0.7063287247246844,0.6457675871137409,0.8397729481599022,12,0,0,0,0.8410064001832633,144,0.017327549278478765
0.7420224006762468,0.7147257671579293,0.6670318247241325,0.8268500365643523,11,0,0,0,0.8331569061268727,125,0.01266046577117896
0.7524500739644971,0.7173081566909364,0.6461028361558865,0.8410454817092048,12,0,0,0,0.8448378178077843,143,0.013942975071774808
0.7526419599294094,0.7196587878043976,0.6567537237298511,0.8462417432281609,12,0,0,0,0.8529099925466258,143,0.012862605498387176
0.7471246301775148,0.7224819471180873,0.6619175295857989,0.832477987019545,11,0,0,0,0.837677598634217,141,0.012435498327215024
0.7471494317648164,0.723911839234383,0.6885207100591716,0.832477987019545,11,0,0,0,0.837677598634217,119,0.01108071559666668
0.7576836059867734,0.7249926434315145,0.6725684171597633,0.8534486059068305,12,0,0,0,0.8571834968201301,131,0.011825737640565277
0.7524500739644971,0.7269835862332886,0.6884108199492815,0.8390222741341918,12,0,0,0,0.8448378178077843,131,0.011251335593639932
0.7523161453930686,0.7282064543625119,0.677869822485207,0.8393649648731318,12,0,0,0,0.8496392530689898,121,0.011392333129966466

0.8000823908321474,0.1864510242158397,1.4443950794e-312,0.901593114732469,14,0,0,0,0.9115096606383221,198,0.31912736192682045
0.8000823908321474,0.26260620989885836,1.4443950794e-312,0.901593114732469,14,0,0,0,0.9115096606383221,196,0.3544910452740123
0.8000823908321474,0.33897734922380335,1.4443950794e-312,0.901593114732469,14,0,0,0,0.9115096606383221,190,0.3715738822599287
0.8000823908321474,0.49233196854002315,1.4443950794e-312,0.901593114732469,14,0,0,0,0.9115096606383221,179,0.358060522183147
0.8055309007232084,0.7642156783688092,0.7203047742563022,0.9103675278699213,13,0,0,0,0.9206633744453545,132,0.015350994214013569
0.8055309007232084,0.7642156783688092,0.7203047742563022,0.9103675278699213,13,0,0,0,0.9206633744453545,132,0.015350994214013569
0.805657163349471,0.7684149227586781,0.7154962599084516,0.904735706813526,14,0,0,0,0.9238553396506677,130,0.013290094414095387
0.810938043856596,0.7727414204234557,0.741775147928994,0.9134798302844074,14,0,0,0,0.9276867572751889,127,0.011753489123007128
0.8004038696346388,0.7742530409986779,0.741751837905684,0.9014723002092782,14,0,0,0,0.9237102636991401,130,0.011382999883767219
0.8055912871966384,0.7770741692306724,0.7416859617528514,0.9148985165657252,13,0,0,0,0.9238553396506677,129,0.01218574601855516
0.8055912871966384,0.7795743027751786,0.752276462853386,0.9148985165657252,13,0,0,0,0.9238553396506677,132,0.011474309406189322
0.8159693699965194,0.7810821626160558,0.741751837905684,0.9266413985360962,14,0,0,0,0.9352310010263292,133,0.012406688106346117
0.8216334947104178,0.7835523338700555,0.7419910723554448,0.9209801554243179,13,0,0,0,0.9280872610683512,134,0.012223293259212587
0.8111623708755391,0.785561620184234,0.7573624430388356,0.911729064097755,14,0,0,0,0.918867245582114,133,0.011488410507315883

0.768179694799128,0.5171599199880312,0.4224702380952381,0.8499260482920614,13,0,0,0,0.8533327478080908,116,0.07926548360150129
0.7682924767540152,0.5410876652583076,0.4224702380952381,0.8481506631833429,13,0,0,0,0.8585668605690854,130,0.10303828643273244
0.7735977998166514,0.5658682475313325,0.4224702380952381,0.8512096103291072,13,0,0,0,0.8541576894932474,139,0.11759588436628679
0.7735977998166514,0.6182379861350823,0.4225552721088435,0.8512096103291072,13,0,0,0,0.8541576894932474,147,0.1272712216424003
0.7790073302128411,0.7433984073991013,0.688371137409599,0.8630308300450636,13,0,0,0,0.8700307053662635,144,0.016247769848333638
0.7790073302128411,0.7433984073991013,0.688371137409599,0.8630308300450636,13,0,0,0,0.8700307053662635,144,0.016247769848333638
0.7895741311775982,0.7500028626841556,0.6992204376819762,0.8664220024111131,13,0,0,0,0.8664573413924544,126,0.012938485195654116
0.7841389379850918,0.7543095949372252,0.7042085798816567,0.8687110911663248,13,0,0,0,0.8706400364353646,136,0.013100462805501287
0.7899200664382852,0.7571796086126369,0.7254651743066943,0.8729022317097476,14,0,0,0,0.8776634192651991,129,0.011795852579557873
0.7951860395145922,0.759383348340575,0.7257528923430187,0.8870972365554408,13,0,0,0,0.8870120314873744,130,0.011728299372867113
0.7951860395145922,0.761904350560353,0.730835798816568,0.8864595745830698,13,0,0,0,0.8892711704725053,134,0.012571796621747424
0.8005709540122495,0.7621125989754883,0.7255590563282871,0.8823573600274456,14,0,0,0,0.8891272640623771,138,0.012779136731327698
0.7949403996226738,0.7640281593238586,0.704653495135894,0.8805727143407124,13,0,0,0,0.8791870449823731,132,0.013081027760376115
0.7897785836991793,0.7682424238368806,0.7309191321499013,0.8639051122023259,13,0,0,0,0.8573906414655394,136,0.01256804299619817

0.7790073302128411,0.7435768953172993,0.688371137409599,0.8211079117529877,12,0,0,0,0.8359730863624079,141,0.01610065370650008
0.7790073302128411,0.7441601420979319,0.688371137409599,0.8211079117529877,12,0,0,0,0.8359730863624079,141,0.01578881137479202
0.7790073302128411,0.7441838436793619,0.688371137409599,0.8211079117529877,12,0,0,0,0.8359730863624079,139,0.015605826677719791
0.7790073302128411,0.742980050081156,0.6725210686749148,0.8211079117529877,12,0,0,0,0.8359730863624079,141,0.016954689946127005
0.7734880504111273,0.7412403714348481,0.6725210686749148,0.871297142369753,14,0,0,0,0.890063364998478,140,0.01615208385784667
0.7734880504111273,0.7412403714348481,0.6725210686749148,0.871297142369753,14,0,0,0,0.890063364998478,140,0.01615208385784667
0.7735226824457594,0.7458457014565656,0.7043670305858821,0.871297142369753,14,0,0,0,0.890063364998478,133,0.013126695983496785
0.7738560157790928,0.7500059335320088,0.6935272045028144,0.874925538031152,14,0,0,0,0.8907526398813014,131,0.011683351838860694
0.7789232436036336,0.7530103014795941,0.7201694791438381,0.8738827368792035,14,0,0,0,0.890513691255256,133,0.010958962289499512
0.7898898184044073,0.755876332760647,0.6990824114569935,0.8871249648184631,14,0,0,0,0.9018893526309173,129,0.012057552833075743
0.7897281804733729,0.7578394796409447,0.7148915187376726,0.8915725790748756,14,0,0,0,0.8995815607235704,122,0.010300177373708688
0.7844795809486856,0.7594540907899224,0.7310783361300008,0.8825709789016241,14,0,0,0,0.8953080564500662,131,0.009839682288859829
0.784564374617425,0.7594519744112465,0.72557614450327,0.881624407442814,14,0,0,0,0.9017442766793899,134,0.010638476085948133
0.7897785836991793,0.7606553578192625,0.7309746877054569,0.8887401138020333,14,0,0,0,0.9018893526309173,130,0.009985265485487527

0.7948995749645803,0.1904720182808962,1.451666405373e-312,0.8098599419903947,13,0,0,0,0.8007279452032883,199,0.32580125074531757
0.7948995749645803,0.2624210827915455,1.451666405373e-312,0.8098599419903947,13,0,0,0,0.8007279452032883,198,0.35405492519542253
0.7948995749645803,0.3344304318069476,1.451666405373e-312,0.8098599419903947,13,0,0,0,0.8007279452032883,197,0.36641730199781364
0.7948995749645803,0.47774449717508494,1.451666405373e-312,0.8098599419903947,13,0,0,0,0.8007279452032883,183,0.34729386525078176
0.7577055550649121,0.7190344485716832,0.6722717399445735,0.8424420485283154,13,0,0,0,0.8306559663437676,144,0.01642254896132936
0.7577055550649121,0.7190344485716832,0.6722717399445735,0.8424420485283154,13,0,0,0,0.8306559663437676,144,0.01642254896132936
0.763053613053613,0.7277132919174955,0.6883155818540434,0.8486411430243739,13,0,0,0,0.8344873839682888,138,0.014052256861942584
0.7630309988518943,0.7320974962980824,0.6885695501080117,0.8546938094852812,14,0,0,0,0.8415813014626511,136,0.012186735280487972
0.7629877369007804,0.735055690941541,0.704257281180358,0.8558336201181451,14,0,0,0,0.8484596083409579,136,0.012319233985301254
0.7686182912903561,0.7373614828107496,0.699061707523246,0.8587196787561596,14,0,0,0,0.8458548057361553,140,0.012438667577334415
0.7686496196111581,0.7382585065409866,0.7042085798816567,0.8624529183179095,14,0,0,0,0.8542322307802471,149,0.012785038847204985
