accuracy_best,accuracy_mean,accuracy_worst,f1_macro__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
0.8966666666666667,0.7471381665036929,0.6133333333333334,0.9794967381174278,14,1,0,0,0.9777777777777779,134,0.0368143889170351
0.8966666666666667,0.7557353849554466,0.6133333333333334,0.9794967381174278,14,1,0,0,0.9777777777777779,135,0.0448912900091255
0.9,0.7645240674831841,0.6133333333333334,0.9797235023041475,15,0,0,1,0.9814814814814815,136,0.0518844722692515
0.9,0.7821664843913092,0.6133333333333334,0.9797235023041475,15,0,0,1,0.9814814814814815,125,0.06020309350626074
0.9,0.8234926587301586,0.5733333333333334,0.9797235023041475,15,0,0,1,0.9814814814814815,62,0.06042567510152343
0.9,0.8234926587301586,0.5733333333333334,0.9797235023041475,15,0,0,1,0.9814814814814815,62,0.06042567510152343
0.9166666666666667,0.847693457930958,0.51,1.0,15,0,0,0,1.0,56,0.04801335650337659
0.9166666666666667,0.8572428932178933,0.7200000000000001,1.0,15,0,0,0,1.0,46,0.033545651027333465
0.9166666666666667,0.8656469336219337,0.7133333333333334,1.0,15,0,0,0,1.0,41,0.029510572217501443
0.9166666666666667,0.8724354256854256,0.7400000000000001,1.0,15,0,0,0,1.0,39,0.026493434574209104
0.92,0.8778982683982685,0.765,1.0,15,0,0,0,1.0,37,0.02461915740756436
0.92,0.8800240800865801,0.7450000000000001,1.0,15,0,0,0,1.0,34,0.02304010627861133
0.92,0.8766077561327562,0.7533333333333334,1.0,15,0,0,0,1.0,37,0.024499313088808438
0.92,0.880899044011544,0.7,1.0,15,0,0,0,1.0,37,0.03148739801500748

0.9142857142857143,0.8264373015873017,0.5733333333333334,1.0,15,0,0,0,1.0,61,0.05777088731697635
0.9142857142857143,0.8278501984126985,0.5733333333333334,1.0,15,0,0,0,1.0,61,0.05897268356398714
0.92,0.8285815476190476,0.5733333333333334,1.0,15,0,0,0,1.0,64,0.05941334405851609
0.92,0.8295755952380952,0.5733333333333334,1.0,15,0,0,0,1.0,65,0.059307803198591164
0.92,0.8351458694083693,0.6499999999999999,1.0,15,0,0,0,1.0,63,0.05635746511146173
0.92,0.8351458694083693,0.6499999999999999,1.0,15,0,0,0,1.0,63,0.05635746511146173
0.92,0.8611685064935065,0.7200000000000001,1.0,15,0,0,0,1.0,49,0.03462890160865591
0.9333333333333333,0.8711726911976911,0.6849999999999999,1.0,15,0,0,0,1.0,48,0.033986010766344804
0.92,0.8790026154401156,0.7566666666666666,1.0,15,0,0,0,1.0,41,0.02491194491724399
