accuracy_best,accuracy_mean,accuracy_worst,fit_time__best,score_time__best,test_f1_macro__best,test_recall__best,#phenotypes,stddev
0.6340659340659341,0.6216483516483515,0.5989010989010989,0.10469505786895753,0.1656360626220703,0.6325876626544661,0.6934065934065934,25,0.007603622734867884
0.6346153846153845,0.6254395604395603,0.6120879120879119,0.101570725440979,0.1734480619430542,0.6335043226475016,0.6813186813186813,25,0.006037542384557222
0.6384615384615385,0.628168498168498,0.6120879120879119,0.1062587022781372,0.16407229900360107,0.6372883569264074,0.6857142857142857,24,0.0063870852802570405
0.6461538461538462,0.6321978021978022,0.6120879120879119,0.09843835830688477,0.14845337867736816,0.6449056534909463,0.6978021978021979,28,0.0075211197491815394

0.5741758241758241,0.5205311355311355,0.48076923076923084,29,0.02367508537213326
0.5956043956043956,0.5612087912087914,0.5302197802197802,0.07813177108764649,0.12031972408294678,0.5940587175582974,0.6472527472527473,27,0.018797098663519387
0.6016483516483517,0.5751648351648352,0.5494505494505494,0.08281779289245605,0.1312575340270996,0.6012447021831571,0.620879120879121,25,0.013494875369285212
0.6109890109890109,0.592051282051282,0.5725274725274725,0.08594315052032471,0.1250086545944214,0.6097726761047224,0.6571428571428573,28,0.010757388021266063
0.6247252747252746,0.6095970695970696,0.5912087912087911,0.0828176736831665,0.1281338930130005,0.6236303150223708,0.6615384615384616,29,0.008875209186830345
0.6406593406593406,0.6243772893772894,0.6087912087912087,0.0843801736831665,0.12657196521759034,0.6391717938947952,0.6791208791208792,27,0.0066549075134872135
0.6456043956043956,0.630952380952381,0.6087912087912087,0.08750731945037842,0.1296947717666626,0.6443231559920047,0.6571428571428571,29,0.008275064975263478
0.6472527472527473,0.6367032967032967,0.6208791208791209,0.08281869888305664,0.12344543933868408,0.6457903414679881,0.656043956043956,24,0.006448967363130199
0.6489010989010989,0.6395054945054944,0.6214285714285716,0.0875049114227295,0.13438501358032226,0.647891196475894,0.6549450549450551,22,0.0060395421778333454
0.6494505494505495,0.6421428571428571,0.6214285714285716,0.08125526905059814,0.13438336849212645,0.6482663087981544,0.6571428571428571,19,0.0062052244285043245
0.6494505494505495,0.6433150183150182,0.6214285714285716,0.08437964916229249,0.12500944137573242,0.6482663087981544,0.6571428571428571,17,0.00620349434228568
0.6494505494505495,0.6450366300366299,0.6307692307692307,0.08437933921813964,0.12501122951507568,0.6482663087981544,0.6571428571428571,16,0.004874307374924774
0.6494505494505495,0.6462087912087912,0.6362637362637363,0.0828181266784668,0.12500860691070556,0.6482663087981544,0.6571428571428571,13,0.0036922368299496925
0.6494505494505495,0.6473992673992673,0.6362637362637363,0.07812967300415039,0.12500910758972167,0.6482663087981544,0.6571428571428571,10,0.003454505715121557

0.5835164835164834,0.5262087912087913,0.4851648351648352,29,0.026945550163063024
0.5978021978021977,0.5635164835164835,0.5104395604395604,0.0671912670135498,0.1015704870223999,0.5965401563837318,0.632967032967033,28,0.017090532524658534
0.5978021978021977,0.5778388278388279,0.5565934065934065,0.06562058925628662,0.10315093994140626,0.5965401563837318,0.632967032967033,27,0.011707580888222088
0.6137362637362639,0.5931135531135531,0.5796703296703296,0.05961639881134033,0.09462003707885742,0.6125877094212646,0.6384615384615385,29,0.007749309125330092
0.6269230769230769,0.612912087912088,0.5912087912087912,0.05741448402404785,0.08811945915222168,0.6262569112616905,0.6406593406593406,27,0.007463566594411938
0.6412087912087914,0.6300732600732601,0.615934065934066,0.06091394424438477,0.09772210121154785,0.6405882756987166,0.6461538461538463,26,0.005978556142191154
0.6483516483516485,0.6342673992673994,0.6203296703296705,0.05931324958801269,0.08962035179138184,0.6479171039638952,0.6560439560439562,26,0.006086237939981701
0.6483516483516485,0.6387362637362639,0.6263736263736264,0.05911281108856201,0.09002165794372559,0.6479171039638952,0.6560439560439562,23,0.0064495134923909115
0.6483516483516485,0.6418864468864471,0.6291208791208791,0.06051344871520996,0.09902126789093017,0.6479171039638952,0.6560439560439562,19,0.006079951641733039
0.6483516483516485,0.642692307692308,0.6291208791208793,0.0582125186920166,0.08893249034881592,0.6479171039638952,0.6560439560439562,17,0.005536742421724865
0.6483516483516485,0.6437179487179491,0.634065934065934,0.05961284637451172,0.09532217979431153,0.6479171039638952,0.6560439560439562,15,0.0050848837365553
0.6483516483516485,0.6443223443223446,0.634065934065934,0.060982799530029295,0.09487359523773194,0.6479171039638952,0.6560439560439562,13,0.004662961939680254
0.6483516483516485,0.6446336996336999,0.634065934065934,0.05851380825042725,0.0892188310623169,0.6479171039638952,0.6560439560439562,14,0.004369619470086009
0.6483516483516485,0.6456227106227108,0.6346153846153847,0.0599118709564209,0.09232180118560791,0.6479171039638952,0.6560439560439562,13,0.004103095530729715

0.6082417582417583,0.5354945054945055,0.49010989010989015,29,0.030941953724056327
0.6082417582417583,0.5610805860805861,0.5296703296703297,0.011902117729187011,0.025606155395507812,0.607356934408026,0.5791208791208791,28,0.018936037291333765
0.6159340659340659,0.578003663003663,0.5439560439560439,0.021605920791625977,0.03930888175964355,0.6151744353911306,0.6373626373626374,30,0.017835565060279664
0.6247252747252746,0.593901098901099,0.5653846153846154,0.019104146957397462,0.036706972122192386,0.6239107889737157,0.5978021978021977,25,0.01297087389566315
0.652197802197802,0.6229120879120879,0.5873626373626373,0.020404458045959473,0.03720874786376953,0.6513115194011866,0.6615384615384616,28,0.016914482142668504
0.6604395604395605,0.6449450549450548,0.6186813186813187,0.025506114959716795,0.04380898475646973,0.6601546490444747,0.6670329670329671,29,0.01003896927366589
0.6780219780219781,0.6595787545787547,0.6329670329670328,0.024306058883666992,0.04260993003845215,0.6773652199345396,0.676923076923077,28,0.011071742906610728
0.6851648351648352,0.66989010989011,0.6483516483516483,0.02490532398223877,0.04300980567932129,0.684578424201782,0.6714285714285715,26,0.007936216769337291
0.6851648351648352,0.6745604395604395,0.6593406593406594,0.024905633926391602,0.04351012706756592,0.684578424201782,0.6714285714285715,26,0.006354255646975034
0.692857142857143,0.6781135531135531,0.6593406593406594,0.02360696792602539,0.04140830039978027,0.6925972546561806,0.6714285714285715,25,0.007509715873102883
0.692857142857143,0.681978021978022,0.665934065934066,0.024004006385803224,0.04121100902557373,0.6925972546561806,0.6714285714285715,24,0.005975974654808238
0.715934065934066,0.6933333333333334,0.6785714285714286,0.025205159187316896,0.04361016750335693,0.7155806050239517,0.6956043956043956,28,0.009348987165994766
0.7181318681318682,0.7015201465201464,0.6785714285714286,0.024605107307434083,0.04311046600341797,0.7178845888232853,0.6934065934065935,28,0.010701065699042563
0.7181318681318682,0.7065201465201466,0.6785714285714286,0.0248063325881958,0.04311003684997559,0.7178845888232853,0.6934065934065935,23,0.01088849018731334

0.5686813186813185,0.5277838827838829,0.48571428571428565,28,0.02242300593973993
0.5961538461538461,0.5596153846153846,0.521978021978022,0.07391633987426757,0.11032571792602539,0.5944322629433013,0.6549450549450551,28,0.015038459196387393
0.5961538461538461,0.5718681318681319,0.5489010989010988,0.07421669960021973,0.11082499027252198,0.5944322629433013,0.6549450549450551,24,0.00961501830804089
0.5961538461538461,0.5820879120879121,0.5686813186813187,0.07598357200622559,0.12163472175598145,0.5944322629433013,0.6549450549450551,28,0.007012906371417085
0.6060439560439559,0.5920879120879121,0.5774725274725274,0.07111494541168213,0.1068263053894043,0.6052350360805316,0.6362637362637361,25,0.005829702264346178
0.6148351648351648,0.6038461538461538,0.5846153846153845,0.07801799774169922,0.11522581577301025,0.6112939612142375,0.7043956043956043,22,0.007097630841567966
0.6247252747252746,0.6124725274725275,0.5934065934065933,0.14773378372192383,0.29006519317626955,0.6237344866063161,0.6725274725274727,23,0.006563040575067716
0.6368131868131867,0.6234798534798536,0.6115384615384615,0.12813324928283693,0.21564028263092042,0.6358877380269852,0.6703296703296704,23,0.006594830940982996
0.6434065934065932,0.6275457875457875,0.6131868131868131,0.10781891345977783,0.2047025442123413,0.642342610700766,0.687912087912088,24,0.006516235399370172
0.6467032967032966,0.6346703296703297,0.6263736263736263,0.1421971321105957,0.23751652240753174,0.6456443275074358,0.6879120879120879,24,0.0045493930381599705
0.6510989010989012,0.6414835164835163,0.6307692307692306,0.13282170295715331,0.28283162117004396,0.650104404382531,0.6835164835164836,28,0.0052447829947096115
0.6538461538461539,0.6456043956043955,0.6384615384615383,0.11563384532928467,0.23548438549041747,0.6526432706648206,0.6868131868131868,25,0.004027638683488229
0.6587912087912089,0.6484065934065932,0.6412087912087912,0.10313024520874023,0.21720354557037352,0.657441487354227,0.7120879120879121,26,0.004571459389865157
0.6615384615384616,0.6517216117216118,0.6428571428571429,0.10938212871551514,0.2093902587890625,0.6603815660397936,0.7076923076923076,25,0.005515953255408389

0.5598901098901099,0.5235531135531136,0.49010989010989015,30,0.01775370624753478
0.5851648351648351,0.5554212454212455,0.528021978021978,0.06901535987854004,0.10462396144866944,0.580092691398187,0.6868131868131868,28,0.01416881825155226
0.5851648351648351,0.5661538461538461,0.5483516483516483,0.07291738986968994,0.11692616939544678,0.580092691398187,0.6868131868131868,26,0.009671578340961795
0.5928571428571427,0.5780402930402929,0.5598901098901099,0.0906186819076538,0.13553261756896973,0.5885186596531911,0.689010989010989,23,0.009817071918104209
0.6148351648351648,0.5996703296703296,0.5774725274725274,0.07981786727905274,0.13233003616333008,0.6092154907082159,0.7307692307692308,25,0.01000301850349475
0.6346153846153845,0.6172161172161171,0.6043956043956044,0.07656784057617187,0.12344572544097901,0.6318786661328121,0.7175824175824177,21,0.007205045335478779
0.6362637362637363,0.6259523809523809,0.6060439560439561,0.07813000679016113,0.12188177108764649,0.6315726102438726,0.7450549450549451,29,0.006776581526536314
0.6423076923076924,0.631025641025641,0.6236263736263735,0.07656679153442383,0.1265726327896118,0.6393931737193488,0.7241758241758243,22,0.004106160119440679
0.6428571428571427,0.6322344322344322,0.6247252747252747,0.07969462871551514,0.12032067775726318,0.6398426587194208,0.7274725274725274,22,0.00424023329772535
0.6428571428571427,0.6341208791208791,0.6247252747252747,0.07656748294830322,0.12500886917114257,0.6398426587194208,0.7274725274725274,23,0.00513934556548249
0.65,0.6361538461538461,0.6247252747252747,0.07812862396240235,0.12344970703125,0.6466529644050255,0.7384615384615384,27,0.006145336869341908
0.65,0.6373809523809523,0.6274725274725275,0.07813189029693604,0.1218829870223999,0.6465903972621401,0.7362637362637363,24,0.006092848089119225
0.65,0.6383516483516483,0.6274725274725275,0.07969422340393066,0.1218822717666626,0.6465903972621401,0.7362637362637363,20,0.006511085608470347
0.65,0.6407326007326006,0.629120879120879,0.0781294822692871,0.12969739437103273,0.6465903972621401,0.7362637362637363,19,0.006497677050682968

0.5774725274725274,0.5289377289377291,0.4851648351648352,28,0.02591494193588438
0.6021978021978022,0.5633333333333332,0.5203296703296703,0.0843799352645874,0.1250086545944214,0.6017086201136842,0.5956043956043955,28,0.017969599873392177
0.6021978021978022,0.5781135531135531,0.5434065934065934,0.08594315052032471,0.1312570333480835,0.6017086201136842,0.5956043956043955,28,0.013654027337432853
0.6038461538461539,0.5894688644688645,0.5769230769230769,0.08438327312469482,0.12344350814819335,0.6028722824165509,0.5879120879120879,26,0.007692416709501348
0.6225274725274725,0.603974358974359,0.5769230769230769,0.08906862735748292,0.1265707492828369,0.621359789069146,0.6087912087912087,25,0.008492739360883324
0.6225274725274725,0.611098901098901,0.5928571428571427,0.09063189029693604,0.14509198665618897,0.621359789069146,0.6087912087912087,23,0.005818990019724734
0.631868131868132,0.6176923076923075,0.6060439560439561,0.08750624656677246,0.13907158374786377,0.6308188676224725,0.6373626373626374,23,0.005558962580194166
0.631868131868132,0.6209890109890109,0.6082417582417582,0.08750400543212891,0.12501006126403807,0.6308188676224725,0.6373626373626374,24,0.005324097384665095
0.631868131868132,0.6222527472527472,0.6148351648351648,0.08750710487365723,0.12813341617584229,0.6308188676224725,0.6373626373626374,24,0.0047684162299645285
0.631868131868132,0.6239743589743588,0.6148351648351648,0.08125455379486084,0.13751039505004883,0.6308188676224725,0.6373626373626374,22,0.004578351630621198
0.631868131868132,0.625989010989011,0.6148351648351648,0.08561928272247314,0.12832911014556886,0.6308188676224725,0.6373626373626374,22,0.004745993422710355
0.6346153846153847,0.6274725274725275,0.6192307692307693,0.08671960830688477,0.13022947311401367,0.6341502055996594,0.6384615384615384,20,0.004581684044555742
0.6346153846153847,0.6284249084249084,0.6192307692307693,0.08621916770935059,0.13493080139160157,0.6341502055996594,0.6384615384615384,19,0.004588122285402983
0.6346153846153847,0.629102564102564,0.6197802197802197,0.0888211965560913,0.15123291015625,0.6341502055996594,0.6384615384615384,18,0.004565144607906205

0.578021978021978,0.5307326007326008,0.478021978021978,28,0.030085928452972432
0.5890109890109889,0.559981684981685,0.532967032967033,0.08281862735748291,0.126572585105896,0.5875358329965851,0.6296703296703297,28,0.014219403251887199
0.5895604395604395,0.575860805860806,0.5554945054945054,0.08593955039978027,0.12344777584075928,0.5835830638130469,0.701098901098901,26,0.008772798182507027
0.5956043956043955,0.5844322344322344,0.5725274725274725,0.10000483989715576,0.16720073223114013,0.592885956907921,0.6703296703296704,26,0.006187657853799049
0.6104395604395605,0.5962454212454212,0.5851648351648351,0.09844710826873779,0.14219484329223633,0.6079418387476883,0.6758241758241759,27,0.005955197980911776
0.6142857142857142,0.6019413919413918,0.5862637362637362,0.09688050746917724,0.17188804149627684,0.6124629033376379,0.6747252747252748,22,0.005836832838543618
0.6153846153846155,0.6071428571428572,0.5994505494505494,0.10000739097595215,0.17813663482666015,0.6105842094223769,0.7153846153846154,24,0.0042512941076788885
0.6263736263736265,0.612985347985348,0.6032967032967032,0.10156736373901368,0.14532463550567626,0.6242861614673278,0.6945054945054946,20,0.005284414432278129
0.6368131868131869,0.620842490842491,0.6032967032967032,0.10157034397125245,0.16563479900360106,0.6342570224941364,0.7098901098901099,25,0.006932567094664545
0.6368131868131869,0.6270329670329671,0.612087912087912,0.09532008171081544,0.17056629657745362,0.6342570224941364,0.7098901098901099,19,0.008400665869721508
0.6368131868131869,0.6318498168498168,0.612087912087912,0.10122325420379638,0.1672377109527588,0.6342570224941364,0.7098901098901099,12,0.007941392786180591
0.6368131868131869,0.6335164835164835,0.612087912087912,0.09992344379425049,0.16183621883392335,0.6342570224941364,0.7098901098901099,9,0.006887518426492449
0.6395604395604396,0.6347985347985347,0.6131868131868131,0.10042312145233154,0.1622365951538086,0.6369617689538611,0.7131868131868132,9,0.00668485623847377
0.6395604395604396,0.6366849816849816,0.6137362637362637,0.09952034950256347,0.15093677043914794,0.6369617689538611,0.7131868131868132,7,0.004978889810528847

0.5785714285714285,0.5354029304029304,0.4873626373626373,30,0.027615628523027312
0.5989010989010988,0.556996336996337,0.5153846153846153,0.01420292854309082,0.029106831550598143,0.5984853439462017,0.6021978021978022,28,0.01693813452497397
0.5989010989010988,0.567967032967033,0.5362637362637362,0.014603042602539062,0.029506921768188477,0.5984853439462017,0.6021978021978022,29,0.01604116464251249
0.5989010989010988,0.5773809523809523,0.5516483516483516,0.014203381538391114,0.02960648536682129,0.5984853439462017,0.6021978021978022,28,0.012451316728645447
0.6230769230769231,0.5877289377289376,0.567032967032967,0.018303728103637694,0.03480837345123291,0.6226497276128363,0.6274725274725275,26,0.011879940310974724
0.6505494505494507,0.6283150183150183,0.5912087912087911,0.01890420913696289,0.03580780029296875,0.6491273006632001,0.7087912087912087,28,0.014003792832251987
0.656043956043956,0.6456776556776557,0.6208791208791211,0.01940457820892334,0.03700821399688721,0.655511165512537,0.6637362637362638,26,0.007793336211630916
0.6692307692307694,0.6533333333333332,0.6395604395604395,0.019203996658325194,0.036908531188964845,0.6687140996697627,0.6934065934065935,25,0.006819879339333081
0.6785714285714286,0.6599084249084248,0.6445054945054945,0.019905447959899902,0.03720974922180176,0.677547963944334,0.720879120879121,24,0.007503549232427992
0.6785714285714286,0.6639377289377288,0.6445054945054945,0.019804763793945312,0.03740828037261963,0.677547963944334,0.720879120879121,23,0.008200732240780472
0.6840659340659341,0.6667032967032966,0.6516483516483517,0.021706318855285643,0.038908767700195315,0.6830677300067587,0.7142857142857143,21,0.00794913994254651
0.6840659340659341,0.6691941391941392,0.6576923076923076,0.02040586471557617,0.03760759830474854,0.6830677300067587,0.7142857142857143,21,0.00666465372339584
0.6840659340659341,0.6704761904761904,0.6587912087912089,0.020003652572631835,0.03770956993103027,0.6830677300067587,0.7142857142857143,23,0.0058698419352784985
