accuracy_best,accuracy_mean,accuracy_worst,f1_macro__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
1.0,0.4228925389818691,0.041054,0.6235294117647059,9,2,10,11,0.670995670995671,197,0.23359348151485138
1.0,0.4277345964678374,0.041054,0.6235294117647059,9,2,10,11,0.670995670995671,193,0.2317203267437137
1.0,0.43820153604490003,0.041054,0.6235294117647059,9,2,10,11,0.670995670995671,185,0.2099616583916981
1.0,0.4745050483975092,0.08115399999999999,0.6235294117647059,9,2,10,11,0.670995670995671,161,0.18067435540836593
0.6194256756756757,0.5400872917487404,0.45070921985815604,0.6825396825396826,9,2,8,13,0.7186147186147187,101,0.02892163140275182
0.6194256756756757,0.5400872917487404,0.45070921985815604,0.6825396825396826,9,2,8,13,0.7186147186147187,101,0.02892163140275182
0.6475792253521127,0.5531670156837616,0.5068181818181818,0.7117117117117117,9,2,7,14,0.7424242424242424,117,0.03080235192958022
0.6475792253521127,0.5594981930654769,0.4787701612903226,0.7117117117117117,9,2,7,14,0.7424242424242424,125,0.03097918843483817
0.6758000000000001,0.5711811866018737,0.5068672839506173,0.7408906882591093,9,2,6,15,0.7662337662337663,132,0.03224138881851935
0.6757407407407408,0.5768154773957604,0.5069078947368421,0.7408906882591093,9,2,6,15,0.7662337662337663,133,0.03315936158192216
0.6756802721088436,0.58512231618401,0.5068951612903225,0.7408906882591093,9,2,6,15,0.7662337662337663,129,0.03222029557612947
0.6758064516129033,0.5885051774780233,0.5349597953216375,0.7408906882591093,9,2,6,15,0.7662337662337663,120,0.032807777795470304
0.6758695652173914,0.5965298286727164,0.5069166666666667,0.7408906882591093,9,2,6,15,0.7662337662337663,129,0.03363849972006744
0.6758333333333334,0.6084941769950349,0.5350506756756758,0.7408906882591093,9,2,6,15,0.7662337662337663,130,0.03265869936881781

0.6475,0.07285251910740471,1e-322,0.716256157635468,10,1,8,13,0.7640692640692641,199,0.19328270714598006
0.6475,0.13226110839621696,2e-322,0.716256157635468,10,1,8,13,0.7640692640692641,195,0.2460102753374451
0.647507911392405,0.19166821235740614,2.96e-322,0.716256157635468,10,1,8,13,0.7640692640692641,188,0.2768246483673519
0.647584219858156,0.3103452690478085,4.94e-322,0.716256157635468,10,1,8,13,0.7640692640692641,165,0.29596853304127096
0.647584219858156,0.5945053347962312,0.5349774096385542,0.716256157635468,10,1,8,13,0.7640692640692641,92,0.02534436924226211
0.647584219858156,0.5945053347962312,0.5349774096385542,0.716256157635468,10,1,8,13,0.7640692640692641,92,0.02534436924226211
0.6476268796992481,0.6016888056038253,0.5351102941176471,0.716256157635468,10,1,8,13,0.7640692640692641,98,0.020916274660322816
0.647610294117647,0.6070392205922629,0.5630952380952381,0.716256157635468,10,1,8,13,0.7640692640692641,107,0.020790026944812585
0.6476501937984496,0.6112663518185545,0.5631369426751592,0.716256157635468,10,1,8,13,0.7640692640692641,101,0.01919886132028287
0.6757246376811594,0.6145145347295206,0.5350461409395973,0.746031746031746,10,1,7,14,0.7878787878787878,105,0.022580654786771626
0.6756944444444445,0.6170494149184131,0.5351212686567165,0.746031746031746,10,1,7,14,0.7878787878787878,109,0.022990058581698617
0.6758064516129033,0.6216981363175369,0.535084219858156,0.746031746031746,10,1,7,14,0.7878787878787878,104,0.02149096558353246
0.6758130081300814,0.6263512344643059,0.5631622516556292,0.746031746031746,10,1,7,14,0.7878787878787878,108,0.021516429615259958
0.6758771929824562,0.6343709761417154,0.5631849315068493,0.746031746031746,10,1,7,14,0.7878787878787878,108,0.02065610155061834

