f1_macro_best,f1_macro_mean,f1_macro_worst,accuracy__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
0.8314176245210728,0.7927625769604731,0.7403491517088764,0.8484848484848485,154,21,19,70,0.8332584269662922,44,0.01972475169575245
0.8339935861158272,0.8125584453078732,0.789858126141312,0.8484848484848485,151,24,16,73,0.8415409309791333,34,0.011515798433438387
0.8536469470182941,0.8241489136537649,0.8034687574245664,0.8674242424242424,155,20,15,74,0.8585874799357945,36,0.011901073695542469
0.85438499724214,0.8371612004736991,0.8201948206224756,0.8674242424242424,154,21,14,75,0.8613483146067415,33,0.008069304956353681
0.8651340996168582,0.8505736050939712,0.8415065722952477,0.8787878787878788,158,17,15,74,0.8671589085072231,21,0.005363569474880226
0.878736041815158,0.861567800019751,0.8498483316481293,0.8901515151515151,158,17,12,77,0.8840128410914927,23,0.005377258602494803
0.878736041815158,0.8733172926555781,0.8651340996168582,0.8901515151515151,158,17,12,77,0.8840128410914927,12,0.0036733716880678513
0.8826144953312584,0.8791366391925243,0.8754951895868704,0.8939393939393939,159,16,12,77,0.8868699839486356,3,0.0013618635782431897
0.8826144953312584,0.8825369262609364,0.878736041815158,0.8939393939393939,159,16,12,77,0.8868699839486356,2,0.0005429834922540544
0.8826144953312584,0.8826144953312585,0.8826144953312584,0.8939393939393939,159,16,12,77,0.8868699839486356,1,1.1102230246251565e-16
0.8826144953312584,0.8826144953312585,0.8826144953312584,0.8939393939393939,159,16,12,77,0.8868699839486356,1,1.1102230246251565e-16
0.8826144953312584,0.8826144953312585,0.8826144953312584,0.8939393939393939,159,16,12,77,0.8868699839486356,1,1.1102230246251565e-16
0.8826144953312584,0.8826144953312585,0.8826144953312584,0.8939393939393939,159,16,12,77,0.8868699839486356,1,1.1102230246251565e-16
0.8826144953312584,0.8826144953312585,0.8826144953312584,0.8939393939393939,159,16,12,77,0.8868699839486356,1,1.1102230246251565e-16

0.8581900910010112,0.8172930414013373,0.7747724974721941,0.8712121212121212,155,20,14,75,0.8642054574638844,41,0.01956287200361095
0.8620099786172488,0.8333987480120638,0.7990274519551943,0.875,156,19,14,75,0.8670626003210273,40,0.015941463504760237
0.8651340996168582,0.8456064273515213,0.817047817047817,0.8787878787878788,158,17,15,74,0.8671589085072231,40,0.012316561585183293
0.881992337164751,0.8580935738509661,0.8452839154193394,0.8939393939393939,160,15,13,76,0.8841091492776886,28,0.007057996069748655
0.883795510281079,0.8670236643363003,0.8520087200249143,0.8939393939393939,157,18,10,79,0.8923916532905296,28,0.007314613933386518
0.8954621050130672,0.8831479335483294,0.8716577540106951,0.9053030303030303,160,15,10,79,0.9009630818619583,22,0.005631708908629332
0.9038251366120218,0.8965080063942108,0.8882180438157667,0.9128787878787878,161,14,9,80,0.909438202247191,12,0.003550667566775761
0.9082406471183013,0.9071480519588168,0.9028029005458533,0.9166666666666666,161,14,8,81,0.915056179775281,6,0.0015868236927466502
0.9082406471183013,0.9082406471183014,0.9082406471183013,0.9166666666666666,161,14,8,81,0.915056179775281,1,1.1102230246251565e-16
0.9082406471183013,0.9082406471183014,0.9082406471183013,0.9166666666666666,161,14,8,81,0.915056179775281,1,1.1102230246251565e-16
0.9082406471183013,0.9082406471183014,0.9082406471183013,0.9166666666666666,161,14,8,81,0.915056179775281,1,1.1102230246251565e-16
0.9082406471183013,0.9082406471183014,0.9082406471183013,0.9166666666666666,161,14,8,81,0.915056179775281,1,1.1102230246251565e-16
0.9082406471183013,0.9082406471183014,0.9082406471183013,0.9166666666666666,161,14,8,81,0.915056179775281,1,1.1102230246251565e-16
0.9082406471183013,0.9082406471183014,0.9082406471183013,0.9166666666666666,161,14,8,81,0.915056179775281,1,1.1102230246251565e-16

0.8427736732821478,0.7877423390256593,0.7239312637542726,0.8598484848484849,157,18,19,70,0.8418298555377207,42,0.021177182753367024
0.846064139941691,0.8062533349346432,0.790383027377247,0.8598484848484849,153,22,15,74,0.8528731942215089,37,0.011463131068060515
0.846064139941691,0.8166418399093874,0.7954545454545454,0.8598484848484849,153,22,15,74,0.8528731942215089,36,0.011787420819649175
0.846064139941691,0.8262135217598373,0.8108491091757288,0.8598484848484849,153,22,15,74,0.8528731942215089,32,0.008296613792783885
0.8581900910010112,0.8403683812293151,0.8265331664580726,0.8712121212121212,155,20,14,75,0.8642054574638844,31,0.007530573338046346
0.8710267118430384,0.8591005820206774,0.8427736732821478,0.8825757575757576,156,19,12,77,0.8782985553772071,25,0.00647357203645433
0.8870990734141126,0.8755929631832209,0.8658451375214381,0.8977272727272727,159,16,11,78,0.8924879614767256,14,0.004177861708692897
0.8870990734141126,0.8845298034108177,0.878736041815158,0.8977272727272727,159,16,11,78,0.8924879614767256,5,0.002247072990628057
0.8870990734141126,0.8870990734141128,0.8870990734141126,0.8977272727272727,159,16,11,78,0.8924879614767256,1,1.1102230246251565e-16
0.8870990734141126,0.8870990734141128,0.8870990734141126,0.8977272727272727,159,16,11,78,0.8924879614767256,1,1.1102230246251565e-16
0.8870990734141126,0.8870990734141128,0.8870990734141126,0.8977272727272727,159,16,11,78,0.8924879614767256,1,1.1102230246251565e-16
0.8870990734141126,0.8870990734141128,0.8870990734141126,0.8977272727272727,159,16,11,78,0.8924879614767256,1,1.1102230246251565e-16
0.8870990734141126,0.8870990734141128,0.8870990734141126,0.8977272727272727,159,16,11,78,0.8924879614767256,1,1.1102230246251565e-16
0.8870990734141126,0.8870990734141128,0.8870990734141126,0.8977272727272727,159,16,11,78,0.8924879614767256,1,1.1102230246251565e-16

