accuracy_best,accuracy_mean,accuracy_worst,fit_time__best,score_time__best,test_f1_macro__best,test_recall_macro__best,#phenotypes,stddev
0.807313829787234,0.7209190307328606,0.36875,30,0.0938987154757134
0.8220301418439716,0.7897709810874705,0.747872340425532,0.0031249284744262694,0.006250333786010742,0.8132231117886433,0.8022089947089945,29,0.01518592991991313
0.8220301418439716,0.7989908392434989,0.7731826241134752,0.0046880245208740234,0.006250166893005371,0.8132231117886433,0.8022089947089945,28,0.010734248168001071
0.8241578014184399,0.8055348699763593,0.7922429078014184,0.0031255245208740234,0.00625004768371582,0.8175724665198348,0.8091181657848324,29,0.009334112415717457
0.8432624113475177,0.8331781914893618,0.8178191489361701,0.004686975479125976,0.006251335144042969,0.8345965609897499,0.8254453262786596,23,0.005546660591113295
0.8560283687943263,0.8461125886524823,0.8327127659574469,0.004673647880554199,0.0047027587890625,0.8451150747925775,0.8360008818342152,19,0.004367025685821736
0.8560283687943263,0.8510623522458629,0.8410904255319149,0.00312502384185791,0.006250500679016113,0.8451150747925775,0.8360008818342152,15,0.003781827392323084
0.856072695035461,0.8537012411347519,0.8433510638297873,0.0031252145767211915,0.006250429153442383,0.8475322962784263,0.8405202821869489,13,0.003439761056897431
0.858200354609929,0.8560564420803783,0.8475620567375886,0.0031247854232788084,0.0046883106231689455,0.8501521219864874,0.8419091710758378,8,0.002130719680967684
0.8603280141843973,0.8584057328605201,0.853945035460993,0.00312497615814209,0.004688119888305664,0.8506065259703031,0.8432980599647266,7,0.0019379739259962761
0.8603280141843973,0.8594739952718676,0.8560283687943263,0.0031253337860107423,0.006250238418579102,0.8506065259703031,0.8432980599647266,5,0.001617307902859307
0.8603280141843973,0.8597576832151301,0.8560283687943263,0.003125119209289551,0.0031252622604370115,0.8506065259703031,0.8432980599647266,5,0.0013463183144476767
0.8603280141843973,0.859971926713948,0.8560283687943263,0.004687881469726563,0.006250429153442383,0.8506065259703031,0.8432980599647266,4,0.0011153127843219893
0.8603280141843973,0.8599734042553192,0.856072695035461,0.004688382148742676,0.0046872377395629885,0.8506065259703031,0.8432980599647266,3,0.0011101046696807828

0.8074024822695035,0.7439745862884162,0.6484929078014184,30,0.04522174465460097
0.8200797872340425,0.7886790780141844,0.7353723404255319,0.0031250715255737305,0.0031252145767211915,0.7876898390185285,0.7871649029982363,29,0.020584925666531112
0.8284131205673759,0.8096616430260046,0.7859485815602836,0.0,0.007813239097595214,0.8036441856694696,0.8089638447971781,26,0.010518213123157115
0.8411347517730496,0.8161406619385343,0.8008421985815604,0.0,0.00781252384185791,0.8276219604650977,0.8246208112874779,25,0.008804369376573971
0.8411347517730496,0.8236347517730497,0.8135638297872341,0.007813072204589844,0.0,0.8276219604650977,0.8246208112874779,26,0.005870077548925071
0.8411347517730496,0.8285948581560285,0.8179078014184397,0.0,0.007813048362731934,0.8276219604650977,0.8246208112874779,25,0.005519241232368874
0.8411347517730496,0.8323995271867611,0.8179078014184397,0.0,0.007813143730163574,0.8276219604650977,0.8246208112874779,22,0.0055421030729572275
0.845345744680851,0.8365011820330969,0.8242464539007092,0.004687690734863281,0.0031248807907104494,0.8412903655989312,0.8348677248677248,23,0.005689398479073181
0.8517287234042554,0.8403738179669032,0.82854609929078,0.0,0.006250143051147461,0.836961268387997,0.8341402116402117,21,0.005308784762685114
0.8559397163120568,0.8467789598108748,0.8325797872340424,0.0,0.00781266689300537,0.8449935411261519,0.8420105820105821,20,0.005359594718660205
0.8560283687943262,0.8537056737588654,0.8389627659574469,0.003125643730163574,0.0031251907348632812,0.8427810203403598,0.8409303350970017,13,0.004057608392172102
0.8602393617021278,0.8549202127659574,0.8389627659574469,0.007813405990600587,0.0,0.8462110960743571,0.8435537918871251,15,0.004737159858534342
0.8602393617021278,0.8575398936170213,0.8496010638297872,0.007813215255737305,0.0,0.8462110960743571,0.8435537918871251,13,0.0027923268605043613
0.8602393617021278,0.858747044917258,0.8559397163120568,0.0,0.007812595367431641,0.8462110960743571,0.8435537918871251,9,0.0017478009189710575

0.822163120567376,0.753704196217494,0.6103280141843972,29,0.05332033950929113
0.8241578014184399,0.8122532505910165,0.7882092198581561,0.004687857627868652,0.006250596046447754,0.7928714858126622,0.7882583774250442,24,0.009086776244392894
0.8262854609929079,0.8165706264775413,0.8029698581560283,0.006249785423278809,0.006251049041748047,0.798901773321278,0.7947398589065255,25,0.0060853766066096
0.8284131205673759,0.8208037825059102,0.8136524822695035,0.006249570846557617,0.006251025199890137,0.8079293542141839,0.8014417989417989,24,0.003916750096588569
0.8431737588652484,0.8311317966903073,0.8199468085106384,0.0046874284744262695,0.006250786781311035,0.8130913069844958,0.8127292768959435,28,0.006188228321133894
0.847517730496454,0.8441356382978724,0.8347517730496454,0.004687190055847168,0.006251001358032226,0.8092693230593128,0.8110317460317461,17,0.0030332053075619223
0.855895390070922,0.8511761229314421,0.8431737588652484,0.004687762260437012,0.006250238418579102,0.82878225002838,0.8251190476190476,13,0.003526666860082753
0.855895390070922,0.8551241134751776,0.8516843971631205,0.004687690734863281,0.006250119209289551,0.82878225002838,0.8251190476190476,4,0.0013835468918368455
0.85802304964539,0.8558968676122933,0.8538120567375886,0.004686236381530762,0.007812929153442384,0.8302520748753979,0.8265079365079364,3,0.0005436649565295442
0.8601507092198583,0.859513888888889,0.855895390070922,0.004688239097595215,0.006249737739562988,0.831877024000347,0.8278968253968253,5,0.0011171903211175385
0.8601507092198583,0.8599379432624115,0.85802304964539,0.004687809944152832,0.006250452995300293,0.831877024000347,0.8278968253968253,3,0.000638297872340432
0.8601507092198583,0.8600797872340427,0.85802304964539,0.004686999320983887,0.007813739776611327,0.831877024000347,0.8278968253968253,2,0.00038192658206630725
0.8601507092198583,0.8600797872340427,0.85802304964539,0.004687094688415527,0.006251096725463867,0.831877024000347,0.8278968253968253,2,0.00038192658206630725
0.8601507092198583,0.8601507092198584,0.8601507092198583,0.003125452995300293,0.007813096046447754,0.831877024000347,0.8278968253968253,1,1.1102230246251565e-16

0.8134751773049645,0.7502378841607567,0.580363475177305,30,0.05446083265057566
0.8263741134751775,0.8034530141843972,0.7647163120567375,0.004687809944152832,0.004687762260437012,0.7937915645681384,0.7896031746031745,29,0.01379571611403421
0.8263741134751775,0.8102541371158393,0.7964982269503544,0.0031233787536621093,0.004687643051147461,0.7937915645681384,0.7896031746031745,29,0.007773996553325983
0.8325354609929076,0.8137913711583925,0.7964982269503544,0.004688787460327149,0.004686832427978516,0.8140115986142819,0.8096913580246914,30,0.008848970970978512
0.8368351063829786,0.8226802600472813,0.8070921985815603,0.003125286102294922,0.0046875,0.8207902611282384,0.8146693121693123,26,0.006639890747607345
0.8368351063829786,0.8283835697399528,0.8156028368794328,0.004687762260437012,0.0046885013580322266,0.8207902611282384,0.8146693121693123,26,0.004910397069732381
0.8368351063829786,0.8310608747044916,0.8240691489361703,0.004687094688415527,0.006251645088195801,0.8207902611282384,0.8146693121693123,24,0.004133699197083644
0.8368351063829789,0.8328945035460993,0.8240691489361703,0.0046880245208740234,0.00625,0.818681403640124,0.8140343915343914,25,0.0037359834441197406
0.8431294326241134,0.836706560283688,0.8283244680851064,0.0031257390975952147,0.006249856948852539,0.8289973078750169,0.8232716049382717,25,0.0038449933365932096
0.8431294326241134,0.8375620567375887,0.8284131205673761,0.004687857627868652,0.004689812660217285,0.829039065318735,0.8232716049382717,22,0.003946290341495832
0.8453014184397164,0.8401817375886526,0.8304521276595744,0.004688882827758789,0.0062493085861206055,0.8306136003659222,0.8246604938271606,18,0.004111407214097584
0.8453014184397164,0.8414745862884162,0.8304521276595744,0.004688882827758789,0.004686689376831055,0.8306136003659222,0.8246604938271606,16,0.00407112387714192
0.8453014184397164,0.8423286052009459,0.8325354609929076,0.006250524520874023,0.004687309265136719,0.8306136003659222,0.8246604938271606,15,0.0037399359538676544
0.8453014184397164,0.843169326241135,0.8325354609929076,0.004687786102294922,0.004687881469726563,0.8306136003659222,0.8246604938271606,11,0.003333348069418175

0.8222074468085105,0.757452718676123,0.60802304964539,29,0.051537671194766974
0.8305851063829788,0.8120656028368793,0.7754432624113475,0.0046874284744262695,0.0062508821487426754,0.8126883194014258,0.8093033509700176,26,0.012999990044930201
0.8348847517730498,0.8225753546099291,0.8053634751773048,0.004688668251037598,0.006250190734863281,0.8156763019688714,0.8117239858906524,27,0.006702465277091801
0.841223404255319,0.8276610520094564,0.8157358156028369,0.004688334465026855,0.007811975479125976,0.8264128561496982,0.8183112874779542,29,0.006224583686023529
0.858200354609929,0.840939716312057,0.8263297872340425,0.004687738418579101,0.006250452995300293,0.8317080933438004,0.8284303350970017,27,0.006866005501456576
0.8623670212765958,0.8545626477541373,0.8454343971631207,0.003125429153442383,0.006250762939453125,0.8334505213091384,0.8282936507936507,18,0.004346427475176557
0.8644946808510638,0.8590721040189125,0.8475620567375886,0.004687952995300293,0.006250572204589844,0.8398593811493708,0.8330158730158729,17,0.004179149435387257
0.8644946808510638,0.8611140661938533,0.8475620567375886,0.003125715255737305,0.006251311302185059,0.838414210488514,0.8315343915343915,13,0.0037264097217644485
