accuracy_best,accuracy_mean,accuracy_worst,f1_macro__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
0.7053173241852487,0.5248774710065564,0.46839840637450203,0.7656641604010026,7,0,0,0,0.7653061224489796,188,0.03806254975070542
0.7257075471698113,0.5328466812836953,0.3337526205450734,0.7692076830732292,6,0,0,0,0.7857142857142856,186,0.05242643198601064
0.7555031446540881,0.5408665361383255,0.3337526205450734,0.8031746031746032,8,0,0,0,0.8239795918367346,184,0.0649700651731767
0.7555031446540881,0.5567648480939562,0.3337526205450734,0.8031746031746032,8,0,0,0,0.8239795918367346,173,0.07443333516986383
0.7555031446540881,0.6082559587032464,0.3337526205450734,0.8031746031746032,8,0,0,0,0.8239795918367346,106,0.08088011883690478
0.7555031446540881,0.6082559587032464,0.3337526205450734,0.8031746031746032,8,0,0,0,0.8239795918367346,106,0.08088011883690478
0.7638364779874214,0.6424014019076866,0.42183288409703507,0.7972610096670246,8,0,0,0,0.8214285714285713,93,0.06659025525132804
0.7936320754716981,0.6743472571399804,0.46849056603773587,0.8357142857142857,8,0,0,0,0.8596938775510203,81,0.05736225970177306
0.7954177897574124,0.6952691872538918,0.5049528301886792,0.8675170068027211,8,0,0,0,0.8647959183673469,84,0.050865927694430844
0.8011320754716982,0.711749190981974,0.5049528301886792,0.8622758194186765,7,0,0,0,0.8647959183673469,71,0.04919990297694772
0.8275943396226415,0.718415930008147,0.5864493996569468,0.9030368128112489,8,0,0,0,0.9030612244897959,79,0.04757350701118241
0.8293800539083558,0.7241218608697383,0.5407008086253369,0.9030368128112489,8,0,0,0,0.9030612244897959,76,0.049623396381428986
0.8317610062893082,0.7297408965117691,0.5558962264150943,0.9030368128112489,8,0,0,0,0.9030612244897959,83,0.04983020462230846
0.8275943396226415,0.7381364979098468,0.5261006289308177,0.9030368128112489,8,0,0,0,0.9030612244897959,74,0.049095970135188294

0.7555031446540881,0.605268552398859,0.3337526205450734,0.6964183964183963,3,0,0,0,0.729591836734694,109,0.08198518580176332
0.7555031446540881,0.6069778072425478,0.3476415094339622,0.6964183964183963,3,0,0,0,0.729591836734694,115,0.07897897772908286
0.7412997903563942,0.6048605228759709,0.3860849056603774,0.5481665393430101,2,0,0,0,0.6096938775510203,114,0.07740521449609827
0.7412997903563942,0.600868777632221,0.33514150943396226,0.5481665393430101,2,0,0,0,0.6096938775510203,112,0.08279238576358558
0.7401886792452831,0.5791214256655294,0.2828092243186583,0.7717996289424862,8,0,0,0,0.8163265306122449,107,0.09143735725331381
0.7401886792452831,0.5791214256655294,0.2828092243186583,0.7717996289424862,8,0,0,0,0.8163265306122449,107,0.09143735725331381
0.7412997903563942,0.6177862400963815,0.31994609164420484,0.7823295985060691,7,1,0,0,0.8163265306122449,93,0.06607009964867883
0.7401886792452831,0.6396536328975008,0.3086792452830189,0.7762786233374469,8,0,0,0,0.8188775510204083,83,0.060107703471763176
0.7412997903563942,0.6558399331931171,0.2828092243186583,0.7669294990723563,7,0,0,0,0.8188775510204083,77,0.05217135213589589
0.7401886792452831,0.6682979264838934,0.4175471698113208,0.7856068743286789,8,0,0,0,0.8163265306122449,72,0.04561670339536263
0.7571698113207548,0.6708054339921086,0.3860849056603774,0.8032967032967033,7,0,0,0,0.8367346938775511,79,0.05515960619558574
0.7571698113207548,0.6846148850964056,0.42183288409703507,0.8032967032967033,7,0,0,0,0.8367346938775511,64,0.04003746283638815
0.7571698113207548,0.6833428823142268,0.41663807890222987,0.8032967032967033,7,0,0,0,0.8367346938775511,75,0.04982685595429709
0.742688679245283,0.686559102370222,0.4175471698113208,0.7857142857142857,7,0,0,0,0.8163265306122449,72,0.0534247586123514

0.7401886792452831,0.578752928832174,0.2828092243186583,0.3218781218781218,1,0,0,0,0.3443877551020408,106,0.09240945235125148
0.7555031446540881,0.5694134735023886,0.17283018867924527,0.8214912280701754,8,0,0,0,0.8316326530612245,110,0.10118920754895334
0.7894654088050315,0.5685874813341794,0.17283018867924527,0.8587588881706528,8,0,0,0,0.8698979591836734,116,0.10356361784193908
0.8275943396226415,0.5662597951053139,0.17283018867924527,0.9052154195011337,8,0,0,0,0.9081632653061223,120,0.10580661860415806
0.84874213836478,0.5692567232557798,0.17283018867924527,0.9225885225885225,8,0,0,0,0.923469387755102,132,0.11469520192653632
0.84874213836478,0.5692567232557798,0.17283018867924527,0.9225885225885225,8,0,0,0,0.923469387755102,132,0.11469520192653632
0.8520754716981133,0.6349638654977098,0.3337526205450734,0.9225885225885225,8,0,0,0,0.923469387755102,125,0.11099882016777286
0.8633423180592992,0.680283014320431,0.4186582809224319,0.9426170468187275,8,0,0,0,0.9438775510204082,110,0.09506464701958246
0.860167714884696,0.7053328225495679,0.42183288409703507,0.9426170468187275,8,0,0,0,0.9438775510204082,106,0.08110007868672356
0.8445754716981132,0.7290663294776502,0.48380503144654086,0.9233993597438975,8,0,0,0,0.9285714285714286,94,0.07261705679202302
0.8657232704402515,0.7481246079915891,0.44984276729559747,0.9426170468187275,8,0,0,0,0.9438775510204082,90,0.06873274420241518
0.8785377358490566,0.7448385147347412,0.45579514824797845,0.9617346938775511,8,0,0,0,0.9642857142857143,91,0.08749564088835551
0.8827044025157234,0.75190873591817,0.42183288409703507,0.9617346938775511,8,0,0,0,0.9642857142857143,94,0.08467471779516496
0.8860377358490567,0.7675921901735581,0.46758147512864495,0.9627504848093084,8,0,0,0,0.961734693877551,92,0.08508471187982057

0.691745283018868,0.4875855760471848,0.33514150943396226,0.7614468864468865,7,0,0,0,0.7627551020408163,194,0.03682776988529732
0.691745283018868,0.4927809672834165,0.33514150943396226,0.7614468864468865,7,0,0,0,0.7627551020408163,191,0.04919189833188936
0.7902229845626072,0.49956461421866744,0.33514150943396226,0.8690909967225756,7,0,0,0,0.8724489795918366,188,0.0582322391341661
0.7902229845626072,0.5147032252289323,0.33514150943396226,0.8690909967225756,7,0,0,0,0.8724489795918366,171,0.07164373330321454
0.8081132075471699,0.5469891040039624,0.22377358490566038,0.8890676783533926,7,0,0,0,0.8903061224489796,111,0.09884355344112866
0.8081132075471699,0.5469891040039624,0.22377358490566038,0.8890676783533926,7,0,0,0,0.8903061224489796,111,0.09884355344112866
0.8072041166380789,0.5820462709853039,0.3050314465408805,0.8895640307405014,7,0,0,0,0.8903061224489796,103,0.08281652913053236
0.7936320754716981,0.616447765049416,0.3223270440251572,0.870463570043402,7,0,0,0,0.8724489795918366,108,0.07615255260840116
0.8081132075471699,0.6427589801707725,0.22377358490566038,0.8895640307405014,7,0,0,0,0.8903061224489796,98,0.07461842440057508
0.8092243186582809,0.6808457483554181,0.4445283018867925,0.8890676783533926,7,0,0,0,0.8903061224489796,98,0.07012630662903001
0.8123989218328841,0.7044945240425193,0.5680696661828737,0.8895640307405014,7,0,0,0,0.8903061224489796,84,0.05601015231320668
0.8147798742138366,0.714778937501024,0.4526205450733753,0.8895640307405014,7,0,0,0,0.8903061224489796,89,0.05968947221012285
0.8350943396226416,0.7192782825141316,0.48456260720411665,0.9079531812725089,7,0,0,0,0.9107142857142857,83,0.06007742878766102
0.8350943396226416,0.7450146377338595,0.5261006289308177,0.9101940776310524,7,0,0,0,0.9107142857142857,78,0.0559822048309994

0.84874213836478,0.5758175307658798,0.17283018867924527,0.6982456140350878,3,1,0,0,0.6964285714285714,135,0.11443391001825175
0.84874213836478,0.5847343628331836,0.2916981132075472,0.6982456140350878,3,1,0,0,0.6964285714285714,131,0.10572314203128007
0.84874213836478,0.5880236206403658,0.2916981132075472,0.6982456140350878,3,1,0,0,0.6964285714285714,126,0.10092813376306146
0.84874213836478,0.5948609891418853,0.2916981132075472,0.6982456140350878,3,1,0,0,0.6964285714285714,117,0.09114337169868995
0.761455525606469,0.6098155891540326,0.40485175202156337,0.8160597572362277,7,0,0,0,0.8341836734693878,99,0.057432324695680444
0.761455525606469,0.6098155891540326,0.40485175202156337,0.8160597572362277,7,0,0,0,0.8341836734693878,99,0.057432324695680444
0.729874213836478,0.6310352980483875,0.42183288409703507,0.7816280358297165,6,0,0,0,0.7959183673469388,91,0.05076214726497179
0.7977987421383648,0.648906298693445,0.5407008086253369,0.866106442577031,7,0,0,0,0.8673469387755102,81,0.045390581480213
0.7977987421383648,0.6624603254580849,0.4665094339622642,0.866106442577031,7,0,0,0,0.8673469387755102,78,0.04942483898758292
0.8106132075471698,0.6708645352027426,0.43881401617250676,0.8879818594104308,7,0,0,0,0.8877551020408163,81,0.04773296349620485
0.8106132075471698,0.672534544569686,0.39025157232704405,0.8879818594104308,7,0,0,0,0.8877551020408163,79,0.04918861320190851
0.7977987421383648,0.6840358332966824,0.520545073375262,0.866106442577031,7,0,0,0,0.8673469387755102,74,0.03930545975113568
0.7977987421383648,0.6895340450822762,0.560062893081761,0.8645762132604238,7,0,0,0,0.8724489795918366,74,0.0395740860069258
0.8147798742138366,0.7024713088797995,0.4105660377358491,0.8820354457572502,6,0,0,0,0.8826530612244898,73,0.05329851657034314
