accuracy_best,accuracy_mean,accuracy_worst,f1_macro__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
0.8211111111111111,0.45758183843638794,0.24166666666666667,0.803921568627451,2,1,1,16,0.803921568627451,180,0.13064459806275697
0.8225,0.4712702858886604,0.2375,0.84375,3,0,2,15,0.9411764705882353,172,0.1390226871705012
0.8300000000000001,0.48904444755671,0.2375,0.84375,3,0,2,15,0.9411764705882353,174,0.14512989274938476
0.8300000000000001,0.499835521694642,0.2375,0.84375,3,0,2,15,0.9411764705882353,151,0.14532012662194957
0.8300000000000001,0.49888769980019987,0.23500000000000001,0.84375,3,0,2,15,0.9411764705882353,76,0.14930766290365236
0.8300000000000001,0.49888769980019987,0.23500000000000001,0.84375,3,0,2,15,0.9411764705882353,76,0.14930766290365236
0.8674999999999999,0.5754879342879342,0.2375,0.9134199134199135,3,0,1,16,0.9705882352941176,68,0.1486836402599184
0.8674999999999999,0.6254884754134754,0.24166666666666667,0.9134199134199135,3,0,1,16,0.9705882352941176,63,0.14758073040495734
0.88,0.6888184662559662,0.28111111111111114,0.9134199134199135,3,0,1,16,0.9705882352941176,68,0.14412640216066072
0.8692857142857142,0.7245791472416474,0.2361111111111111,0.9134199134199135,3,0,1,16,0.9705882352941176,62,0.15412869564842283
0.8716666666666666,0.7363596792096792,0.2361111111111111,0.9134199134199135,3,0,1,16,0.9705882352941176,60,0.1603369333529925
0.92,0.7686291125541126,0.2361111111111111,1.0,3,0,0,17,1.0,51,0.13024155796134515
0.92,0.7428574009324009,0.2361111111111111,1.0,3,0,0,17,1.0,58,0.16888613214842585
0.92,0.7480223124098124,0.2375,1.0,3,0,0,17,1.0,54,0.17089832233866598

0.8674999999999999,0.6007298792178457,0.38000000000000006,0.9134199134199135,3,0,1,16,0.9705882352941176,162,0.06656289048601616
0.8674999999999999,0.6069204573758836,0.37111111111111117,0.9134199134199135,3,0,1,16,0.9705882352941176,158,0.0876634649528631
0.8674999999999999,0.6071445669861858,0.2361111111111111,0.9134199134199135,3,0,1,16,0.9705882352941176,161,0.10899011312843482
0.9083333333333333,0.6295454398171555,0.2361111111111111,1.0,3,0,0,17,1.0,145,0.14301065074085853
0.9125,0.6700358960483962,0.2361111111111111,1.0,3,0,0,17,1.0,84,0.18939209661680217
0.9125,0.6700358960483962,0.2361111111111111,1.0,3,0,0,17,1.0,84,0.18939209661680217
0.9125,0.7533151286213787,0.2375,1.0,3,0,0,17,1.0,71,0.1546429982687867
0.9125,0.8198432171994671,0.38000000000000006,1.0,3,0,0,17,1.0,49,0.10504867664941012
0.925,0.8453371087246089,0.41500000000000004,1.0,3,0,0,17,1.0,49,0.07520335405363757
0.925,0.8582100975413476,0.3275,1.0,3,0,0,17,1.0,41,0.06970549131654785
0.9166666666666667,0.8591846445221445,0.37250000000000005,1.0,3,0,0,17,1.0,33,0.07633859984193699
0.9166666666666667,0.8618290348540348,0.41750000000000004,1.0,3,0,0,17,1.0,36,0.0819507745579801
0.92,0.8666981143856144,0.37111111111111117,1.0,3,0,0,17,1.0,35,0.08072247791028757
0.92,0.8855839008214008,0.55,1.0,3,0,0,17,1.0,30,0.06734721011446362

0.9125,0.6477864371739372,0.19111111111111112,0.3483709273182957,3,0,13,4,0.6176470588235294,81,0.19419919313891848
0.9125,0.6269684371184373,0.19111111111111112,0.3483709273182957,3,0,13,4,0.6176470588235294,80,0.19833483132040802
0.9125,0.6188094474969476,0.19111111111111112,0.3483709273182957,3,0,13,4,0.6176470588235294,84,0.19251839207650884
0.9125,0.5772452034077035,0.19111111111111112,0.3483709273182957,3,0,13,4,0.6176470588235294,86,0.17995764847001175
0.7816666666666667,0.48592155760905764,0.19000000000000003,0.7402597402597403,2,1,2,15,0.7745098039215685,66,0.11079419448132748
0.7816666666666667,0.48592155760905764,0.19000000000000003,0.7402597402597403,2,1,2,15,0.7745098039215685,66,0.11079419448132748
0.7792857142857142,0.5173875083250083,0.19111111111111112,0.6571428571428571,1,2,1,16,0.6372549019607843,62,0.08407372146446845
0.7816666666666667,0.5403431485181486,0.19111111111111112,0.7402597402597403,2,1,2,15,0.7745098039215685,58,0.08120491892753148
0.7816666666666667,0.5463187673437673,0.32611111111111113,0.7402597402597403,2,1,2,15,0.7745098039215685,56,0.07692833763748412
0.7533333333333334,0.5421121336996337,0.1925,0.6875,2,1,3,14,0.7450980392156863,62,0.09209574806330804
0.79,0.5670209589022089,0.3275,0.6571428571428571,1,2,1,16,0.6372549019607843,58,0.07889485898164285
0.8225,0.5775811972749473,0.32611111111111113,0.803921568627451,2,1,1,16,0.803921568627451,58,0.08548844742241403
0.8242857142857143,0.5902777847152847,0.32611111111111113,0.803921568627451,2,1,1,16,0.803921568627451,57,0.09608505607958844
0.8225,0.5934760253635253,0.1925,0.803921568627451,2,1,1,16,0.803921568627451,64,0.11430487657904725

0.8300000000000001,0.5057551545676546,0.23500000000000001,0.6865203761755485,3,0,5,12,0.8529411764705883,82,0.15282784326824797
0.8300000000000001,0.5117882284382285,0.23500000000000001,0.6865203761755485,3,0,5,12,0.8529411764705883,84,0.15265394691768405
0.8242857142857143,0.5105887404262404,0.23500000000000001,0.6865203761755485,3,0,5,12,0.8529411764705883,81,0.15153321568274752
0.8242857142857143,0.5351400044400044,0.23500000000000001,0.7222222222222222,1,2,0,17,0.6666666666666666,77,0.15723836951883838
0.8266666666666667,0.5802546273171274,0.1942857142857143,0.7222222222222222,1,2,0,17,0.6666666666666666,72,0.16051751800374284
0.8266666666666667,0.5802546273171274,0.1942857142857143,0.7222222222222222,1,2,0,17,0.6666666666666666,72,0.16051751800374284
0.865,0.6492714736652236,0.2,0.8857142857142857,2,1,0,17,0.8333333333333333,63,0.12211819309257636
0.8242857142857143,0.683782568126318,0.32611111111111113,0.7222222222222222,1,2,0,17,0.6666666666666666,48,0.0958965086793268
0.8242857142857143,0.6830750152625155,0.2842857142857143,0.84375,3,0,2,15,0.9411764705882353,57,0.10447745382357539
