accuracy_best,accuracy_mean,accuracy_worst,fit_time__best,score_time__best,test_f1_macro__best,test_recall_macro__best,#phenotypes,stddev
0.9756410256410255,0.7443162393162391,0.0,28,0.1951537078399681
0.9839743589743591,0.9589743589743591,0.9115384615384615,0.0,0.00469355583190918,0.9848003848003849,0.9866666666666667,17,0.01659831480452781
0.9839743589743591,0.9754914529914529,0.9596153846153846,0.0,0.003125452995300293,0.9848003848003849,0.9866666666666667,9,0.005716001674302097
0.9839743589743591,0.9828846153846152,0.9756410256410255,0.0,0.0031247854232788084,0.9848003848003849,0.9866666666666667,4,0.00278016005669255
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0,0.004688072204589844,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0,0.0031251430511474608,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0,0.003125429153442383,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0,0.00312502384185791,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0,0.003125309944152832,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.001562643051147461,0.0015627145767211914,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0015625476837158204,0.0015626668930053711,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0015625,0.0031252145767211915,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0,0.003125166893005371,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16
0.9839743589743591,0.9839743589743589,0.9839743589743591,0.0,0.0031252384185791017,0.9848003848003849,0.9866666666666667,1,2.220446049250313e-16

1.0,0.7851068376068375,0.36538461538461536,26,0.16124929036681554
1.0,0.9553205128205129,0.8544871794871796,0.0015625238418579101,0.0,1.0,1.0,20,0.029667393375108975
1.0,0.9774358974358975,0.9115384615384615,0.0,0.0031251430511474608,1.0,1.0,11,0.02006208859120221
