accuracy_best,accuracy_mean,accuracy_worst,fit_time__best,score_time__best,test_f1_macro__best,test_recall_macro__best,#phenotypes,stddev
0.8638888888888889,0.8044907407407408,0.7125,28,0.04333345698779446
0.8638888888888889,0.8405092592592592,0.8027777777777778,0.0,0.004687786102294922,0.8394555444555444,0.8416666666666666,16,0.017206098087174222
0.8861111111111111,0.8510185185185184,0.8291666666666666,0.0031250953674316407,0.0015625238418579101,0.859364801864802,0.85,15,0.01290961243719052
0.898611111111111,0.8659259259259258,0.8388888888888889,0.0015621662139892578,0.0031258344650268556,0.8790009990009988,0.875,18,0.016004328975416635
0.898611111111111,0.8887037037037039,0.8736111111111111,0.0015625715255737304,0.0031251907348632812,0.8790009990009988,0.875,8,0.008024632003579137
0.9222222222222223,0.9001851851851851,0.8861111111111111,0.0,0.004687714576721192,0.9052347652347652,0.9,7,0.008840532046133375
0.9222222222222223,0.9113888888888887,0.8875,0.001562190055847168,0.0031252145767211915,0.9052347652347652,0.9,6,0.010808375810191
0.9222222222222223,0.9194907407407406,0.898611111111111,0.003125,0.0015627145767211914,0.9052347652347652,0.9,4,0.005821011383374668
0.9222222222222223,0.9211111111111109,0.9111111111111111,0.0,0.0031252384185791017,0.9052347652347652,0.9,2,0.0033333333333333544
0.9222222222222223,0.9222222222222219,0.9222222222222223,0.0015625,0.00312502384185791,0.9052347652347652,0.9,1,3.3306690738754696e-16
0.9222222222222223,0.9222222222222219,0.9222222222222223,0.0,0.0031244754791259766,0.9052347652347652,0.9,1,3.3306690738754696e-16
0.9222222222222223,0.9222222222222219,0.9222222222222223,0.001563096046447754,0.001562190055847168,0.9052347652347652,0.9,1,3.3306690738754696e-16
0.9222222222222223,0.9222222222222219,0.9222222222222223,0.001562213897705078,0.0015629053115844727,0.9052347652347652,0.9,1,3.3306690738754696e-16
0.9222222222222223,0.9222222222222219,0.9222222222222223,0.0015626192092895509,0.0031251907348632812,0.9052347652347652,0.9,1,3.3306690738754696e-16

0.8083333333333332,0.7537037037037037,0.6916666666666667,23,0.02874996272437494
0.8277777777777778,0.7813425925925925,0.7069444444444445,0.001563119888305664,0.0031246662139892576,0.7916200466200466,0.7816666666666665,22,0.023399606426877873
0.8277777777777778,0.791574074074074,0.7597222222222222,0.0015629291534423827,0.003124856948852539,0.7916200466200466,0.7816666666666665,21,0.014667672056823795
0.8402777777777779,0.7984722222222224,0.7597222222222222,0.0015627145767211914,0.001562643051147461,0.8057042957042958,0.8,23,0.016575173251364747
0.8430555555555556,0.8207870370370368,0.7847222222222223,0.0,0.003125286102294922,0.8237862137862138,0.8333333333333333,17,0.014696358016783467
0.8541666666666666,0.8368981481481481,0.8194444444444444,0.0,0.0031251430511474608,0.8370979020979021,0.85,9,0.010618012912816386
0.8541666666666666,0.8425462962962964,0.8208333333333332,0.003125643730163574,0.001562190055847168,0.8370979020979021,0.85,6,0.009299565051704928
0.8541666666666666,0.8480555555555557,0.8208333333333332,0.0,0.004687905311584473,0.8370979020979021,0.85,7,0.00855116529974359
0.8652777777777777,0.8552777777777779,0.8430555555555556,0.0046883106231689455,0.0,0.8482517482517482,0.8583333333333334,3,0.0066357306915440185
0.8763888888888889,0.8608333333333336,0.8430555555555556,0.0015626907348632812,0.0031252384185791017,0.8583166833166832,0.8666666666666668,6,0.009340385342902584
0.8763888888888889,0.86375,0.8430555555555556,0.0015625476837158204,0.0015630722045898438,0.8583166833166832,0.8666666666666668,6,0.009875446023161628
0.8763888888888889,0.8689351851851853,0.8430555555555556,0.0,0.0031257390975952147,0.8583166833166832,0.8666666666666668,6,0.009732027683159818
0.8763888888888889,0.8707870370370371,0.8430555555555556,0.0015627384185791016,0.0031250953674316407,0.8583166833166832,0.8666666666666668,6,0.0090472250177202
