accuracy_best,accuracy_mean,accuracy_worst,fit_time__best,score_time__best,test_f1_macro__best,test_recall_macro__best,#phenotypes,stddev
0.849537208441318,0.769337899543379,0.6394113291373565,30,0.06448691539262053
0.8644946316179194,0.8395341231642603,0.8184746390225843,0.0038008928298950196,0.006100296974182129,0.8466577945863663,0.844580782312925,30,0.011598871982897803
0.8658459829692706,0.852173886214982,0.8387819326175489,0.0036813974380493163,0.0063200235366821286,0.8491212060698048,0.8483732993197279,29,0.007748102192663095
0.8726952980377638,0.8635986671603109,0.8415771936319881,0.0038031339645385742,0.0061006307601928714,0.8579634642058007,0.8606658163265305,18,0.007133768939969114
0.8726952980377638,0.8718357398494387,0.8645871899296557,0.0037012338638305665,0.00640106201171875,0.858016117560157,0.8606658163265305,6,0.002142926127731656
0.8726952980377638,0.8726952980377641,0.8726952980377638,0.0037940263748168944,0.006477141380310058,0.858016117560157,0.8606658163265305,1,3.3306690738754696e-16
0.8726952980377638,0.8726952980377641,0.8726952980377638,0.003899836540222168,0.006301522254943848,0.858016117560157,0.8606658163265305,1,3.3306690738754696e-16
0.8767493520918178,0.8740016043440704,0.8726952980377638,0.003998374938964844,0.00640401840209961,0.8623091360926887,0.8646853741496597,3,0.0015401190087638028
0.8781192151055166,0.8767141799333582,0.8726952980377638,0.0039008378982543944,0.0067014932632446286,0.8637310917170437,0.8657270408163266,5,0.001465537260083276
0.8794890781192152,0.8792175737381214,0.8726952980377638,0.0038004636764526365,0.006501960754394531,0.8650032031932131,0.8658103741496598,3,0.0012351809503245135
0.8794890781192152,0.879489078119215,0.8794890781192152,0.003899359703063965,0.006603455543518067,0.8650032031932131,0.8658103741496598,1,2.220446049250313e-16
0.8794890781192152,0.879489078119215,0.8794890781192152,0.0038004159927368165,0.006402444839477539,0.8650032031932131,0.8658103741496598,1,2.220446049250313e-16
0.8794890781192152,0.879489078119215,0.8794890781192152,0.004200935363769531,0.007001519203186035,0.8650032031932131,0.8658103741496598,1,2.220446049250313e-16
0.8794890781192152,0.879489078119215,0.8794890781192152,0.0038005352020263673,0.006401729583740234,0.8650032031932131,0.8658103741496598,1,2.220446049250313e-16

0.8618659755646059,0.7709033691225471,0.646353202517586,30,0.06815435291420896
0.8740836727138097,0.8564025669505121,0.8171603109959275,0.004000568389892578,0.006401777267456055,0.860010531034677,0.8627083333333333,29,0.011778606489620435
0.8781192151055166,0.8682037516969021,0.8591632728619029,0.004002141952514649,0.006300425529479981,0.8645235195430129,0.8677287414965986,25,0.004548333353473122
0.8781192151055166,0.8726681475996544,0.8646057015920029,0.0038997173309326173,0.006502676010131836,0.8645235195430129,0.8677287414965986,20,0.0033620010271935715
0.8781377267678637,0.8762816240898432,0.8686042206590152,0.004501867294311524,0.00650022029876709,0.864150918583165,0.8667491496598639,12,0.0024125222107576638
0.8781377267678637,0.8779982722448476,0.8767863754165124,0.004401087760925293,0.006901431083679199,0.864150918583165,0.8667491496598639,3,0.00040403891216100944
0.8848944835246204,0.8818258669628531,0.8781377267678637,0.006602287292480469,0.010001778602600098,0.8715686617477685,0.8738103741496598,10,0.0027461087987747028
0.8848944835246204,0.8838121683327159,0.8781377267678637,0.0038004159927368165,0.006501460075378418,0.8715686617477685,0.8738103741496598,6,0.0021918138285747187
0.8848944835246204,0.8842626187831663,0.8781377267678637,0.0038008928298950196,0.00650181770324707,0.8715686617477685,0.8738103741496598,4,0.0018064052405157988
0.8848944835246204,0.8846692582993948,0.8781377267678637,0.003800058364868164,0.006402254104614258,0.8715686617477685,0.8738103741496598,2,0.0012128749565618131
0.8848944835246204,0.8848488214241634,0.8835246205109218,0.003701949119567871,0.006302380561828613,0.8715686617477685,0.8738103741496598,2,0.0002458979363988248
0.8848944835246204,0.8848944835246201,0.8848944835246204,0.003700518608093262,0.0062015771865844725,0.8715686617477685,0.8738103741496598,1,3.3306690738754696e-16
0.8848944835246204,0.8848944835246201,0.8848944835246204,0.0038995981216430665,0.006402945518493653,0.8715686617477685,0.8738103741496598,1,3.3306690738754696e-16
0.8848944835246204,0.8848944835246201,0.8848944835246204,0.0036005735397338866,0.006501936912536621,0.8715686617477685,0.8738103741496598,1,3.3306690738754696e-16

0.8685486856719733,0.7852239911144021,0.6450203628285821,30,0.055261753982872266
0.8685486856719733,0.850458472170801,0.8291743798593114,0.004300999641418457,0.006601071357727051,0.850939491132832,0.850623299319728,29,0.009068823749885336
0.8753239540910774,0.8648327779834631,0.8495001851166235,0.004000043869018555,0.0070028543472290036,0.8586321786094533,0.8567049319727891,29,0.006755087852489286
0.883395038874491,0.8752955695421449,0.8575897815623842,0.004201149940490723,0.00690147876739502,0.8678673353594067,0.8668078231292518,20,0.006043798801756016
0.883395038874491,0.8809194125632481,0.8725286930766384,0.004501199722290039,0.006901454925537109,0.8678673353594067,0.8668078231292518,8,0.003492449464764165
0.883395038874491,0.8830803406145871,0.8780081451314329,0.004200935363769531,0.00690155029296875,0.8678673353594067,0.8668078231292518,3,0.0011899990004000905
0.883395038874491,0.8830803406145871,0.8780081451314329,0.004499983787536621,0.006702685356140136,0.8678673353594067,0.8668078231292518,3,0.0011899990004000905
0.883395038874491,0.8832154757497221,0.8780081451314329,0.004401540756225586,0.00680229663848877,0.8678673353594067,0.8668078231292518,2,0.0009669770201629881
0.883395038874491,0.8833950388744908,0.883395038874491,0.004400205612182617,0.006501698493957519,0.8678673353594067,0.8668078231292518,1,2.220446049250313e-16
0.883395038874491,0.8833950388744908,0.883395038874491,0.0045010089874267575,0.006802225112915039,0.8678673353594067,0.8668078231292518,1,2.220446049250313e-16
0.883395038874491,0.8833950388744908,0.883395038874491,0.004500246047973633,0.006902384757995606,0.8678673353594067,0.8668078231292518,1,2.220446049250313e-16
0.883395038874491,0.8833950388744908,0.883395038874491,0.004500484466552735,0.006702136993408203,0.8678673353594067,0.8668078231292518,1,2.220446049250313e-16
0.883395038874491,0.8833950388744908,0.883395038874491,0.004600977897644043,0.007001709938049316,0.8678673353594067,0.8668078231292518,1,2.220446049250313e-16
0.883395038874491,0.8833950388744908,0.883395038874491,0.004700922966003418,0.0071018457412719725,0.8678673353594067,0.8668078231292518,1,2.220446049250313e-16

0.84415031469826,0.7597056645686783,0.5878933728248796,30,0.06371689335426986
0.8509070714550167,0.832951376033568,0.8020733061828953,0.0045011043548583984,0.00690150260925293,0.8348155343329606,0.8400238095238095,29,0.01002578312096949
0.8536097741577194,0.8410829322473159,0.8238985560903369,0.004700946807861328,0.007201766967773438,0.8374857157853011,0.840188775510204,27,0.005844606351567389
0.8590151795631249,0.8505072195483154,0.8400777489818587,0.005000066757202148,0.008003973960876464,0.8432332758562804,0.8452500000000001,19,0.004419502146558776
0.8604035542391706,0.8589448352462052,0.8536282858200666,0.004800963401794434,0.007101678848266601,0.8445764624563706,0.8462916666666667,8,0.001258342871644027
0.8617363939281747,0.8612446007651489,0.8590522028878194,0.005000424385070801,0.0070023775100708004,0.8454459305080361,0.8463324829931972,5,0.0007334089702786199
0.8617363939281747,0.8615142539800076,0.8604035542391706,0.004800248146057129,0.00730133056640625,0.8454459305080361,0.8463324829931972,2,0.0004967200246204767
0.8617363939281747,0.8617363939281749,0.8617363939281747,0.00439906120300293,0.007102608680725098,0.8454459305080361,0.8463324829931972,1,2.220446049250313e-16
0.8617363939281747,0.8617363939281749,0.8617363939281747,0.0047005414962768555,0.007202029228210449,0.8454459305080361,0.8463324829931972,1,2.220446049250313e-16
0.8617363939281747,0.8617363939281749,0.8617363939281747,0.004499006271362305,0.007002067565917969,0.8454459305080361,0.8463324829931972,1,2.220446049250313e-16
0.8617363939281747,0.8617363939281749,0.8617363939281747,0.00470120906829834,0.007300615310668945,0.8454459305080361,0.8463324829931972,1,2.220446049250313e-16
0.8617363939281747,0.8617363939281749,0.8617363939281747,0.004201126098632812,0.007001495361328125,0.8454459305080361,0.8463324829931972,1,2.220446049250313e-16
0.8617363939281747,0.8617363939281749,0.8617363939281747,0.004801106452941894,0.007201600074768067,0.8454459305080361,0.8463324829931972,1,2.220446049250313e-16
0.8617363939281747,0.8617363939281749,0.8617363939281747,0.0049010515213012695,0.008002066612243652,0.8454459305080361,0.8463324829931972,1,2.220446049250313e-16

0.8590892262125139,0.7783580155497964,0.6285449833395038,30,0.05740881172584701
0.8590892262125139,0.84453412316426,0.8226027397260275,0.005200481414794922,0.008202576637268066,0.8442233223339043,0.8483537414965987,30,0.008966688138291365
0.861754905590522,0.851702455880538,0.8428359866716031,0.004100728034973145,0.006701469421386719,0.8457227041658472,0.8463520408163265,27,0.005833395562355947
0.861754905590522,0.8560742934715538,0.8441132913735654,0.004100823402404785,0.007001686096191406,0.8457227041658472,0.8463520408163265,26,0.0036012256764595286
0.8671788226582746,0.863436998642478,0.8550166604961126,0.0041007518768310545,0.006701540946960449,0.851216896571772,0.8505382653061224,12,0.0030281056151718107
0.87258422806368,0.8709157102307786,0.8631062569418735,0.004201722145080566,0.007200789451599121,0.8575348798494893,0.8575586734693876,5,0.0031762176736059742
0.87258422806368,0.8723139577934097,0.864476119955572,0.004101324081420899,0.006601023674011231,0.8575348798494893,0.8575586734693876,2,0.0014554499478741552
0.87258422806368,0.87258422806368,0.87258422806368,0.004201555252075195,0.007301187515258789,0.8575348798494893,0.8575586734693876,1,0.0
0.87258422806368,0.87258422806368,0.87258422806368,0.004000020027160644,0.007102417945861817,0.8575348798494893,0.8575586734693876,1,0.0
0.87258422806368,0.87258422806368,0.87258422806368,0.004100728034973145,0.006601905822753907,0.8575348798494893,0.8575586734693876,1,0.0
0.87258422806368,0.87258422806368,0.87258422806368,0.0046012639999389645,0.0077008485794067385,0.8575348798494893,0.8575586734693876,1,0.0
0.87258422806368,0.87258422806368,0.87258422806368,0.004000711441040039,0.0070017814636230465,0.8575348798494893,0.8575586734693876,1,0.0
0.87258422806368,0.87258422806368,0.87258422806368,0.0037009477615356444,0.006801295280456543,0.8575348798494893,0.8575586734693876,1,0.0
0.87258422806368,0.87258422806368,0.87258422806368,0.0039005041122436523,0.006701993942260742,0.8575348798494893,0.8575586734693876,1,0.0

0.8468345057386154,0.7675755892879178,0.6423176601258793,29,0.056071409807171624
0.8468345057386154,0.823517215845983,0.7790633098852278,0.003500628471374512,0.006601786613464356,0.8334744044871755,0.8440059523809526,30,0.014674049371590486
0.8495742317660125,0.8366407503393805,0.8129766753054424,0.0040006875991821286,0.006901860237121582,0.8351509418031003,0.8411275510204081,25,0.007311579116896732
0.8495742317660125,0.8413957793409848,0.8292484265087005,0.004000616073608398,0.0072018146514892575,0.8351509418031003,0.8411275510204081,26,0.004941110036489708
0.8509626064420586,0.8481007034431692,0.8427989633469085,0.004001212120056152,0.006700897216796875,0.8364469766204902,0.8431488095238094,15,0.0022274671338673624
0.8536653091447611,0.8528063680118478,0.8482599037393557,0.00390169620513916,0.0070007085800170895,0.8403457364085514,0.8491079931972789,7,0.0014611522963630533
0.8536653091447611,0.8536653091447614,0.8536653091447611,0.004000568389892578,0.0069019079208374025,0.8403457364085514,0.8491079931972789,1,2.220446049250313e-16
0.8549981488337652,0.8543292607676172,0.8536653091447611,0.004300904273986816,0.007302594184875488,0.8417457039960083,0.8501496598639455,3,0.0006639768551254745
0.8549981488337652,0.8547729236085401,0.8536653091447611,0.0043009757995605465,0.007101750373840332,0.8417457039960083,0.8501496598639455,3,0.0004953863653353319
0.8562939651980747,0.8550364062692829,0.8536653091447611,0.004099488258361816,0.00710289478302002,0.8426882255203088,0.8501692176870748,4,0.0006325272466309528
0.8562939651980747,0.8558169813649263,0.8549611255090707,0.0042009115219116214,0.007201480865478516,0.8426882255203088,0.8501692176870748,4,0.0006269176696559725
0.8562939651980747,0.8560779958040229,0.8549981488337652,0.004302620887756348,0.007000875473022461,0.8428879640547562,0.8501692176870748,2,0.00048292224615874963
0.8562939651980747,0.8561211896828331,0.8549981488337652,0.004600429534912109,0.007702422142028808,0.8428879640547562,0.8501692176870748,2,0.00044049286184310644
0.8562939651980747,0.8562075774404538,0.8549981488337652,0.0042013883590698246,0.006901049613952636,0.8428879640547562,0.8501692176870748,2,0.0003232333914280599

0.8671047760088856,0.7655596692582997,0.6368382080710849,30,0.0629160516717148
0.8671047760088856,0.8508330248056274,0.8265087004813033,0.005101418495178223,0.007801508903503418,0.8484539602373626,0.8481003401360544,28,0.010100313117885035
0.8725286930766384,0.8651783290139453,0.8496297667530543,0.004800963401794434,0.0073016643524169925,0.8554519913034413,0.8552040816326529,24,0.0053049892705228805
0.8725286930766384,0.871852400345551,0.8698259903739356,0.0050038576126098635,0.007499909400939942,0.8554519913034413,0.8552040816326529,5,0.0009700856846192647
0.8725286930766384,0.8724830309761819,0.8711588300629396,0.005202841758728027,0.007399225234985351,0.8554519913034413,0.8552040816326529,2,0.0002458979363988647
0.8725286930766384,0.8725286930766385,0.8725286930766384,0.004700160026550293,0.007203936576843262,0.8554519913034413,0.8552040816326529,1,1.1102230246251565e-16
0.8725286930766384,0.8725286930766385,0.8725286930766384,0.004900050163269043,0.007602882385253906,0.8554519913034413,0.8552040816326529,1,1.1102230246251565e-16
0.8725286930766384,0.8725286930766385,0.8725286930766384,0.004801201820373535,0.007201433181762695,0.8554519913034413,0.8552040816326529,1,1.1102230246251565e-16
0.8725286930766384,0.8725286930766385,0.8725286930766384,0.00470128059387207,0.007301712036132812,0.8554519913034413,0.8552040816326529,1,1.1102230246251565e-16
0.8725286930766384,0.8725286930766385,0.8725286930766384,0.004801154136657715,0.007401561737060547,0.8554519913034413,0.8552040816326529,1,1.1102230246251565e-16
