f1_macro_best,f1_macro_mean,f1_macro_worst,accuracy__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
0.6306685366993922,0.5909765409980288,0.5425388590617523,0.684,38,37,42,133,0.6333333333333333,27,0.02389130041822972
0.6946480124361536,0.6326472744813572,0.5801971591694818,0.736,46,29,37,138,0.700952380952381,27,0.028452538758296706
0.7039011029683915,0.6677406139407177,0.6096564977179918,0.744,47,28,36,139,0.7104761904761905,29,0.023571390555824297
0.7278732827865775,0.7028906557489478,0.6434201636513776,0.768,48,27,31,144,0.7314285714285714,23,0.0176866075274748
0.7295963870282168,0.7285864934929516,0.7208673679261914,0.772,47,28,29,146,0.7304761904761905,5,0.0019468182055273904
0.7295963870282168,0.7292250387678094,0.7221751332617581,0.772,47,28,29,146,0.7304761904761905,3,0.0014693584303018543
0.7295963870282168,0.7295963870282167,0.7295963870282168,0.772,47,28,29,146,0.7304761904761905,1,1.1102230246251565e-16
0.7295963870282168,0.7295963870282167,0.7295963870282168,0.772,47,28,29,146,0.7304761904761905,1,1.1102230246251565e-16
0.7353809585708715,0.7315245775424349,0.7295963870282168,0.772,50,25,32,143,0.7419047619047618,2,0.002726873176046559
0.7353809585708715,0.7349953204680278,0.7295963870282168,0.772,50,25,32,143,0.7419047619047618,2,0.0014429256561264093
0.7353809585708715,0.7351881395194496,0.7295963870282168,0.772,50,25,32,143,0.7419047619047618,2,0.0010383623698618537
0.7353809585708715,0.7353809585708715,0.7353809585708715,0.772,50,25,32,143,0.7419047619047618,1,0.0
0.7353809585708715,0.7353809585708715,0.7353809585708715,0.772,50,25,32,143,0.7419047619047618,1,0.0
0.7353809585708715,0.7353809585708715,0.7353809585708715,0.772,50,25,32,143,0.7419047619047618,1,0.0

0.6859696710418526,0.6176483272217259,0.5527398144561869,0.724,47,28,41,134,0.6961904761904762,29,0.03046054574049822
0.6910677068924177,0.6477485140004747,0.5904877531749243,0.732,46,29,38,137,0.6980952380952381,29,0.02236980570258323
0.7049335116846329,0.6606380294696935,0.6290300822878727,0.76,41,34,26,149,0.699047619047619,26,0.016604823964655218
0.7333333333333333,0.6944824923559377,0.6290300822878727,0.776,47,28,28,147,0.7333333333333334,25,0.02568600086098399
0.7522206638616176,0.7459606604083595,0.6910677068924177,0.788,51,24,29,146,0.7571428571428571,8,0.014652634120729802
0.7522206638616176,0.7484031103100323,0.6910677068924177,0.788,51,24,29,146,0.7571428571428571,3,0.014319240158860727
0.7522206638616176,0.7494635930128363,0.6910677068924177,0.788,51,24,29,146,0.7571428571428571,3,0.01151294735255897
0.7522206638616176,0.7503212449075002,0.6952380952380952,0.788,51,24,29,146,0.7571428571428571,2,0.010228684105717312
0.7522206638616176,0.7522206638616176,0.7522206638616176,0.788,51,24,29,146,0.7571428571428571,1,0.0
0.7522206638616176,0.7522206638616176,0.7522206638616176,0.788,51,24,29,146,0.7571428571428571,1,0.0
0.7522206638616176,0.7522206638616176,0.7522206638616176,0.788,51,24,29,146,0.7571428571428571,1,0.0
0.7522206638616176,0.7522206638616176,0.7522206638616176,0.788,51,24,29,146,0.7571428571428571,1,0.0
0.7522206638616176,0.7522206638616176,0.7522206638616176,0.788,51,24,29,146,0.7571428571428571,1,0.0
0.7522206638616176,0.7522206638616176,0.7522206638616176,0.788,51,24,29,146,0.7571428571428571,1,0.0

0.6552623732856291,0.6042628145673948,0.5428571428571429,0.704,41,34,40,135,0.6590476190476191,29,0.03173824828968827
0.6888520120903219,0.6353730204920842,0.5703194452675873,0.748,39,36,27,148,0.6828571428571428,30,0.027561678859389874
0.6939217569832927,0.6607347810563089,0.5703194452675873,0.74,44,31,34,141,0.6961904761904762,28,0.025498080952720503
0.7142857142857143,0.6924283939533232,0.5703194452675873,0.76,45,30,30,145,0.7142857142857143,22,0.027733080504881893
0.7148200093501635,0.710212750621842,0.6510449530583758,0.756,47,28,33,142,0.719047619047619,8,0.011688518146284913
0.7258771929824561,0.7230202152743661,0.7142857142857143,0.768,47,28,30,145,0.7276190476190476,5,0.00462656776187804
0.7353297035692681,0.7346995361968138,0.7258771929824561,0.776,48,27,29,146,0.7371428571428571,2,0.0023578704040469233
0.7353297035692681,0.735329703569268,0.7353297035692681,0.776,48,27,29,146,0.7371428571428571,1,1.1102230246251565e-16
0.7353297035692681,0.735329703569268,0.7353297035692681,0.776,48,27,29,146,0.7371428571428571,1,1.1102230246251565e-16
0.7353297035692681,0.735329703569268,0.7353297035692681,0.776,48,27,29,146,0.7371428571428571,1,1.1102230246251565e-16
0.7353297035692681,0.735329703569268,0.7353297035692681,0.776,48,27,29,146,0.7371428571428571,1,1.1102230246251565e-16
0.7353297035692681,0.735329703569268,0.7353297035692681,0.776,48,27,29,146,0.7371428571428571,1,1.1102230246251565e-16
0.7353297035692681,0.735329703569268,0.7353297035692681,0.776,48,27,29,146,0.7371428571428571,1,1.1102230246251565e-16
0.7353297035692681,0.735329703569268,0.7353297035692681,0.776,48,27,29,146,0.7371428571428571,1,1.1102230246251565e-16

0.6476190476190476,0.6039718786507595,0.5615810063402131,0.704,38,37,37,138,0.6476190476190476,28,0.024093795272042494
0.6606053653033519,0.6252230678453835,0.5831730152622804,0.716,39,36,35,140,0.66,28,0.021592392663296416
0.6736793611793612,0.6403790571297956,0.5882740447957839,0.728,40,35,33,142,0.6723809523809523,26,0.02126085302036416
0.6976435705368289,0.6662263761346192,0.5928093141099113,0.752,41,34,28,147,0.6933333333333334,26,0.02302095984545716
0.7073970037453183,0.6975849494980744,0.6323813946288988,0.76,42,33,27,148,0.7028571428571428,11,0.01451280509583367
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16
0.7073970037453183,0.7073970037453182,0.7073970037453183,0.76,42,33,27,148,0.7028571428571428,1,1.1102230246251565e-16

0.683277027027027,0.6321270853845794,0.5788939624556063,0.736,41,34,32,143,0.6819047619047619,30,0.02711637484017955
0.6952380952380952,0.6573017926863879,0.6119682094436653,0.744,43,32,32,143,0.6952380952380952,26,0.020366545739410397
0.6964791582355322,0.6735455796016481,0.6206232881782515,0.748,42,33,30,145,0.6942857142857144,25,0.018344500741601183
0.7316603745651047,0.7126827533110309,0.6914849856026326,0.768,50,25,33,142,0.739047619047619,25,0.012299882434044377
0.7619047619047619,0.7395054861572041,0.701279113043819,0.8,50,25,25,150,0.7619047619047619,19,0.013842032915402692
0.7714285714285715,0.7673602734023867,0.7241701729780271,0.808,51,24,24,151,0.7714285714285715,5,0.009854485533886306
0.7714285714285715,0.7706666883531722,0.7485720791665876,0.808,51,24,24,151,0.7714285714285715,2,0.004102865924792581
