f1_macro_best,f1_macro_mean,f1_macro_worst,accuracy__best,tn__best,fp__best,fn__best,tp__best,recall__best,#phenotypes,stddev
0.9623663578047041,0.29868122146699,0.0,9,0.4231157002621812
0.9623663578047041,0.5907305626196113,0.0,13,0.41879217807480873
0.9623663578047041,0.8896776661271701,0.7595628415300547,14,0.04118410506408417
0.9623663578047041,0.8896776661271701,0.7595628415300547,0.9659090909090909,29,2,1,56,0.9589700056593096,14,0.04118410506408417
0.9623663578047041,0.8896776661271701,0.7595628415300547,0.9659090909090909,29,2,1,56,0.9589700056593096,14,0.04118410506408417
0.9747126436781608,0.9210986095538523,0.8635235732009925,0.9772727272727273,29,2,0,57,0.967741935483871,15,0.030449423265131337
1.0,0.9521646189862059,0.8690476190476191,1.0,31,0,0,57,1.0,13,0.02854590294187491
1.0,0.9776918801702184,0.9214285714285715,1.0,31,0,0,57,1.0,7,0.02052676201127943
1.0,0.9861499913775079,0.9362595972765464,1.0,31,0,0,57,1.0,6,0.01914964887851794
1.0,0.9887264076122562,0.9494252873563218,1.0,31,0,0,57,1.0,6,0.01565872320661989
1.0,0.9912422634364663,0.9623663578047041,1.0,31,0,0,57,1.0,5,0.01377181538563131
1.0,0.9924967181763094,0.9623663578047041,1.0,31,0,0,57,1.0,5,0.01276134435617935
1.0,0.9924967181763094,0.9623663578047041,1.0,31,0,0,57,1.0,5,0.01276134435617935
1.0,0.9937515105431771,0.9623663578047041,1.0,31,0,0,57,1.0,6,0.011973697826714718

0.8988505747126436,0.29440152073491566,0.0,8,0.4164151718348906
0.9228521332554062,0.5906956988411758,0.0,13,0.4180696248937158
0.9228521332554062,0.8809095269467605,0.8044444444444445,16,0.02894260122902753
0.9228521332554062,0.8809095269467605,0.8044444444444445,0.9318181818181818,26,5,1,56,0.9105829088851161,16,0.02894260122902753
0.9228521332554062,0.8809095269467605,0.8044444444444445,0.9318181818181818,26,5,1,56,0.9105829088851161,16,0.02894260122902753
0.9485680888369374,0.8957612444450167,0.8161658364133055,0.9545454545454546,27,4,0,57,0.935483870967742,15,0.030054990484310817
0.9485680888369374,0.9075779196683348,0.8362282878411911,0.9545454545454546,27,4,0,57,0.935483870967742,12,0.024235144602463107
0.9485680888369374,0.9199808198118034,0.8931390406800244,0.9545454545454546,27,4,0,57,0.935483870967742,10,0.01595000805420564
0.9485680888369374,0.9261358796589666,0.8952380952380952,0.9545454545454546,27,4,0,57,0.935483870967742,9,0.016224649112715324
0.9485680888369374,0.9292830844020099,0.8952380952380952,0.9545454545454546,27,4,0,57,0.935483870967742,9,0.015234035281724463
0.9485680888369374,0.9318380093338833,0.8952380952380952,0.9545454545454546,27,4,0,57,0.935483870967742,8,0.014513772930798054
0.9485680888369374,0.9340091855755611,0.8952380952380952,0.9545454545454546,27,4,0,57,0.935483870967742,8,0.014695646482585437
0.9485680888369374,0.9357683715762374,0.9074380165289255,0.9545454545454546,27,4,0,57,0.935483870967742,7,0.013968105532356768
0.9485680888369374,0.9379956165958905,0.9074380165289255,0.9545454545454546,27,4,0,57,0.935483870967742,7,0.012560032128361175

0.8129933211900425,0.26110470346606135,0.0,8,0.3694858805296042
0.8397085610200363,0.5196960871181503,0.0,15,0.3680883480374165
0.8397085610200363,0.7787634819358329,0.7275541795665634,16,0.026449447365068046
0.8397085610200363,0.7787634819358329,0.7275541795665634,0.8636363636363636,21,10,2,55,0.821165817770232,16,0.026449447365068046
0.8397085610200363,0.7787634819358329,0.7275541795665634,0.8636363636363636,21,10,2,55,0.821165817770232,16,0.026449447365068046
0.8397085610200363,0.7894318616536519,0.7313192993732927,0.8636363636363636,21,10,2,55,0.821165817770232,19,0.02543995031311452
0.8809917355371901,0.8328738136262935,0.7975149562816383,0.8977272727272727,23,8,1,56,0.8621958121109224,15,0.021482690757206123
0.9091847265221877,0.84536369352886,0.7975149562816383,0.9204545454545454,25,6,1,56,0.8944538766270514,13,0.024996846343563625
0.9121881682109765,0.8716487333081189,0.7975149562816383,0.9204545454545454,27,4,3,54,0.9091680814940577,9,0.035426211631908434
0.9121881682109765,0.8836172174776464,0.7975149562816383,0.9204545454545454,27,4,3,54,0.9091680814940577,11,0.033837114763117127
0.9121881682109765,0.8876820162744349,0.7975149562816383,0.9204545454545454,27,4,3,54,0.9091680814940577,9,0.03395826735027534
0.9121881682109765,0.8915260508932622,0.7975149562816383,0.9204545454545454,27,4,3,54,0.9091680814940577,8,0.03323241970433387
0.9121881682109765,0.8944495785716131,0.7975149562816383,0.9204545454545454,27,4,3,54,0.9091680814940577,8,0.03305325684724373
0.9121881682109765,0.8952858817315085,0.7975149562816383,0.9204545454545454,27,4,3,54,0.9091680814940577,7,0.03317387485826847

0.9074380165289255,0.2897302614993405,0.0,8,0.410480661615256
0.9074380165289255,0.5819057265536437,0.0,11,0.41246742169924266
0.9228521332554062,0.8733448021448036,0.7645484949832776,15,0.040682993611261334
0.9228521332554062,0.8733448021448036,0.7645484949832776,0.9318181818181818,26,5,1,56,0.9105829088851161,15,0.040682993611261334
0.9228521332554062,0.8733448021448036,0.7645484949832776,0.9318181818181818,26,5,1,56,0.9105829088851161,15,0.040682993611261334
0.9485680888369374,0.8988702273099114,0.8481568627450979,0.9545454545454546,27,4,0,57,0.935483870967742,11,0.021402821842470745
0.9617557583659277,0.9298938923458236,0.878508973768983,0.9659090909090909,28,3,0,57,0.9516129032258065,10,0.018165614030284546
0.9617557583659277,0.9445990720274533,0.9074380165289255,0.9659090909090909,28,3,0,57,0.9516129032258065,7,0.015396006198405792
0.9617557583659277,0.9512348011273055,0.9074380165289255,0.9659090909090909,28,3,0,57,0.9516129032258065,7,0.014642785044486038
0.9617557583659277,0.9543286260318737,0.9214285714285715,0.9659090909090909,28,3,0,57,0.9516129032258065,5,0.011597253948997376
0.9617557583659277,0.9547682150161735,0.9214285714285715,0.9659090909090909,28,3,0,57,0.9516129032258065,5,0.011620485254362708
0.9617557583659277,0.9569623266170647,0.9351319475158484,0.9659090909090909,28,3,0,57,0.9516129032258065,4,0.009219901145240654
0.9617557583659277,0.9574019156013643,0.9351319475158484,0.9659090909090909,28,3,0,57,0.9516129032258065,4,0.009123073165712786
0.9617557583659277,0.9574019156013643,0.9351319475158484,0.9659090909090909,28,3,0,57,0.9516129032258065,4,0.009123073165712786

0.878508973768983,0.2772854559470955,0.0,8,0.3930294478270703
0.878508973768983,0.5519498861285882,0.0,13,0.3916941411377973
0.878508973768983,0.8327194282830066,0.7313192993732927,16,0.035254233251766263
0.878508973768983,0.8327194282830066,0.7313192993732927,0.8977272727272727,22,9,0,57,0.8548387096774194,16,0.035254233251766263
0.878508973768983,0.8327194282830066,0.7313192993732927,0.8977272727272727,22,9,0,57,0.8548387096774194,16,0.035254233251766263
0.9214285714285715,0.8601202027373454,0.8044444444444445,0.9318181818181818,25,6,0,57,0.9032258064516129,13,0.026393009959330804
0.9351319475158484,0.892518768675512,0.8481568627450979,0.9431818181818182,26,5,0,57,0.9193548387096775,11,0.022450483348818356
0.9485680888369374,0.9099128451734803,0.8481568627450979,0.9545454545454546,27,4,0,57,0.935483870967742,9,0.026115570759681638
0.9485680888369374,0.9305385139221625,0.8481568627450979,0.9545454545454546,27,4,0,57,0.935483870967742,8,0.027492959688612904
0.9485680888369374,0.9383433459760584,0.8481568627450979,0.9545454545454546,27,4,0,57,0.935483870967742,6,0.023334746495818067
0.9485680888369374,0.9415332221739623,0.8481568627450979,0.9545454545454546,27,4,0,57,0.935483870967742,5,0.02192646556041015
0.9485680888369374,0.9424378727542411,0.8481568627450979,0.9545454545454546,27,4,0,57,0.935483870967742,4,0.021636263807440888
0.9485680888369374,0.9428857441316106,0.8481568627450979,0.9545454545454546,27,4,0,57,0.935483870967742,3,0.021619453191409847
0.9485680888369374,0.9452210479672092,0.8481568627450979,0.9545454545454546,27,4,0,57,0.935483870967742,2,0.018024366699700003

0.9074380165289255,0.2800075438185728,0.0,9,0.3962660908948062
0.9074380165289255,0.5654734642917499,0.0,16,0.40071334608023584
0.9074380165289255,0.8503476376973872,0.7994791666666666,20,0.030443557316190802
0.9074380165289255,0.8503476376973872,0.7994791666666666,0.9204545454545454,24,7,0,57,0.8870967741935484,20,0.030443557316190802
0.9074380165289255,0.8503476376973872,0.7994791666666666,0.9204545454545454,24,7,0,57,0.8870967741935484,20,0.030443557316190802
0.9228521332554062,0.8732220867353772,0.8053958425475454,0.9318181818181818,26,5,1,56,0.9105829088851161,16,0.026657039335385
0.9228521332554062,0.8952209730214779,0.8397085610200363,0.9318181818181818,26,5,1,56,0.9105829088851161,11,0.018895389443874547
0.9362595972765464,0.9044514257307619,0.8635235732009925,0.9431818181818182,27,4,1,56,0.9267119411431806,12,0.01585286569213688
0.9485680888369374,0.9098720386855121,0.8635235732009925,0.9545454545454546,27,4,0,57,0.935483870967742,12,0.01706748182639227
0.9485680888369374,0.9140964562079055,0.8664238008500303,0.9545454545454546,27,4,0,57,0.935483870967742,12,0.017686496101359445
0.9485680888369374,0.9190579820829999,0.878508973768983,0.9545454545454546,27,4,0,57,0.935483870967742,10,0.016805234281292745
0.9485680888369374,0.9226634301494706,0.878508973768983,0.9545454545454546,27,4,0,57,0.935483870967742,10,0.0176772303336243
0.9485680888369374,0.9231202093523799,0.878508973768983,0.9545454545454546,27,4,0,57,0.935483870967742,10,0.017815923402103872
0.9485680888369374,0.926805198531199,0.878508973768983,0.9545454545454546,27,4,0,57,0.935483870967742,9,0.01734181594063961

0.8931390406800244,0.2813808181594866,0.0,11,0.3983919741692783
0.9252971137521222,0.5690964319886547,0.0,19,0.4033588132389015
0.9252971137521222,0.8486356705453051,0.783282630740258,24,0.03429488182534172
0.9252971137521222,0.8486356705453051,0.783282630740258,0.9318181818181818,28,3,3,54,0.9252971137521222,24,0.03429488182534172
0.9252971137521222,0.8486356705453051,0.783282630740258,0.9318181818181818,28,3,3,54,0.9252971137521222,24,0.03429488182534172
0.9252971137521222,0.8685124958107687,0.7929411764705883,0.9318181818181818,28,3,3,54,0.9252971137521222,21,0.03152348085601821
0.9252971137521222,0.9092126558345066,0.8572902845348666,0.9318181818181818,28,3,3,54,0.9252971137521222,11,0.01958274187433491
0.9372772630078403,0.9240906547093636,0.8809917355371901,0.9431818181818182,28,3,2,55,0.9340690435766836,4,0.00832223894556212
0.9372772630078403,0.9240906547093636,0.8809917355371901,0.9431818181818182,28,3,2,55,0.9340690435766836,4,0.00832223894556212
0.9372772630078403,0.9250304210755301,0.9091847265221877,0.9431818181818182,28,3,2,55,0.9340690435766836,4,0.003723640103596227
0.9372772630078403,0.9251593724863151,0.9091847265221877,0.9431818181818182,28,3,2,55,0.9340690435766836,3,0.0036631672031519997
0.9372772630078403,0.9251593724863151,0.9091847265221877,0.9431818181818182,28,3,2,55,0.9340690435766836,3,0.0036631672031519997
0.9372772630078403,0.9251593724863151,0.9091847265221877,0.9431818181818182,28,3,2,55,0.9340690435766836,3,0.0036631672031519997
0.9372772630078403,0.9251593724863151,0.9091847265221877,0.9431818181818182,28,3,2,55,0.9340690435766836,3,0.0036631672031519997

0.8545454545454545,0.2700073143668019,0.0,10,0.38220045433426353
0.8545454545454545,0.5388632058214159,0.0,17,0.3816492687947052
0.8545454545454545,0.804635108358021,0.7351170568561873,19,0.02709535511260919
0.8545454545454545,0.804635108358021,0.7351170568561873,0.875,22,9,2,55,0.8372948500282966,19,0.02709535511260919
0.8545454545454545,0.804635108358021,0.7351170568561873,0.875,22,9,2,55,0.8372948500282966,19,0.02709535511260919
0.8635235732009925,0.8183472717276739,0.7708333333333333,0.8863636363636364,21,10,0,57,0.8387096774193548,17,0.024821391839806705
0.8952380952380952,0.8336741809799462,0.7708333333333333,0.9090909090909091,24,7,1,56,0.878324844368987,17,0.026414420441809895
0.9214285714285715,0.8474113424759337,0.7708333333333333,0.9318181818181818,25,6,0,57,0.9032258064516129,17,0.03472317081500864
0.9214285714285715,0.8629156079357511,0.7708333333333333,0.9318181818181818,25,6,0,57,0.9032258064516129,17,0.039399717857618685
0.9214285714285715,0.8704480150071707,0.7708333333333333,0.9318181818181818,25,6,0,57,0.9032258064516129,15,0.04135253501831094
0.9485680888369374,0.8894518105067226,0.7708333333333333,0.9545454545454546,27,4,0,57,0.935483870967742,13,0.05011897427933284
0.9485680888369374,0.9086095162453829,0.8044444444444445,0.9545454545454546,27,4,0,57,0.935483870967742,9,0.05226816520725227
0.9485680888369374,0.9156115395497687,0.8044444444444445,0.9545454545454546,27,4,0,57,0.935483870967742,9,0.050086809116542265
0.9485680888369374,0.9270704641433826,0.8044444444444445,0.9545454545454546,27,4,0,57,0.935483870967742,7,0.046361807622938116

0.8397085610200363,0.2720808802515033,0.0,9,0.384928698836236
0.9241379310344827,0.5524387378714828,0.0,12,0.3914499087002859
0.9241379310344827,0.8350879282421364,0.7822859970311726,16,0.03171452723447795
0.9241379310344827,0.8350879282421364,0.7822859970311726,0.9318181818181818,27,4,2,55,0.9179400113186191,16,0.03171452723447795
0.9241379310344827,0.8350879282421364,0.7822859970311726,0.9318181818181818,27,4,2,55,0.9179400113186191,16,0.03171452723447795
0.9241379310344827,0.8562911886290527,0.7878836573999679,0.9318181818181818,27,4,2,55,0.9179400113186191,13,0.03204006353548135
0.9362595972765464,0.9008298526502215,0.8362282878411911,0.9431818181818182,27,4,1,56,0.9267119411431806,12,0.02972847846403904
0.9362595972765464,0.9209916850926041,0.8664238008500303,0.9431818181818182,27,4,1,56,0.9267119411431806,8,0.017414122829700642
0.9362595972765464,0.9287965799596426,0.8952380952380952,0.9431818181818182,27,4,1,56,0.9267119411431806,4,0.010286750838356487
0.9362595972765464,0.9296046910424468,0.8952380952380952,0.9431818181818182,27,4,1,56,0.9267119411431806,4,0.010364865675246896
0.9362595972765464,0.9296046910424468,0.8952380952380952,0.9431818181818182,27,4,1,56,0.9267119411431806,4,0.010364865675246896
0.9362595972765464,0.9304128021252509,0.8952380952380952,0.9431818181818182,27,4,1,56,0.9267119411431806,4,0.010379670085175756
0.9362595972765464,0.9308776898347207,0.8988505747126436,0.9431818181818182,27,4,1,56,0.9267119411431806,4,0.009016677333423768
0.9362595972765464,0.9312817453761227,0.8988505747126436,0.9431818181818182,27,4,1,56,0.9267119411431806,4,0.008977113226910602

0.8952380952380952,0.2864764628361539,0.0,10,0.4054867000863862
0.8971361776738749,0.5728220337513701,0.0,15,0.4056958486989202
