accuracy_best,accuracy_mean,accuracy_worst,fit_time__best,score_time__best,test_f1_macro__best,test_recall_macro__best,#phenotypes,stddev
0.7271428571428572,0.6790952380952382,0.6114285714285714,26,0.026433032656498223
0.7414285714285714,0.7122857142857145,0.6885714285714286,0.003125166893005371,0.006250309944152832,0.6555452289020844,0.6479591836734694,21,0.012743412330421124
0.7414285714285714,0.718095238095238,0.6928571428571428,0.0015625953674316406,0.007812190055847168,0.6555452289020844,0.6479591836734694,23,0.010474025750374172
0.7514285714285714,0.7286666666666669,0.7114285714285715,0.004687619209289551,0.007813167572021485,0.6808979801434297,0.6714285714285714,22,0.010228234453968645
0.7528571428571429,0.7409523809523809,0.72,0.003125119209289551,0.007813072204589844,0.6884423702892006,0.680612244897959,19,0.008746881530461954
0.7671428571428571,0.7524285714285716,0.7357142857142858,0.004687166213989258,0.007813310623168946,0.6995814279010926,0.6880952380952381,18,0.009111180244193195
0.7671428571428571,0.7589523809523812,0.7414285714285714,0.004687356948852539,0.006251740455627442,0.7017283218982386,0.6908163265306122,11,0.008164410350532473
0.7671428571428571,0.7633809523809523,0.75,0.0031252384185791017,0.007813167572021485,0.7017283218982386,0.6908163265306122,9,0.005684246440503068
0.7671428571428571,0.7659047619047621,0.7542857142857142,0.0031251430511474608,0.004687809944152832,0.7017283218982386,0.6908163265306122,5,0.003334693600002218
0.7671428571428571,0.7669047619047621,0.76,0.004687070846557617,0.006251144409179688,0.7017283218982386,0.6908163265306122,2,0.0012821820969367824
0.7671428571428571,0.7671428571428573,0.7671428571428571,0.0031253576278686525,0.007812952995300293,0.7017283218982386,0.6908163265306122,1,2.220446049250313e-16
0.7671428571428571,0.7671428571428573,0.7671428571428571,0.0064853191375732425,0.00646662712097168,0.7017283218982386,0.6908163265306122,1,2.220446049250313e-16
0.7671428571428571,0.7671428571428573,0.7671428571428571,0.0031252622604370115,0.007813072204589844,0.7017283218982386,0.6908163265306122,1,2.220446049250313e-16
0.7671428571428571,0.7671428571428573,0.7671428571428571,0.0031250953674316407,0.009375858306884765,0.7017283218982386,0.6908163265306122,1,2.220446049250313e-16

0.7385714285714287,0.6823809523809525,0.6257142857142858,28,0.029996220472425953
0.7485714285714286,0.7193333333333332,0.6814285714285714,0.004687643051147461,0.006250452995300293,0.6747905222671099,0.6666666666666666,29,0.017209131152133676
0.7542857142857143,0.7330000000000001,0.6914285714285715,0.0046874284744262695,0.0062504768371582035,0.6735165071872458,0.6639455782312925,21,0.015133644996640869
0.7642857142857142,0.7477142857142857,0.7285714285714286,0.004687809944152832,0.007812929153442384,0.6914681806424057,0.6806122448979594,16,0.00776876705125069
0.7685714285714285,0.7660952380952379,0.7485714285714287,0.004687762260437012,0.009375858306884765,0.7012648797427559,0.6904761904761905,9,0.004300503582809726
0.77,0.7692857142857142,0.7642857142857142,0.006250548362731934,0.006250143051147461,0.6974689344947202,0.6846938775510205,5,0.001416616645775577
0.77,0.7699523809523808,0.7685714285714285,0.006250238418579102,0.007812738418579102,0.6974689344947202,0.6846938775510205,2,0.0002564364193873803
0.77,0.7699523809523808,0.7685714285714286,0.004688072204589844,0.006250572204589844,0.6974689344947202,0.6846938775510205,2,0.00025643641938736037
0.77,0.7699999999999999,0.77,0.004687976837158203,0.006250691413879394,0.6974689344947202,0.6846938775510205,1,1.1102230246251565e-16
0.77,0.7699999999999999,0.77,0.006250405311584472,0.006250715255737305,0.6974689344947202,0.6846938775510205,1,1.1102230246251565e-16
0.77,0.7699999999999999,0.77,0.004687643051147461,0.007813119888305664,0.6974689344947202,0.6846938775510205,1,1.1102230246251565e-16
0.77,0.7699999999999999,0.77,0.004687285423278809,0.006251049041748047,0.6974689344947202,0.6846938775510205,1,1.1102230246251565e-16
0.77,0.7699999999999999,0.77,0.004687261581420898,0.0062511682510375975,0.6974689344947202,0.6846938775510205,1,1.1102230246251565e-16
0.77,0.7699999999999999,0.77,0.0062494993209838865,0.006251072883605957,0.6974689344947202,0.6846938775510205,1,1.1102230246251565e-16

0.7500000000000001,0.667857142857143,0.53,28,0.04642417561608018
0.7500000000000001,0.7145714285714286,0.6685714285714286,0.0015625953674316406,0.012500548362731933,0.6663863587909019,0.6622448979591836,25,0.017056927493256345
0.7514285714285714,0.7286190476190478,0.6985714285714286,0.006250572204589844,0.0062502861022949215,0.6683759821585921,0.6591836734693877,20,0.012896676433816132
0.7514285714285714,0.7414285714285715,0.7271428571428572,0.014063286781311034,0.001562356948852539,0.6683759821585921,0.6591836734693877,12,0.005913204410009664
0.7571428571428571,0.7514285714285713,0.7342857142857143,0.0,0.015628242492675783,0.6771271308754147,0.6673469387755102,9,0.004487321519767509
0.76,0.757952380952381,0.7528571428571429,0.0,0.012500739097595215,0.681031613524202,0.672108843537415,5,0.0015065992399577554
0.76,0.7595238095238097,0.7571428571428571,0.0062500953674316405,0.009375882148742676,0.681031613524202,0.672108843537415,3,0.0008518354199999301
0.76,0.7598571428571432,0.7571428571428571,0.006250333786010742,0.007813119888305664,0.681031613524202,0.672108843537415,3,0.0005654448612875267
0.76,0.7599047619047622,0.7571428571428571,0.0062506675720214845,0.00624997615814209,0.681031613524202,0.672108843537415,2,0.0005128728387747208
0.76,0.7599047619047622,0.7571428571428571,0.010937881469726563,0.010938262939453125,0.681031613524202,0.672108843537415,2,0.0005128728387747208
0.76,0.7599047619047622,0.7571428571428571,0.007813525199890137,0.006249284744262696,0.681031613524202,0.672108843537415,2,0.0005128728387747208
0.76,0.7599047619047622,0.7571428571428571,0.004687881469726563,0.009375810623168945,0.681031613524202,0.672108843537415,2,0.0005128728387747208
0.76,0.7600000000000003,0.76,0.007812714576721192,0.007813501358032226,0.681031613524202,0.672108843537415,1,3.3306690738754696e-16
0.76,0.7600000000000003,0.76,0.007813405990600587,0.007812738418579102,0.681031613524202,0.672108843537415,1,3.3306690738754696e-16

0.7171428571428573,0.6684761904761907,0.5942857142857143,26,0.030679234336944184
0.7271428571428571,0.703952380952381,0.6814285714285715,0.004688167572021484,0.006250214576721191,0.6353915822165257,0.6295918367346939,22,0.011125036625076667
0.7328571428571429,0.7105714285714285,0.6914285714285715,0.0031250953674316407,0.009375715255737304,0.6536799625246126,0.6459183673469389,20,0.010325320571195794
0.7328571428571429,0.7187619047619049,0.7014285714285714,0.0031250953674316407,0.009375810623168945,0.6536799625246126,0.6459183673469389,21,0.007908776949343497
