f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector
0.7019780219780222,0.6981132075471698,4,1,0,0,0.6989795918367346,19,1111111111111111111
0.7486430469623746,0.7547169811320755,3,0,0,0,0.7551020408163265,19,1111111111111111111
0.6974689240699093,0.6981132075471698,2,0,0,0,0.6913265306122449,19,1111111111111111111
0.7636591478696741,0.7735849056603774,8,0,0,0,0.7755102040816327,19,1111111111111111111
0.7131652661064426,0.7169811320754716,5,0,0,0,0.7168367346938774,19,1111111111111111111
0.6532349303357707,0.6792452830188679,8,0,0,0,0.6658163265306122,19,1111111111111111111
0.731892230576441,0.7358490566037735,7,1,0,0,0.7321428571428571,19,1111111111111111111
0.6417582417582418,0.660377358490566,4,0,0,0,0.6683673469387755,19,1111111111111111111
0.6326839826839826,0.660377358490566,6,0,0,1,0.6505102040816327,19,1111111111111111111
0.6010639318909996,0.6037735849056604,1,1,0,0,0.6045918367346939,19,1111111111111111111
0.7019780219780222,0.6981132075471698,4,1,0,0,0.6989795918367346,19,1111111111111111111
0.7486430469623746,0.7547169811320755,3,0,0,0,0.7551020408163265,19,1111111111111111111
0.6974689240699093,0.6981132075471698,2,0,0,0,0.6913265306122449,19,1111111111111111111
0.7636591478696741,0.7735849056603774,8,0,0,0,0.7755102040816327,19,1111111111111111111
0.7131652661064426,0.7169811320754716,5,0,0,0,0.7168367346938774,19,1111111111111111111
0.6532349303357707,0.6792452830188679,8,0,0,0,0.6658163265306122,19,1111111111111111111
0.731892230576441,0.7358490566037735,7,1,0,0,0.7321428571428571,19,1111111111111111111
0.6417582417582418,0.660377358490566,4,0,0,0,0.6683673469387755,19,1111111111111111111
0.6326839826839826,0.660377358490566,6,0,0,1,0.6505102040816327,19,1111111111111111111
0.6010639318909996,0.6037735849056604,1,1,0,0,0.6045918367346939,19,1111111111111111111
0.7019780219780222,0.6981132075471698,4,1,0,0,0.6989795918367346,19,1111111111111111111
0.7486430469623746,0.7547169811320755,3,0,0,0,0.7551020408163265,19,1111111111111111111
0.6974689240699093,0.6981132075471698,2,0,0,0,0.6913265306122449,19,1111111111111111111
0.7636591478696741,0.7735849056603774,8,0,0,0,0.7755102040816327,19,1111111111111111111
0.7131652661064426,0.7169811320754716,5,0,0,0,0.7168367346938774,19,1111111111111111111
0.6532349303357707,0.6792452830188679,8,0,0,0,0.6658163265306122,19,1111111111111111111
0.731892230576441,0.7358490566037735,7,1,0,0,0.7321428571428571,19,1111111111111111111
0.6417582417582418,0.660377358490566,4,0,0,0,0.6683673469387755,19,1111111111111111111
0.6326839826839826,0.660377358490566,6,0,0,1,0.6505102040816327,19,1111111111111111111
0.6010639318909996,0.6037735849056604,1,1,0,0,0.6045918367346939,19,1111111111111111111
